Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic,MAUT
304039,0.00789177,0.003577259,0.644563536,0.000345135,0.00042989,0.008557625,0.000104291,0.000104291,0.00012257,1.10E-08,0.473317725,
106242,0.012401353,0.062545096,0.69975596,5.59E-05,7.48E-05,0.00971841,0.02698897,0.02698897,0.000144154,0.000736225,0.61534329,
107070,0.019165727,0.109353582,0.700789889,3.21E-05,4.18E-05,0.008083126,0.032560843,0.032560843,8.46E-06,0.001071837,0.598197037,
9912238,0.009019166,0.005358598,0.64578891,4.01E-05,6.46E-05,0.014433819,0.005811022,0.005811022,5.03E-05,3.42E-05,0.548902907,
211125,0.005636979,0.016171851,0.715361703,0.000972203,0.001227206,0.004374427,0.005124813,0.005124813,8.99E-06,2.68E-05,0.545930095,
11137,0.018038331,0.014329192,0.696704576,0.002521336,0.00306906,0.033739588,0.014075974,0.014075974,0.006429402,0.000200609,0.605164729,
110152,0.013528749,0.023500821,0.726883669,0.000192073,0.000218945,0.006947714,0.024125564,0.024125564,2.89E-08,0.000573595,0.63888648,
205294,0.02367531,0.058054706,0.746188021,0.001489805,0.001721712,0.014979818,0.036387767,0.036387767,0.005560126,0.00130548,0.649156475,
209179,0.01578354,0.0224559,0.741004225,0.001361686,0.001520462,0.006242342,0.022926412,0.022926412,2.89E-08,0.000517706,0.634487143,
10172,0.012401353,0.031898756,0.746838326,0.000388755,0.000471675,0.006859109,0.021435126,0.021435126,3.31E-05,0.000452265,0.647545822,
11054,0.013528749,0.028501933,0.726778589,1.45E-05,2.11E-05,0.009892957,0.032369941,0.032369941,3.77E-05,0.001028598,0.646180989,
107038,0.01578354,0.008819732,0.761045514,0.004014525,0.005114851,0.01043838,0.008969364,0.008969364,0.002213037,7.72E-05,0.661247361,
5183,0.057497182,0.017306369,0.776962703,0.009200905,0.01030543,0.04378057,0.016932828,0.016932828,0.007875825,0.00027934,0.682694846,
108001,0.019165727,0.008151934,0.727711355,0.000135044,0.000153466,0.010507759,0.006754248,0.006754248,0.000155617,4.41E-05,0.642998857,
109059,0.01578354,0.002364519,0.694331145,5.48E-05,7.08E-05,0.009891971,0.001663738,0.001663738,3.09E-05,2.80E-06,0.584245505,
112198,0.040586246,0.016349131,0.763975281,0.003793108,0.004480449,0.015237099,0.007479736,0.007479736,0.000565489,5.38E-05,0.642604042,
207124,0.034949267,0.008351959,0.755343657,0.001878323,0.002189293,0.004292224,0.001278374,0.001278374,0,1.67E-06,0.575260612,
211150,0.003382187,0.000563507,0.654640786,0.000815944,0.000936263,0.003390752,0.000405904,0.000405904,0,1.61E-07,0.533004752,
211288,0.021420519,0.006978678,0.727157018,0.000364787,0.000442208,0.010970481,0.005987009,0.005987009,0.000232205,3.48E-05,0.641828267,
212145,0.020293123,0.010914153,0.757171401,0.00044247,0.000586833,0.007944849,0.006999283,0.006999283,0.00027063,4.81E-05,0.659480698,
304230,0.012401353,0.002009146,0.690099472,0.002224591,0.002427805,0.007961636,0.002135766,0.002135766,2.51E-05,4.63E-06,0.588636016,
304254,0.005636979,0.001409914,0.685557404,0.000951739,0.001076181,0.004415052,0.000580588,0.000580588,0,3.35E-07,0.54043902,
12117,0.024802706,0.005341455,0.711058309,0.001038578,0.001194082,0.011259396,0.004428906,0.004428906,6.48E-05,2.00E-05,0.603328186,
105200,0.02367531,0.003651754,0.706369427,0.000344664,0.000398968,0.014580059,0.003091795,0.003091795,0.000147721,9.76E-06,0.607408318,
106129,0.022547914,0.020170158,0.753080749,0.000270905,0.000336217,0.019105992,0.024314162,0.024314162,0.000992712,0.000568074,0.680963336,
112063,0.011273957,0.015153319,0.724808735,0.000452601,0.000547167,0.006693299,0.017134416,0.017134416,0.00017377,0.000288751,0.636042456,
206240,0.004509583,0.003517796,0.672265012,0.000629824,0.000808192,0.003157764,0.004277554,0.004277554,0,1.80E-05,0.57902814,
11149,0.011273957,0.02372123,0.707177554,0.00011463,0.000133011,0.005360101,0.011175507,0.011175507,7.85E-06,0.000123302,0.610780502,
107127,0.013528749,0.024142391,0.730340126,2.37E-05,3.06E-05,0.008952815,0.026746698,0.026746698,4.63E-05,0.000701424,0.654024699,
109196,0.006764374,0.004626838,0.702402131,0.001547029,0.001705608,0.006643134,0.004359723,0.004359723,0.001007744,1.85E-05,0.601620711,
106167,0.006764374,0.007226103,0.708173691,0.000824465,0.000913436,0.004467325,0.007462178,0.007462178,4.26E-09,5.41E-05,0.592188758,
103154,0.016910936,0.003149805,0.713243987,0.004134562,0.004765133,0.016778876,0.002673663,0.002673663,0.004584538,7.39E-06,0.615881473,
108162,0.004509583,0.000749245,0.64786385,4.86E-05,6.63E-05,0.004777222,6.41E-05,6.41E-05,0,4.30E-09,0.49330416,
111103,0.005636979,0.003467826,0.654606691,0.000815054,0.000938904,0.008208135,6.57E-05,6.57E-05,0,4.51E-09,0.493447854,
107189,0.029312289,0.010343138,0.746520422,0.000568185,0.000691549,0.025566907,0.012234892,0.012234892,0.001709602,0.000148154,0.668698222,
9210116,0.002254791,0.000150639,0.613429861,2.25E-05,3.81E-05,0.012851756,6.57E-05,6.57E-05,0.001126852,4.52E-09,0.493555624,
9910163,0.004509583,0.000548192,0.665167191,0.000647326,0.000917876,0.005969369,1.58E-06,1.58E-06,0,2.63E-12,0.412602927,
9705221,0.07102593,0.056945786,0.796594414,0.001756188,0.001938173,0.055269104,0.045075835,0.045075835,0.004268995,0.002070291,0.726556498,
9807226,0.041713641,0.023554561,0.769541614,0.001748178,0.002110997,0.034159083,0.036878187,0.036878187,0.002091135,0.001449048,0.695283271,
9911111,0.004509583,0.000905499,0.641634973,0.000438122,0.000542921,0.006394336,0.00163793,0.00163793,7.99E-05,2.94E-06,0.545915462,
9808017,0.052987599,0.031818393,0.784560965,0.002602009,0.00316323,0.046294103,0.044131396,0.044131396,0.004883496,0.001965497,0.71640026,
111163,0.019165727,0.006625385,0.712617176,0.000185386,0.000258824,0.00523854,0.001860773,0.001860773,1.70E-05,3.58E-06,0.575574273,
9808149,0.06313416,0.05724131,0.822915757,0.006083048,0.007198821,0.05158987,0.063114271,0.063114271,0.011794756,0.003878996,0.763874869,
5052,0.036076663,0.027700963,0.790880107,0.002837715,0.003265408,0.012714099,0.010782876,0.010782876,0.001203328,0.000111597,0.64473584,
11236,0.020293123,0.018517496,0.756692755,0.000373417,0.000492042,0.015261496,0.018387007,0.018387007,0.000794646,0.00032485,0.682109807,
12258,0.020293123,0.009333292,0.740756748,0.00034503,0.000409385,0.004041788,0.001906982,0.001906982,1.80E-06,3.56E-06,0.591377573,
9809022,0.066516347,0.056592034,0.833180497,0.005700683,0.006615063,0.053159258,0.073977416,0.073977416,0.009245805,0.005650858,0.770776872,
9910099,0.006764374,0.002251246,0.670346765,7.25E-06,2.03E-05,0.0093096,0.00370698,0.00370698,1.10E-05,1.50E-05,0.580144744,
107209,0.00789177,0.002665531,0.706468687,5.71E-05,0.000106042,0.008494833,0.002232313,0.002232313,0.000194451,4.98E-06,0.616829323,
212291,0.013528749,0.001654356,0.701983673,0.000635185,0.000857173,0.009746306,0.000621795,0.000621795,0.000129024,4.06E-07,0.566467598,
301083,0.009019166,0.001257382,0.685675838,0.000773767,0.000869502,0.005023213,0.000650246,0.000650246,0,4.59E-07,0.554290667,
301236,0.003382187,0.000444387,0.635005642,0.000181778,0.000220969,0.006375867,0.000535763,0.000535763,0,3.00E-07,0.543976304,
7253,0.006764374,0.001212004,0.678171566,8.98E-05,0.000143095,0.004737697,0.000942834,0.000942834,1.00E-05,8.54E-07,0.567039208,
10195,0.013528749,0.006118108,0.729372395,0.000486023,0.000548649,0.006902656,0.008011394,0.008011394,4.91E-05,7.27E-05,0.636716191,
106013,0.025930101,0.007055352,0.727950191,0.003016586,0.003627852,0.005231426,0.004123524,0.004123524,6.62E-05,1.67E-05,0.607237682,
106021,0.019165727,0.001058681,0.684064912,0.000527243,0.000677725,0.003797005,0.000237075,0.000237075,0,5.76E-08,0.53121442,
205068,0.005636979,0.000919329,0.646641685,9.07E-05,0.000124427,0.003900046,0.000198378,0.000198378,0,4.22E-08,0.518686637,
207267,0.018038331,0.002096596,0.699496331,0.00103064,0.001369939,0.007980988,0.000354145,0.000354145,4.32E-05,1.33E-07,0.550170678,
212346,0.010146561,0.000927701,0.673670294,0.000156396,0.00022466,0.007865671,0.000406269,0.000406269,2.67E-05,1.75E-07,0.551216819,
304233,0.009019166,0.001162959,0.668386113,0.000139798,0.00018819,0.007589091,0.001011717,0.001011717,8.44E-05,9.86E-07,0.576970069,
304246,0.006764374,0.000935763,0.655881995,0.000766795,0.000866665,0.003900046,0.000198378,0.000198378,0,4.22E-08,0.518686637,
9504081,0.095828636,0.076706184,0.841426404,0.011755179,0.012677118,0.08212553,0.081508782,0.081508782,0.020675986,0.006599122,0.787622822,
111130,0.019165727,0.004760441,0.724112767,0.000585098,0.000825145,0.008437591,0.003052921,0.003052921,0.000171002,9.24E-06,0.606327707,
9908169,0.005636979,0.003969264,0.720384399,5.89E-05,9.49E-05,0.003288996,0.001953884,0.001953884,0,3.81E-06,0.594130847,
205198,0.021420519,0.039095528,0.757247432,0.000308031,0.000388426,0.005821473,0.014753887,0.014753887,0.000136995,0.000221019,0.660797463,
9708154,0.020293123,0.006746443,0.734444239,0.001443919,0.001545562,0.005137053,0.004778456,0.004778456,2.61E-05,2.33E-05,0.62720649,
207246,0.009019166,0.003172088,0.697484277,0.000148161,0.000218834,0.00521843,0.002938787,0.002938787,8.95E-05,8.79E-06,0.608073329,
210080,0.016910936,0.003109789,0.702729399,0.000748401,0.000952868,0.010584597,0.00310971,0.00310971,0.000333624,9.63E-06,0.617901808,
9812095,0.010146561,0.007245828,0.756783879,0.000629736,0.000784818,0.004973641,0.007902283,0.007902283,6.44E-05,6.44E-05,0.648886451,
9708153,0.016910936,0.00957763,0.754406675,0.000709516,0.000792343,0.007970881,0.007806525,0.007806525,0.000168881,6.26E-05,0.647497668,
9806106,0.021420519,0.004230787,0.713824601,0.00087775,0.001160236,0.030773852,0.004184555,0.004184555,0.003634887,1.81E-05,0.624166854,
9908133,0.006764374,0.001604101,0.656087418,3.57E-05,5.09E-05,0.005070279,0.000163268,0.000163268,3.69E-06,2.79E-08,0.51123723,
9911035,0.005636979,0.000424038,0.656298682,7.94E-05,0.000128665,0.003755728,0.00010031,0.00010031,0,1.05E-08,0.497390544,
212024,0.00789177,0.001572388,0.673874969,5.11E-05,7.02E-05,0.006042429,0.000848112,0.000848112,4.80E-05,6.90E-07,0.55939436,
212050,0.005636979,0.0009308,0.654538511,1.59E-05,2.21E-05,0.006416287,0.000205311,0.000205311,2.54E-05,4.41E-08,0.525704427,
107149,0.016910936,0.004088605,0.725261832,0.001030333,0.001205041,0.027701874,0.003278492,0.003278492,0.005331753,1.14E-05,0.630772318,
9811101,0.004509583,0.00273155,0.696949253,3.90E-05,7.88E-05,0.00765997,0.002674336,0.002674336,4.84E-05,6.89E-06,0.616554096,
208184,0.011273957,0.002800729,0.721045637,0.001464976,0.001776007,0.005552197,0.002622419,0.002622419,8.99E-05,6.82E-06,0.612330528,
9507105,0.011273957,1.78E-05,0.57024031,0.000954267,0.001077905,0.045507256,6.01E-06,6.01E-06,0.009289015,3.51E-11,0.433744762,
107182,0.003382187,3.24E-06,0.558839222,0.000143923,0.000171838,0.014945716,6.49E-07,6.49E-07,0.001139196,4.13E-13,0.407254783,
9909064,0.009019166,9.47E-06,0.572765318,0.001560145,0.001946718,0.021684417,6.53E-07,6.53E-07,0.002581595,4.18E-13,0.407470324,
9708140,0.00789177,2.45E-05,0.557426489,0.000251147,0.000347186,0.005743061,1.44E-07,1.44E-07,0,2.02E-14,0.36953711,
9911092,0.014656144,0.000218986,0.590336924,0.003205755,0.003566944,0.005743061,1.44E-07,1.44E-07,0,2.02E-14,0.36953711,
9604061,0.009019166,0.000302285,0.634850615,0.002319251,0.002527,0.0104593,0.000247952,0.000247952,0.0102123,5.95E-08,0.520772933,
9604113,0.003382187,1.11E-06,0.512442071,0.000746192,0.000834657,0.005743061,1.44E-07,1.44E-07,0,2.02E-14,0.36953711,
8104,0.003382187,2.10E-05,0.535984875,1.40E-05,1.80E-05,0.005743061,1.44E-07,1.44E-07,0,2.02E-14,0.36953711,
9712024,0.004509583,8.48E-06,0.572265477,0.00070363,0.000898506,0.008979155,6.33E-07,6.33E-07,0.000151226,3.92E-13,0.406913511,
9712204,0.011273957,2.56E-05,0.598142405,0.0043656,0.005172009,0.005743061,1.44E-07,1.44E-07,0,2.02E-14,0.36953711,
9911176,0.00789177,0.00013789,0.60559727,0.002337342,0.002544368,0.011709622,1.61E-07,1.61E-07,0.000145689,2.51E-14,0.375375849,
9223,0.012401353,9.57E-05,0.617154829,0.002224335,0.0026611,0.008786246,1.45E-07,1.45E-07,0.000145689,2.05E-14,0.369770612,
9607161,0.018038331,0.000121535,0.652522281,0.012997901,0.015418888,0.071749254,2.04E-05,2.04E-05,0.017834006,4.12E-10,0.476906266,
9905103,0.006764374,1.80E-05,0.597024851,0.000971836,0.001248981,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
110020,0.00789177,4.75E-06,0.573540708,0.001142856,0.001482467,0.0095739,1.28E-06,1.28E-06,0.000141239,1.73E-12,0.425726249,
9911105,0.005636979,1.83E-05,0.608892944,0.001543509,0.002052538,0.012835665,9.15E-06,9.15E-06,0.010530467,1.01E-10,0.452910348,
205113,0.013528749,5.09E-05,0.612279363,0.004989554,0.005830479,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
205322,0.006764374,3.50E-06,0.555308464,0.001268835,0.001539052,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
209097,0.001127396,2.56E-06,0.547026651,0.000745943,0.000834251,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
9612016,0.001127396,2.57E-06,0.548917988,0.00060148,0.000720038,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
9703065,0.00789177,2.03E-05,0.603363577,0.001255893,0.001504499,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
9711050,0.001127396,2.57E-06,0.551620218,0.000103943,0.000121574,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
9712227,0.006764374,1.37E-05,0.594633381,0.000759012,0.00093661,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
9809003,0.003382187,7.75E-06,0.573606146,0.000460978,0.000647517,0.00577455,4.89E-07,4.89E-07,0,2.38E-13,0.400352796,
9806117,0.005636979,5.20E-06,0.550790266,0.000354127,0.000450373,0.023264132,3.90E-08,3.90E-08,0.001141762,1.62E-15,0.351214685,
9902164,0.003382187,8.80E-07,0.522830322,8.69E-05,0.000116091,0.005581641,9.34E-10,9.34E-10,0,2.40E-17,0.308318255,
12113,0.001127396,3.09E-07,0.495574058,0,0,0.008505017,1.66E-08,1.66E-08,0,3.21E-16,0.350783604,
8186,0.01578354,0.008177246,0.729795903,0.002019055,0.00243208,0.005295792,0.004026475,0.004026475,4.19E-07,1.63E-05,0.570807731,
9401139,0.21307779,0.122149293,0.903841314,0.161328844,0.171478854,0.244118191,0.12679376,0.12679376,0.146771099,0.015985208,0.831622523,
9506205,0.005636979,0.003365793,0.723925085,5.40E-05,5.50E-05,0.009067983,0.003873142,0.003873142,0.000175331,1.53E-05,0.633533803,
9505147,0.005636979,0.005263543,0.748068129,0.000314763,0.000361412,0.007600966,0.006145123,0.006145123,0.000106271,3.96E-05,0.659235392,
9410142,0.016910936,0.005817588,0.749823511,0.001530157,0.001772557,0.016792332,0.005806703,0.005806703,0.002497233,3.50E-05,0.655944891,
9504148,0.034949267,0.009264556,0.765674021,0.001838411,0.002191696,0.035594397,0.007890014,0.007890014,0.00522675,6.46E-05,0.677961848,
9604013,0.030439684,0.009589869,0.765549656,0.002472616,0.002747936,0.011458528,0.006232619,0.006232619,0.00087387,3.94E-05,0.650726415,
9409011,0.019165727,0.008584928,0.783745583,0.001795564,0.002029742,0.005230698,0.003221124,0.003221124,6.28E-05,1.04E-05,0.62016105,
9503226,0.025930101,0.010219891,0.796636489,0.003012201,0.00330842,0.006759991,0.003329308,0.003329308,0.000138461,1.11E-05,0.621673426,
9512124,0.024802706,0.008782919,0.786697128,0.004923892,0.00514654,0.004938999,0.003126226,0.003126226,8.35E-05,9.79E-06,0.622971032,
9512126,0.016910936,0.004819654,0.740218693,0.001918232,0.002400654,0.008252574,0.003386142,0.003386142,0.000284093,1.15E-05,0.626165651,
9602059,0.011273957,0.006628992,0.757924782,0.000141848,0.000139141,0.007648744,0.003423544,0.003423544,0.000164964,1.18E-05,0.625743807,
9612254,0.003382187,0.008963711,0.78314329,4.08E-05,4.76E-05,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9511024,0.014656144,0.004057253,0.733986744,0.004886729,0.00595003,0.005079147,0.003147614,0.003147614,6.83E-05,9.93E-06,0.61927032,
9507112,0.032694476,0.00928626,0.789414733,0.003198036,0.003831992,0.008786935,0.003646773,0.003646773,0.000213149,1.34E-05,0.628966139,
9602162,0.028184893,0.005747122,0.740008047,0.001373602,0.001167617,0.009568684,0.003485956,0.003485956,0.000292272,1.22E-05,0.626866158,
9611107,0.00789177,0.00379654,0.738724972,0.00437927,0.004993763,0.004334081,0.004288529,0.004288529,7.69E-06,1.86E-05,0.641173177,
9411198,0.027057497,0.013794079,0.77366272,0.001325686,0.001366585,0.006893459,0.0035306,0.0035306,0.000600695,1.24E-05,0.630974772,
9705099,0.005636979,0.005408159,0.732859739,0.000717784,0.000922319,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9407099,0.043968433,0.01108476,0.797985249,0.006549254,0.007092004,0.013903878,0.003278408,0.003278408,0.002865156,1.08E-05,0.628126985,
111158,0.009019166,0.005057776,0.752149369,0.001097194,0.001286412,0.012115238,0.005850918,0.005850918,0.001370276,3.55E-05,0.663316123,
9404063,0.062006764,0.009522555,0.784422231,0.010517473,0.011571178,0.016937907,0.003438768,0.003438768,0.002786698,1.19E-05,0.631819657,
9407198,0.005636979,0.003280807,0.726855645,0.000164067,0.000209595,0.004764166,0.003084792,0.003084792,6.94E-05,9.52E-06,0.620157115,
9403173,0.020293123,0.003588796,0.76677953,0.018852217,0.021335996,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9411195,0.01578354,0.005169925,0.755328526,0.001922694,0.002335001,0.006710801,0.003207156,0.003207156,0.000327595,1.03E-05,0.620916639,
205189,0.002254791,0.003004019,0.727676245,0.000133561,0.000191929,0.004907884,0.003505178,0.003505178,0.000164791,1.23E-05,0.630504432,
9512040,0.032694476,0.005438655,0.740000785,0.002055748,0.001978013,0.006619844,0.003307919,0.003307919,0.000175655,1.10E-05,0.62545796,
206052,0.010146561,0.007195348,0.751414906,0.00087391,0.000960783,0.006292229,0.003154589,0.003154589,0.00023116,9.96E-06,0.622061057,
206092,0.011273957,0.007306441,0.749249876,0.000466882,0.000630403,0.011201638,0.0070953,0.0070953,0.001179752,4.92E-05,0.655825489,
9503143,0.004509583,0.002584607,0.718784551,0.003129538,0.003639713,0.006194123,0.003043999,0.003043999,0.006628778,9.27E-06,0.619207197,
207276,0.003382187,0.002572452,0.715117492,0.020203538,0.021496811,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9605118,0.012401353,0.010123511,0.777499407,0.000319422,0.000376093,0.008975545,0.009653839,0.009653839,0.000288602,9.73E-05,0.677668987,
210012,0.016910936,0.006796446,0.757787692,0.002847669,0.003212565,0.012379732,0.005988138,0.005988138,0.000685892,3.73E-05,0.658303265,
9404184,0.011273957,0.004372836,0.768271562,0.006454645,0.007351397,0.004938999,0.003126226,0.003126226,8.35E-05,9.79E-06,0.622971032,
9605212,0.024802706,0.004913234,0.735518731,0.001198772,0.001040492,0.007887839,0.003304262,0.003304262,0.000192676,1.10E-05,0.625136701,
212242,0.012401353,0.00630794,0.755949398,0.001079428,0.001312622,0.007464488,0.003219247,0.003219247,0.000295663,1.04E-05,0.623238832,
9501091,0.006764374,0.002713303,0.724397952,0.001765898,0.001978983,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9601130,0.005636979,0.003122103,0.72136291,0.000292622,0.000357223,0.004688044,0.00326266,0.00326266,2.38E-05,1.07E-05,0.621333864,
9603085,0.009019166,0.003462941,0.732589203,0.0017285,0.002021114,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9605070,0.016910936,0.00481286,0.747875242,0.000721927,0.0007401,0.006863429,0.003299347,0.003299347,0.000155119,1.09E-05,0.620904665,
9608130,0.002254791,0.002570977,0.713858387,0.002108406,0.002402459,0.003549853,0.003039431,0.003039431,0,9.24E-06,0.617326862,
9706107,0.013528749,0.006511586,0.745052709,0.001418949,0.001649957,0.00727773,0.003748252,0.003748252,0.001869137,1.41E-05,0.627597713,
