,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
1682,1683,9501085,9204035,9409030,9612051,9408021,9612051,9409030,9612051,9305111,9209043,9612053,9909023,9607095
1683,1684,9501075,203161,8142,9701173,9609075,9701173,8142,9701173,2022,9202081,9712036,9803058,9305163
1684,1685,9501068,9309067,9905200,3089,9711019,3089,9905200,3089,9503069,9707055,9410016,9606017,9211029
1685,1686,9501056,9707228,12188,9411009,9703105,9411009,12188,9411009,9910218,9206009,9403168,9409062,9403009
1686,1687,9501036,9307119,9608190,9612120,9608087,9612120,9608190,9612120,5061,9610192,9306010,9309095,9705019
1687,1688,9501030,9206041,201070,9610077,9710224,9610077,201070,9610077,202021,9906087,9310040,207049,9706079
1688,1689,9501020,9712117,1046,9509122,8098,9509122,1046,9509122,9612173,9204020,9606025,204259,10060
1689,1690,9501018,9609032,9602085,9906082,9308114,9906082,9602085,9906082,9512141,9506214,9512065,9912015,9209105
1690,1691,9501016,9603087,9906142,9701037,9603087,9701037,9906142,9701037,9505016,9210127,9401153,9604089,9502140
1691,1692,9501005,9703030,203206,12185,9712100,12185,203206,12185,202106,9403172,9210121,9311021,1206
1692,1693,9412244,9409035,9606167,9408113,9410202,9408113,9606167,9408113,9705077,9305111,3056,9606136,9605136
1693,1694,9412237,9906182,1177,9805218,204033,9805218,1177,9805218,9712117,9201071,9612068,9604052,9302019
1694,1695,9412236,9610006,10179,208155,9609048,208155,10179,208155,9504117,9905213,9603012,9611222,9309047
1695,1696,9412230,7170,9907176,9704213,9503143,9704213,9907176,9704213,9503181,9511075,9705030,9401070,9608144
1696,1697,9412229,212123,9910027,9904084,9405164,9904084,9910027,9904084,9701173,9301050,9707131,210307,9409176
1697,1698,9412228,9602083,203041,4059,9503069,4059,203041,4059,206035,9209102,9304125,10272,8102
1698,1699,9412221,9410091,9706176,9802119,9610051,9802119,9706176,9802119,9711144,9210031,9412113,9608020,9609085
1699,1700,9412213,9303161,9303091,9711016,9606045,9711016,9303091,9711016,9710247,9605007,9406046,203042,1019
1700,1701,9412209,9712100,206255,9510216,9412110,9510216,206255,9510216,9704072,9504129,9708039,9609202,9209037
1701,1702,9412200,2256,9903116,8033,9801059,8033,9903116,8033,9610144,9609064,8036,9707169,9307146
1702,1703,9412187,201173,9307017,9911022,9902199,9911022,9307017,9911022,9307188,9307009,9704148,9505155,9512115
1703,1704,9412184,9612015,9712050,9311157,9511221,9311157,9712050,9311157,8036,205223,9609131,9609155,9606044
1704,1705,9412167,9307093,3226,9712111,212336,9712111,3226,9712111,9302055,9210024,204223,9709002,9711002
1705,1706,9412166,9711067,10138,9707150,9710186,9707150,10138,9707150,9703010,9205096,2014,9504090,9206095
1706,1707,9412162,9243,5090,10117,207106,10117,5090,10117,6178,9209027,210066,9712028,206255
1707,1708,9412159,9410202,201056,9171,202186,9171,201056,9171,8135,9803264,9701050,9605145,9803012
1708,1709,9412157,204033,9712157,9805044,9408060,9805044,9712157,9805044,9509022,9301066,204112,9711110,209129
1709,1710,9412153,9803063,12134,9512139,9404063,9512139,12134,9512139,9803136,9303062,9711203,9709138,9412113
1710,1711,9412148,9609048,4004,9611092,3001,9611092,4004,9611092,2014,9409085,9607164,9610163,9501030
1711,1712,9412142,9802040,9803063,9610242,202203,9610242,9803063,9610242,210066,9410077,9608063,9503127,9309157
1712,1713,9412133,9707097,1164,9501056,9911211,9501056,1164,9501056,212014,9908110,9804136,5267,9411219
1713,1714,9412128,9503143,203190,209025,9709140,209025,203190,209025,9803237,9207060,202162,9710250,9409187
1714,1715,9412119,201250,9710186,9612018,9701161,9612018,9710186,9612018,9710142,9305007,9504142,9801013,9404104
1715,1716,9412115,9607229,9603139,8036,9712214,8036,9603139,8036,2213,9602146,9601111,7125,2151
1716,1717,9412114,209114,5273,9704148,9911253,9704148,5273,9704148,5254,9605044,207037,6186,9701129
1717,1718,9412113,9404098,206196,9609131,1103,9609131,206196,9609131,9310052,9503098,9705155,9904064,9412209
1718,1719,9412110,9805208,9902024,204223,9709103,204223,9902024,204223,9804068,9510046,9804111,9802068,9406046
1719,1720,9412093,9609152,9709039,2014,212254,2014,9709039,2014,9805050,9203052,9706143,206179,9505144
1720,1721,9412092,5144,9512036,210066,207089,210066,9512036,210066,9602107,9402147,9211034,9712051,9303017
1721,1722,9412078,9210105,9701078,9701050,9505127,9701050,9701078,9701050,3086,9212011,8142,209206,9605163
1722,1723,9412074,9805093,9305067,204112,9410174,204112,9305067,204112,11115,9204084,9907113,5053,9311009
1723,1724,9412069,9304110,9801062,9711203,9705192,9711203,9801062,9711203,7149,9911055,11060,9301103,9201016
1724,1725,9412064,9610029,9908090,9607164,3285,9607164,9908090,9607164,9712096,9606105,9803234,9705241,9609089
1725,1726,9412061,9805112,3056,9608063,9310002,9608063,3056,9608063,202162,9307023,9404173,9910238,9203018
1726,1727,9412050,9903047,9709077,9804136,9906107,9804136,9709077,9804136,206245,9212153,9503092,9906198,9504013
1727,1728,9412041,9709192,9805172,202162,9307194,202162,9805172,202162,11208,9503137,9603071,9906129,9211063
1728,1729,9412027,9312189,204147,9504142,9408135,9504142,204147,9504142,9802118,9310085,9912060,3189,9803221
1729,1730,9412018,9705189,9603143,9601111,9711176,9601111,9603143,9601111,9805102,9205004,12188,9508036,9707020
1730,1731,9412010,9510169,209145,207037,9506037,207037,209145,207037,208228,9503180,9412041,205280,9505043
1731,1732,9411238,9803066,9701087,9705155,9610156,9705155,9701087,9705155,9611051,9202086,9901011,9503078,9710032
1732,1733,9411231,9311092,9801067,9804111,9911100,9804111,9801067,9804111,211078,9503072,209242,9711144,9602009
1733,1734,9411227,9703014,4084,9706143,9505039,9706143,4084,9706143,9909190,209058,9605062,9410142,10232
1734,1735,9411219,9509035,9910145,9211034,3013,9211034,9910145,9211034,4114,9503181,9906027,9803193,9701175
1735,1736,9411210,9412228,2219,8142,9712194,8142,2219,8142,6146,9408009,9407048,204148,9612224
1736,1737,9411198,9206050,9603010,9907113,1082,9907113,9603010,9907113,12147,9201009,9610115,9510193,9610002
1737,1738,9411195,9310070,9605171,11060,9505174,11060,9605171,11060,204087,9203031,9912248,9309055,9204071
1738,1739,9411187,9405164,209166,9803234,9403186,9803234,209166,9803234,12145,9203062,9610024,9505071,9207040
1739,1740,9411178,9405008,9405157,9404173,9608050,9404173,9405157,9404173,207078,9301011,9603131,9206084,9804124
1740,1741,9411176,9405054,9911063,9503092,9605086,9503092,9911063,9503092,11141,9206036,9705138,9903095,9612042
1741,1742,9411149,9705007,209120,9603071,7025,9603071,209120,9603071,9803189,9512051,9604082,9412157,9703123
1742,1743,9411140,2034,9609001,9912060,9410193,9912060,9609001,9912060,9912203,9910166,9705029,6230,9602115
1743,1744,9411137,9312143,9504142,12188,9709077,12188,9504142,12188,211119,9407060,9179,9701025,9410084
1744,1745,9411112,209024,9803234,9412041,209086,9412041,9803234,9412041,9605001,9202057,1071,9605136,9610035
1745,1746,9411099,9503069,9509062,9901011,9909101,9901011,9509062,9901011,9802073,9204101,9711069,8102,9412128
1746,1747,9411095,9205015,9507085,209242,9411024,209242,9507085,209242,10054,9905179,3290,9609085,9209042
1747,1748,9411081,9803072,207247,9605062,9612080,9605062,207247,9605062,10226,9506211,9802133,9803012,9510195
1748,1749,9411061,9611022,9711163,9906027,9607198,9906027,9711163,9906027,9707234,7084,207268,3087,9602030
1749,1750,9411053,9502051,9912248,9407048,9803113,9407048,9912248,9407048,9412041,9212007,9412114,9803221,9804170
1750,1751,9411051,9503021,202112,9610115,9503014,9610115,202112,9610115,9612194,9301102,5145,10232,9602041
1751,1752,9411049,9912058,9610153,9912248,9209055,9912248,9610153,9912248,9705180,9612124,9602085,9701175,207169
1752,1753,9411039,9712084,6144,9610024,205017,9610024,6144,9610024,11251,9504056,9403124,9204071,7191
1753,1754,9411031,9309026,5269,9603131,9310113,9603131,5269,9603131,209242,9302104,9603005,9207040,9309154
1754,1755,9411028,9704108,9511006,9705138,9309107,9705138,9511006,9705138,4083,9904182,9512211,9604083,9708046
1755,1756,9411025,9610051,9711083,9604082,9306156,9604082,9711083,9604082,11137,9202021,9703158,9510195,9711003
1756,1757,9411024,9609010,9607122,9705029,9404157,9705029,9607122,9705029,9910039,9211085,9410056,9511080,9403108
1757,1758,9411020,9093,9705133,9179,9302033,9179,9705133,9179,9803217,9202005,9701103,9712246,208131
1758,1759,9411018,9408098,11110,1071,9705172,1071,11110,1071,9610115,9202037,6047,9708046,9903116
1759,1760,9411009,9606045,205251,9711069,9211047,9711069,205251,9711069,9805135,9406151,9608013,9403108,9203084
1760,1761,9411004,9304062,9401113,3290,9606077,3290,9401113,3290,9702072,9312065,9711083,208131,9209130
1761,1762,9410241,9605225,1021,9802133,4004,9802133,1021,9802133,9604082,9203019,9902187,9197,9197
1762,1763,9410237,9405169,9609061,207268,11214,207268,9609061,207268,9705029,9502044,9605064,9304155,9401051
1763,1764,9410216,207105,6151,9412114,9405029,9412114,6151,9412114,9179,204189,9704051,9612051,9702137
1764,1765,9410209,9305185,201029,5145,9306153,5145,201029,5145,5281,9205061,203206,9706202,9606188
1765,1766,9410203,9608107,203259,9602085,9301083,9602085,203259,9602085,9912251,9204056,9708025,9512125,9301003
1766,1767,9410202,9203008,209111,9403124,9211040,9403124,209111,9403124,6121,9203061,1177,9505058,9307017
1767,1768,9410193,9604007,6106,9603005,9509022,9603005,6106,9603005,9312055,9310096,11110,9905167,9307085
1768,1769,9410180,11214,3191,9512211,9411176,9512211,3191,9512211,9412069,9401155,206173,9608137,9710129
1769,1770,9410174,9405162,9412018,9703158,9609001,9703158,9412018,9703158,9802133,9212134,9803057,207235,9505074
1770,1771,9410167,9607108,2237,9410056,9401006,9410056,2237,9410056,207268,9209094,10179,9505132,9402073
1771,1772,9410152,9412110,4152,9701103,9410093,9701103,4152,9701103,205017,9605075,10068,9501068,9304155
1772,1773,9410142,9409018,2251,6047,9302020,6047,2251,6047,2096,9305104,9901049,9708055,9411061
1773,1774,9410140,9803116,9311155,9608013,9410138,9608013,9311155,9608013,9611133,201066,209232,9801061,9612051
1774,1775,9410138,9704096,9602068,9711083,9603052,9711083,9602068,9711083,9707004,9205116,9704014,205290,9612028
1775,1776,9410134,5242,9411099,9902187,9304072,9902187,9411099,9902187,9703158,9312080,9907176,9311156,9512125
1776,1777,9410133,9232,9802064,9605064,9307101,9605064,9802064,9605064,9708109,9310164,1021,3239,9610106
1777,1778,9410114,9605019,9711133,9704051,9308034,9704051,9711133,9704051,9701103,9402100,9605213,9603031,9505058
1778,1779,9410104,9407001,6110,203206,9307065,203206,6110,203206,9906139,9305133,9804086,9607220,9712050
1779,1780,9410103,9704186,5053,9708025,9906244,9708025,5053,9708025,9407154,9301014,6151,9707184,201159
1780,1781,9410093,210020,9505071,1177,9305163,1177,9505071,1177,212084,9908136,9312169,9803159,9905167
1781,1782,9410091,9708147,9612173,11110,9712173,11110,9612173,11110,9235,9203036,9405121,9705057,9805124
1782,1783,9410087,9412167,9705019,206173,9311009,206173,9705019,206173,211239,9402038,201029,9707082,9910085
1783,1784,9410084,9801059,9512115,9803057,9505043,9803057,9512115,9803057,9805175,9206099,9603009,11072,9701173
1784,1785,9410077,9708134,208131,10179,9301028,10179,208131,10179,211105,9308145,9612199,9410053,9701021
1785,1786,9410073,9801042,205290,10068,9603101,10068,205290,9611143,10050,9203056,9901132,11080,203237
1786,1787,9410072,9506091,9607220,9901049,9602002,9901049,9607220,9901049,9805126,9611225,203259,9406198,9608137
1787,1788,9410071,10107,4182,209232,9312189,209232,4182,209232,9705102,9206063,9603090,9805207,207235
1788,1789,9410063,9512219,11080,9704014,9403066,9704014,11080,9704014,4079,9004,9804092,9312210,9703040
1789,1790,9410056,9911072,7153,9907176,9311181,9907176,7153,9907176,210110,9709212,9805013,9908075,9503029
1790,1791,9410054,9712086,207051,1021,9610241,1021,207051,1021,9905107,9211032,9803188,9603086,9206091
1791,1792,9410053,9902199,9408082,9605213,9803223,9605213,9408082,9605213,9803131,9201057,9707051,9706190,9611111
1792,1793,9410052,9609087,9510197,9804086,9303044,9804086,9510197,9804086,202034,9912075,3032,9411009,9407018
1793,1794,9410048,1222,10223,6151,9610149,6151,10223,6151,207143,9609232,9703137,9403133,9505132
1794,1795,9410041,9711106,4140,9312169,9607234,9312169,4140,9312169,12077,9904009,9702184,9510130,205200
1795,1796,9410034,9207025,9707029,9405121,9210050,9405121,9707029,9405121,10237,9501137,9911026,9403156,9501068
1796,1797,9410027,9605088,208039,201029,9408077,201029,208039,201029,208132,9403081,9403045,9411195,9603092
1797,1798,9410016,9711026,9902094,9603009,9403192,9603009,9902094,9603009,9503044,209014,9611011,5181,9305100
1798,1799,9410010,9706082,9609032,9612199,9904202,9612199,9609032,9612199,9901132,9311038,2237,204082,9910035
1799,1800,9410008,9503027,9405164,9901132,9911063,9901132,9405164,9901132,9409064,9606177,9804018,9705077,3039
1800,1801,9409187,9403066,9708134,203259,9310052,203259,9708134,203259,9403094,9304088,9606175,9706096,9201014
1801,1802,9409180,9408005,7148,9603090,9602107,9603090,7148,9603090,209088,9204040,201170,9710121,9511187
1802,1803,9409176,9606049,1124,9804092,9304011,9804092,1124,9804092,208184,9403103,9801189,9503175,9708055
1803,1804,9409169,9710192,202186,9805013,9409030,9805013,202186,9805013,9706102,9510138,9405027,9504027,9407019
1804,1805,9409165,9704212,2043,9803188,9403157,9803188,2043,9803188,9707237,9407013,9710210,9704197,9803019
1805,1806,9409151,9309085,3192,9707051,9405163,9707051,3192,9707051,6156,9706177,9706176,9403058,9410054
1806,1807,9409143,9711037,9610241,3032,9303131,3032,9610241,3032,9805020,9207026,6009,203005,205290
1807,1808,9409142,9708081,9606174,9703137,9403193,9703137,9606174,9703137,9707035,9202053,9310197,7153,3226
1808,1809,9409139,9710116,205155,9702184,9312094,9702184,205155,9702184,11243,9508129,9705078,207051,9705044
1809,1810,9409119,9904045,9803223,9911026,9412119,9911026,9803223,9911026,4135,9408141,6250,9704198,2154
1810,1811,9409113,205181,9707261,9403045,9801099,9403045,9707261,9403045,5024,9402054,9306147,9408082,9802112
1811,1812,9409110,9710137,9805044,9611011,9605001,9611011,9805044,9611011,209159,207274,9912015,9301124,9210011
1812,1813,9409098,9507076,9612053,2237,9704025,2237,9612053,2237,9242,9201001,9510001,9309044,2009
1813,1814,9409089,9207096,207033,9804018,9403037,9804018,207033,9804018,2246,9205011,9505155,9907048,206220
1814,1815,9409085,9801038,9804197,9606175,9605022,9606175,9804197,9606175,9706133,9204004,9501005,9509007,9711061
1815,1816,9409078,9307147,204166,201170,9401093,201170,204166,201170,205026,9410072,9504090,9601161,205316
1816,1817,9409069,9803214,9409119,9801189,9710183,9801189,9409119,9801189,210040,9204103,9507005,8168,9602052
1817,1818,9409067,9802091,9408077,9405027,9507085,9405027,9408077,9405027,212240,9506174,9801013,9601036,9204099
1818,1819,9409064,9406037,9601020,9710210,9604113,9710210,9601020,9710210,205315,9404140,9303109,5090,9303012
1819,1820,9409062,9203040,9701012,9706176,9303029,9706176,9701012,9706176,4109,9402063,9802064,9603010,9501016
1820,1821,9409044,9805008,209148,6009,9608190,6009,209148,6009,9405027,9703037,9711144,208003,9701042
1821,1822,9409035,12057,9909189,9310197,9301097,9310197,9909189,9310197,9805083,9301068,9505071,205175,9507090
1822,1823,9409030,6051,9709066,9705078,4012,9705078,9709066,9705078,9710193,9205097,9907177,9507171,8126
1823,1824,9409025,9507158,202116,6250,9412069,6250,202116,6250,2245,9503225,9502140,9601059,3196
1824,1825,9409021,9511221,7076,9306147,9610153,9306147,7076,9306147,210112,9306107,9608144,5249,9603031
1825,1826,9409018,9409143,9902204,9912015,9610101,9912015,9902204,9912015,9804016,9304130,8102,9904017,9802130
1826,1827,9409013,9803164,9611143,9510001,9601155,9510001,9611143,9510001,9704074,9202014,9511197,9212086,9705172
1827,1828,9409009,9211070,9708166,9505155,9303057,9505155,9708166,9505155,3123,9208045,9805185,1042,9607220
1828,1829,9408173,9311089,1189,9501005,9409180,9501005,1189,9501005,12067,9211021,9504013,9902011,9511164
1829,1830,9408165,212336,1122,9504090,9401105,9504090,1122,9504090,204218,9606018,10232,6105,9610104
1830,1831,9408164,9211054,9608020,9507005,9601053,9507005,9608020,9507005,6096,9902121,9610002,9409013,204083
1831,1832,9408141,9706207,9804142,9801013,9604040,9801013,9804142,9801013,9703023,9401132,9703123,4140,9310029
1832,1833,9408135,9503045,9710064,9303109,9402057,9303109,9710064,9303109,9906034,9402075,9610035,6094,4182
1833,1834,9408122,9608006,9510193,9802064,6106,9802064,9510193,9802064,12023,9906074,9511080,9507029,9607104
1834,1835,9408119,7148,6230,9711144,9502122,9711144,6230,9711144,9803194,9307155,9403108,9311017,9411004
1835,1836,9408113,9307117,204083,9505071,9310134,9505071,204083,9505071,9911032,9901128,9903116,9803231,9304164
1836,1837,9408104,9704213,9411004,9907177,3153,9907177,9411004,9907177,6250,9208042,9706202,9711168,9705168
1837,1838,9408100,9504125,7099,9502140,9707035,9502140,7099,9502140,207049,9502157,9611111,9609075,9403134
1838,1839,9408098,9605152,3190,9608144,9412018,9608144,3190,9608144,9902070,11063,9707008,9711019,9211132
1839,1840,9408096,9802039,5249,8102,9309115,8102,5249,8102,209225,9201003,3226,9303072,9508151
1840,1841,9408083,9605048,5144,9511197,9222,9511197,5144,9511197,12213,9312138,2009,208039,9707184
1841,1842,9408082,9711047,9405169,9805185,9609207,9805185,9405169,9805185,204259,9204059,9607220,9511222,9404144
1842,1843,9408079,6192,9611138,9504013,9307092,9504013,9611138,9504013,7132,9901131,9705168,9409110,2045
1843,1844,9408077,9406155,9401012,10232,9211084,10232,9401012,10232,9510001,9202059,11080,9508075,9803159
1844,1845,9408074,12080,9903012,9610002,9803011,9610002,9903012,9610002,210307,9604076,9312210,9609066,9509003
1845,1846,9408060,9204031,209051,9703123,9910218,9703123,209051,9703123,9801132,9207067,8070,9702050,10138
1846,1847,9408044,9509070,9909140,9610035,9603117,9610035,9909140,9610035,9804115,9301017,9706190,9512129,9705057
1847,1848,9408039,9205041,9710022,9511080,9702002,9511080,9710022,9511080,10272,9208076,9605115,9710063,9707082
