Id,score
9608045,6.15E-06
,
9608136,1.23E-05
,
9701035,2.76E-05
,
9704173,2.22E-06
,
9706201,3.30E-06
,
9707053,6.66E-06
,
9708154,9.62E-05
,
9709022,1.15E-06
,
9709188,2.84E-06
,
9711027,3.14E-06
,
9711049,3.47E-07
,
9712122,2.44E-07
,
9806233,3.49E-06
,
9809105,6.30E-05
,
9809185,1.05E-05
,
9908102,0.000105153
,
9911086,2.73E-05
,
9410008,5.37E-05
,
9407101,7.91E-06
,
9802057,4.92E-06
,
9512091,1.88E-05
,
9801008,2.80E-05
,
9705058,9.26E-05
,
207131,1.43E-05
,
207132,3.93E-05
,
9707051,3.48E-06
,
207133,1.97E-05
,
207134,1.11E-06
,
207135,3.93E-05
,
207136,2.34E-05
,
207137,2.85E-05
,
2251,1.78E-06
,
6078,6.00E-05
,
9704171,5.71E-05
,
9811182,7.43E-05
,
207138,0.000354855
,
207139,0.000416335
,
103161,4.02E-05
,
9809056,4.77E-05
,
207140,1.53E-05
,
207141,2.01E-05
,
9708004,0.000322084
,
9805163,4.62E-06
,
9806237,7.85E-07
,
207142,0.000190855
,
207143,0.000297233
,
9402065,0
,
9512019,5.04E-06
,
9605043,1.10E-05
,
9605124,1.17E-05
,
9212075,0.000353967
,
9311181,0.000129968
,
9312002,5.78E-05
,
9410084,7.21E-05
,
9502094,5.12E-05
,
9512023,3.48E-05
,
207144,5.25E-06
,
207145,7.35E-05
,
207146,2.47E-06
,
207147,0
,
207148,4.04E-06
,
207149,0.00018565
,
207150,0
,
207151,1.89E-05
,
9709161,2.18E-06
,
9903199,2.87E-06
,
9712167,1.04E-05
,
207152,2.06E-05
,
207153,0.001436336
,
102120,0.00011893
,
207154,9.32E-07
,
207155,4.92E-07
,
207156,3.85E-05
,
207157,5.96E-06
,
207158,2.32E-05
,
207159,3.47E-05
,
9910050,0.000325686
,
207160,1.97E-05
,
207161,2.61E-05
,
1036,1.63E-07
,
6086,1.60E-05
,
104064,2.87E-05
,
107016,1.76E-05
,
107072,3.30E-05
,
9707005,6.85E-05
,
207162,2.27E-05
,
207163,2.97E-05
,
207164,1.67E-05
,
207165,9.42E-05
,
105122,0.0002652
,
106236,2.88E-09
,
207166,8.16E-06
,
207167,0
,
9403169,0
,
9910221,0.000142831
,
207168,5.03E-05
,
207169,1.88E-05
,
9301082,9.22E-08
,
9306083,4.59E-05
,
207170,1.13E-06
,
207171,6.37E-05
,
9912191,1.25E-07
,
207172,7.88E-06
,
207173,0.000161101
,
207174,3.66E-05
,
207175,4.42E-05
,
207176,0.000178253
,
208111,2.53E-05
,
208202,0.000294149
,
9404118,1.55E-06
,
9405197,1.74E-06
,
9707074,9.95E-06
,
9712220,0.000462613
,
9909104,5.68E-05
,
207177,7.98E-05
,
9210122,1.00E-06
,
9407055,5.56E-06
,
207178,1.00E-05
,
102015,1.24E-06
,
207180,3.50E-06
,
207181,4.92E-06
,
207182,0
,
108227,0
,
207183,5.29E-05
,
207184,7.05E-05
,
9907099,0.000297303
,
207185,3.93E-07
,
207186,0
,
207187,1.80E-05
,
207188,0.000493552
,
2102,0
,
2240,3.33E-05
,
7115,7.64E-05
,
9510207,6.83E-06
,
9512204,1.22E-05
,
9606016,6.84E-06
,
9703003,1.86E-06
,
9711102,1.07E-05
,
9811201,2.60E-06
,
9812037,1.14E-06
,
9812253,0
,
9909212,3.58E-07
,
207189,2.20E-08
,
207190,1.11E-05
,
207191,1.24E-05
,
201087,0
,
207192,0
,
207193,1.50E-08
,
207194,0.000565913
,
207195,2.23E-06
,
207196,3.13E-06
,
105118,6.75E-06
,
207197,1.59E-05
,
207198,0
,
207199,6.80E-06
,
9608118,1.39E-05
,
207200,0.000145663
,
9302133,0.000417574
,
207201,0.00028486
,
7088,1.14E-05
,
9301031,2.08E-05
,
9301121,2.66E-06
,
9805179,0.000274105
,
9208016,3.19E-06
,
9211138,1.77E-05
,
207202,5.61E-05
,
8251,9.34E-06
,
9403171,5.86E-05
,
207203,8.77E-06
,
207204,2.17E-06
,
11184,7.10E-05
,
207206,0.000103676
,
207207,2.91E-05
,
207208,0.000577419
,
9912025,2.04E-05
,
9903104,6.92E-07
,
9908193,3.04E-08
,
207209,2.58E-06
,
207211,9.43E-07
,
207212,0.00082352
,
2216,0.000357317
,
206068,2.46E-05
,
9211113,0.000301033
,
9705048,7.41E-07
,
207213,2.18E-05
,
207215,6.84E-05
,
9808092,0
,
9808093,5.22E-05
,
207216,1.76E-06
,
207217,8.42E-05
,
207218,6.14E-05
,
207219,4.36E-06
,
207220,4.94E-05
,
9905062,1.02E-07
,
207221,4.86E-06
,
207222,6.75E-06
,
207223,1.60E-05
,
9711017,4.56E-06
,
207224,1.39E-05
,
207225,6.26E-05
,
9410199,1.03E-05
,
207226,1.91E-05
,
207227,6.66E-07
,
207228,4.60E-05
,
9711134,1.38E-07
,
207230,0
,
207231,0.000434122
,
9202080,9.17E-08
,
9203067,0.000107685
,
9207048,8.92E-06
,
9211129,0
,
9702046,0.000165279
,
9812242,1.11E-05
,
207232,4.56E-05
,
9808031,7.93E-05
,
207233,9.42E-05
,
109026,0
,
9310140,0.000207696
,
9404052,0
,
9406098,7.22E-09
,
9412083,7.24E-05
,
9312068,7.21E-05
,
207236,0.000248712
,
102160,0.000138709
,
207237,6.42E-07
,
9312017,8.82E-06
,
207238,1.46E-05
,
207239,5.78E-06
,
207240,3.80E-05
,
9808163,2.20E-06
,
207241,2.56E-06
,
207242,4.02E-05
,
104191,7.25E-05
,
207243,3.08E-05
,
207244,6.79E-05
,
207246,7.50E-05
,
9802175,1.52E-05
,
207247,0.000142738
,
207248,0.000125891
,
9310088,0.000110463
,
9303130,0
,
9306152,0
,
9307144,0
,
9212010,1.48E-05
,
9212015,1.01E-09
,
9212019,4.72E-06
,
9212021,2.53E-05
,
9301030,5.04E-06
,
9303050,7.09E-06
,
9307091,6.29E-06
,
9307180,6.96E-06
,
9310056,2.49E-06
,
9405077,0
,
9501021,4.70E-06
,
9505111,5.70E-05
,
9507165,2.36E-07
,
9508040,1.38E-05
,
9508097,2.36E-07
,
9512022,0.000111695
,
9512128,3.88E-05
,
9604157,4.82E-05
,
9606156,0
,
9607230,1.19E-05
,
9610080,2.02E-05
,
207249,0.000980924
,
9906094,1.36E-06
,
207250,0
,
9704144,0
,
207251,2.86E-07
,
207252,3.75E-06
,
207253,1.99E-05
,
207254,0.000107115
,
207255,5.90E-05
,
9802147,8.08E-05
,
9705024,6.11E-05
,
9708109,2.85E-05
,
207257,5.55E-05
,
207258,6.55E-06
,
207259,2.93E-06
,
207260,2.58E-08
,
207261,3.54E-05
,
207262,0
,
207263,1.35E-06
,
207264,8.87E-05
,
207265,1.54E-05
,
207266,2.84E-06
,
207267,3.68E-05
,
207268,0
,
207269,0
,
207270,7.81E-06
,
207271,2.92E-06
,
207272,2.64E-06
,
207273,3.87E-05
,
9803071,2.77E-05
,
207274,2.26E-06
,
207275,3.29E-06
,
207276,0.001193443
,
207277,7.28E-07
,
207278,1.11E-05
,
207279,8.37E-05
,
9806203,0
,
207280,1.26E-06
,
207281,4.81E-06
,
207282,0
,
207283,8.46E-05
,
12013,7.11E-06
,
102147,1.73E-05
,
207284,0.000593371
,
208001,2.00E-05
,
9503010,4.96E-06
,
9503044,3.54E-05
,
9401040,0
,
9407102,0.000123915
,
208002,7.43E-05
,
208003,0.000238429
,
208004,3.32E-06
,
9606098,1.30E-05
,
208005,4.96E-05
,
9503168,0.000180168
,
208006,8.32E-06
,
208007,5.01E-07
,
208008,0.000126158
,
9910140,0.000187911
,
9309051,7.14E-05
,
9501040,0.000312422
,
208011,2.88E-05
,
208046,5.17E-07
,
208015,2.88E-06
,
208016,1.54E-05
,
9511209,0.000152481
,
208018,9.38E-05
,
208019,1.81E-05
,
208021,8.49E-05
,
1110,0
,
3159,0.000129053
,
12144,3.36E-05
,
9402008,5.35E-06
,
9704056,1.84E-06
,
208022,5.08E-05
,
9709177,0.000171387
,
9804068,4.45E-05
,
9812002,1.02E-07
,
9902150,4.30E-05
,
9902163,6.17E-06
,
9902201,6.87E-06
,
9909193,5.28E-05
,
208023,6.80E-05
,
208024,2.58E-06
,
208025,2.24E-06
,
208026,2.62E-05
,
9912236,1.69E-06
,
208028,0.000102359
,
208029,2.44E-05
,
208030,4.76E-05
,
9805073,4.61E-06
,
9805176,1.04E-05
,
208031,1.68E-05
,
208032,4.70E-05
,
9607082,1.43E-05
,
9508056,5.87E-06
,
9605118,2.21E-05
,
208033,1.41E-05
,
208034,9.65E-06
,
208035,0.000267913
,
11235,0.000819596
,
208036,3.82E-06
,
9712209,9.30E-05
,
208037,1.76E-05
,
208038,1.51E-05
,
208039,8.14E-05
,
208040,0.000111426
,
9190,8.87E-06
,
208042,4.99E-05
,
208043,0.000104103
,
2020,5.60E-07
,
208044,2.00E-05
,
208045,5.13E-06
,
9404105,3.68E-05
,
9201016,8.73E-05
,
9205103,0.000435135
,
9306071,1.52E-07
,
208047,3.56E-05
,
208048,0.001085054
,
208050,0.00052229
,
9810215,8.44E-05
,
9907160,0.000156213
,
9701144,9.74E-05
,
9706213,2.62E-05
,
9806013,1.41E-05
,
9810174,2.18E-08
,
9905114,7.77E-06
,
208051,1.96E-05
,
208052,0.000182602
,
7004,0
,
7005,0
,
208055,4.13E-06
,
208056,3.18E-05
,
208057,0
,
208058,4.30E-05
,
208059,2.10E-05
,
9512223,0.000233919
,
9705116,1.18E-05
,
208060,4.59E-05
,
208061,5.41E-05
,
9603057,0.000283173
,
208062,6.55E-05
,
208063,1.54E-05
,
208064,2.21E-05
,
208065,4.46E-05
,
208066,1.38E-05
,
208067,2.92E-07
,
208068,2.56E-05
,
9903012,5.73E-05
,
208069,4.03E-06
,
9511198,0.000155957
,
208070,0.000159495
,
9312032,0.000144193
,
9203035,0.000359119
,
208071,1.61E-05
,
208072,4.11E-05
,
208073,0.000174065
,
1186,0
,
208074,5.20E-06
,
208075,9.15E-06
,
208076,0.000182564
,
9192,4.21E-05
,
9307066,1.25E-05
,
9310135,5.34E-06
,
9406015,1.96E-05
,
9501069,3.75E-05
,
208077,4.43E-06
,
208078,6.41E-06
,
208079,8.19E-06
,
208080,6.42E-05
,
208081,2.28E-05
,
208082,9.24E-06
,
208083,2.17E-06
,
208084,4.45E-05
,
208085,2.48E-06
,
208086,8.03E-05
,
208087,3.04E-05
,
208088,4.08E-05
,
103172,0.000148764
,
9606125,7.36E-08
,
208089,0
,
9411200,0.000308727
,
9304074,7.14E-05
,
9308119,8.10E-05
,
9311114,0.000168042
,
9407054,2.65E-06
,
9409093,0.000701244
,
9409161,0
,
208090,0.000139745
,
208091,3.13E-05
,
208092,0.000257917
,
208094,1.56E-05
,
208095,9.24E-05
,
9707119,5.24E-05
,
208096,1.65E-05
,
208097,0.000581314
,
12015,8.61E-05
,
208098,6.34E-05
,
208099,0.000120047
,
1114,2.64E-06
,
3092,3.10E-06
,
5010,3.54E-05
,
9604171,8.54E-05
,
9608187,4.03E-06
,
9712231,4.92E-06
,
9501081,3.40E-05
,
208100,7.37E-05
,
9903081,7.95E-06
,
9312167,1.71E-06
,
208102,1.53E-06
,
208104,8.25E-05
,
9212062,4.12E-08
,
9710021,1.19E-05
,
9710031,1.03E-05
,
9611172,1.97E-05
,
9702030,2.42E-05
,
9702199,6.40E-05
,
9705210,4.98E-05
,
9707198,0.00020657
,
208105,0.000182001
,
208106,5.09E-05
,
208109,3.09E-05
,
208093,3.53E-06
,
208110,9.11E-05
,
7253,0.000117182
,
208112,4.67E-05
,
208113,4.20E-05
,
9506016,0.000112058
,
208114,0.000181734
,
208115,0.000318902
,
208116,0
,
208117,2.59E-05
,
208118,3.30E-05
,
208119,0.000182938
,
9219,6.39E-05
,
208120,6.98E-06
,
208121,5.72E-07
,
208122,6.35E-06
,
208123,8.45E-05
,
208124,1.11E-05
,
208125,0.000355736
,
3156,0.000324261
,
5274,3.87E-06
,
9303060,1.29E-06
,
9511093,6.72E-07
,
9805133,2.64E-05
,
208127,3.38E-05
,
208129,0
,
208130,4.20E-05
,
107083,0.000380207
,
208131,2.98E-06
,
208132,0.000268635
,
9612242,4.44E-05
,
9401165,3.03E-06
,
208135,3.34E-06
,
105224,1.26E-06
,
208136,1.05E-05
,
208137,3.21E-06
,
208138,0.000220858
,
9121,0.000104683
,
9505064,7.18E-06
,
208139,8.85E-06
,
208140,1.03E-05
,
208141,0.000118938
,
4100,4.78E-05
,
9503014,0.000109547
,
208143,3.02E-06
,
208144,0.000328466
,
9609125,0.000151136
,
9508005,0.000258791
,
9509045,8.53E-05
,
9512220,3.24E-06
,
9603040,3.81E-05
,
208145,4.60E-05
,
5086,1.67E-05
,
9706096,0.000220687
,
208146,4.67E-05
,
9911156,3.69E-05
,
208147,7.91E-06
,
208149,5.16E-07
,
208150,0.000239986
,
9805089,0.000181669
,
208151,4.35E-06
,
9509092,2.35E-05
,
9706177,4.84E-06
,
9709042,0.000121456
,
9705127,3.20E-05
,
208152,8.12E-08
,
208153,7.83E-06
,
208154,5.20E-05
,
208155,5.98E-05
,
208156,6.30E-05
,
9601083,6.86E-06
,
9510119,4.13E-05
,
208157,4.33E-05
,
9408023,1.13E-05
,
208158,1.56E-05
,
208159,4.98E-05
,
110060,3.72E-06
,
208160,0
,
208161,3.31E-05
,
208162,2.45E-05
,
208163,0.000400647
,
208164,0
,
9602091,0
,
208166,2.36E-05
,
208167,2.17E-06
,
208168,7.36E-05
,
9905171,7.95E-05
,
9905151,0
,
208169,5.80E-07
,
208170,1.91E-06
,
208171,1.19E-05
,
9806089,1.97E-05
,
208172,4.07E-05
,
208173,6.75E-05
,
9205003,0.000356487
,
208174,5.68E-05
,
208175,0.000220457
,
208176,7.10E-05
,
208177,1.02E-06
,
208179,8.22E-07
,
208180,0.000137424
,
9412042,4.36E-06
,
9711061,0.000201683
,
208181,7.15E-05
,
103134,0
,
208182,7.77E-05
,
9710249,2.91E-05
,
208183,1.11E-05
,
9908149,7.29E-05
,
208184,0.000128821
,
7225,6.43E-05
,
208185,0
,
9702120,0.000167073
,
208186,6.31E-06
,
9303131,0.000432766
,
9402129,1.70E-05
,
9406213,0.000703761
,
9606054,0.000207921
,
9706184,0.000122831
,
9307178,0.0001651
,
9302121,8.23E-05
,
9403104,0.000160695
,
9404094,0.000235724
,
9503032,0.000231218
,
9506015,2.55E-05
,
208187,0.000142266
,
208188,1.27E-05
,
9407021,5.83E-06
,
208190,4.10E-05
,
208191,2.77E-06
,
208192,8.76E-05
,
5235,0.000226853
,
208193,3.19E-06
,
208195,0.000186507
,
9404028,2.98E-05
,
9608092,3.56E-05
,
9304142,0.000195727
,
9410085,5.56E-05
,
9511002,0.000385873
,
208197,3.23E-05
,
208198,1.93E-05
,
208199,1.59E-06
,
208200,0.000686566
,
9406214,0.000152528
,
9310113,0.00079977
,
208201,0.000246314
,
101022,0.000249633
,
9709071,4.19E-06
,
9811229,0.000163015
,
9207069,1.33E-06
,
9311116,7.19E-06
,
9412030,0.000109717
,
9506167,1.18E-05
,
9508050,3.81E-05
,
9510168,3.05E-05
,
208203,1.67E-05
,
208204,5.24E-05
,
208205,4.32E-06
,
208207,1.61E-05
,
209051,4.66E-05
,
208208,9.10E-08
,
208209,7.74E-06
,
208211,0.00016187
,
3254,4.44E-05
,
9802196,1.27E-05
,
208212,0
,
208213,2.13E-05
,
208214,2.25E-05
,
208215,0.000129651
,
10168,7.01E-05
,
9511119,0.000152014
,
9310111,9.45E-06
,
9504117,2.52E-05
,
9510111,0.000226449
,
208217,2.77E-05
,
3211,0.000609361
,
6122,0.000112164
,
104218,9.38E-05
,
208218,0
,
208219,0.000162007
,
208220,9.52E-05
,
9711037,0.000102051
,
9802066,0.000175561
,
9806231,0.000151995
,
208221,0
,
208222,8.80E-05
,
106075,0.000119883
,
208225,4.99E-05
,
105237,0.000366792
,
208226,3.42E-06
,
208227,9.91E-05
,
7014,0.000140273
,
208228,0
,
208229,1.45E-05
,
9712045,7.70E-07
,
208230,2.63E-09
,
5057,0
,
208231,2.49E-06
,
208232,6.21E-05
,
209002,1.69E-05
,
209215,1.09E-05
,
209001,2.07E-05
,
209003,5.08E-05
,
209004,2.64E-05
,
11122,3.34E-05
,
9907029,4.57E-05
,
209005,7.26E-05
,
209006,0
,
9705231,7.14E-05
,
209007,1.66E-05
,
9309148,0.000155567
,
9405193,2.82E-05
,
209008,2.06E-06
,
209009,2.63E-05
,
209010,7.34E-05
,
9601097,0.000184444
,
9908095,1.02E-05
,
9601085,0.000269499
,
9605182,2.98E-05
,
209011,9.21E-07
,
209013,3.26E-05
,
9711043,5.63E-05
,
209015,5.90E-06
,
9310073,9.52E-05
,
9312115,4.09E-05
,
9502049,1.22E-06
,
9603049,0.000164872
,
9805173,7.17E-06
,
209016,4.42E-05
,
103044,0.000236033
,
9904015,7.32E-05
,
9906009,1.53E-05
,
9907185,9.26E-06
,
209017,0.000121073
,
9208006,5.03E-05
,
209018,5.05E-05
,
209019,7.46E-05
,
9403084,0.000199118
,
209020,3.66E-05
,
209021,6.78E-06
,
9410223,8.27E-05
,
209022,3.07E-05
,
209023,0.000148066
,
3062,2.52E-06
,
5255,5.56E-05
,
9608143,2.07E-05
,
9709154,8.75E-05
,
9807102,3.26E-05
,
9809069,0
,
9912248,0.00016928
,
9912278,1.61E-05
,
9311158,3.02E-05
,
9804013,0.000120194
,
209024,0.000112381
,
7122,0.000883357
,
9408001,4.97E-06
,
9510082,5.68E-05
,
9910226,0.000943584
,
209025,9.95E-05
,
209026,6.39E-06
,
209027,0.000178016
,
209028,0.000735411
,
209029,4.55E-05
,
8058,9.33E-05
,
102064,8.20E-05
,
9910225,5.27E-08
,
209030,0.000159924
,
9228,2.64E-05
,
209031,5.91E-06
,
107112,5.82E-05
,
209032,3.97E-06
,
1046,3.55E-07
,
3095,1.41E-05
,
11014,7.08E-05
,
102087,3.05E-05
,
103092,3.93E-05
,
103109,2.02E-05
,
9512070,9.98E-05
,
9705155,0.00012948
,
9705156,1.27E-05
,
9907081,3.54E-06
,
209033,1.41E-05
,
209035,8.58E-06
,
209036,4.44E-05
,
209037,9.50E-05
,
5130,0.001240502
,
9207017,0.000760822
,
9402066,7.72E-05
,
9607007,0.000154872
,
9903153,0.000243071
,
209038,1.02E-05
,
209039,2.73E-05
,
209040,3.18E-07
,
209041,1.14E-05
,
209042,4.64E-05
,
209043,1.35E-05
,
209044,3.28E-05
,
209045,4.35E-07
,
209046,3.98E-06
,
209047,1.38E-05
,
209048,2.64E-05
,
209049,2.09E-06
,
209050,0.000103038
,
209052,4.00E-06
,
9801094,4.66E-05
,
9811188,7.19E-07
,
209053,0.000143221
,
104024,7.14E-05
,
209054,2.66E-05
,
9802080,1.01E-05
,
209055,1.05E-05
,
106052,1.93E-05
,
9205102,9.03E-05
,
9411125,0.000108109
,
9412078,5.19E-05
,
9602173,0.00013533
,
209056,5.60E-06
,
209057,4.65E-05
,
209058,0.000536033
,
105022,5.69E-05
,
209059,0.000362352
,
209060,3.66E-06
,
209061,0.000144569
,
9607071,9.19E-05
,
9503181,5.12E-05
,
9602002,1.17E-05
,
209062,8.40E-06
,
209063,4.50E-05
,
209065,0.000279894
,
9307182,3.16E-05
,
9411061,0.000185093
,
9512209,3.15E-05
,
9401134,3.49E-06
,
9411129,8.81E-06
,
9504060,3.13E-05
,
209066,2.46E-05
,
209067,0.000140803
,
11179,2.58E-06
,
103162,0.000346656
,
9903003,1.53E-05
,
209068,7.08E-05
,
209069,4.77E-06
,
209070,0.000213744
,
6116,0.000304191
,
9407137,8.26E-05
,
209071,3.84E-05
,
9212076,7.54E-05
,
9210089,0
,
9211126,8.91E-05
,
209072,6.16E-07
,
209073,8.02E-06
,
209074,0
,
105107,3.17E-06
,
209075,8.09E-05
,
8162,0.000183982
,
101025,2.12E-05
,
9404177,5.95E-06
,
209076,1.43E-05
,
209077,2.54E-05
,
5120,0.000266583
,
209078,0
,
209079,0.000427247
,
9020,0.000288834
,
9203014,6.99E-05
,
9211103,2.00E-05
,
9211104,7.89E-06
,
9301061,2.32E-05
,
9308126,2.32E-05
,
9508036,0.000470514
,
9609010,5.51E-07
,
9703149,3.57E-05
,
9801022,0.000123019
,
9809161,6.39E-05
,
9904009,3.71E-07
,
9904016,0.000137388
,
9912137,7.24E-08
,
209080,6.62E-06
,
209081,8.63E-06
,
209082,3.72E-05
,
209084,1.71E-06
,
209085,9.44E-05
,
9809196,8.59E-06
,
209086,6.55E-05
,
9712065,2.63E-09
,
209088,0.000185318
,
209089,2.88E-05
,
209091,0.000308341
,
211079,9.39E-05
,
9207054,0.000214241
,
9209102,3.09E-05
,
209093,3.00E-06
,
9212146,9.73E-06
,
209094,6.99E-06
,
209095,4.67E-06
,
209096,0
,
209097,1.20E-05
,
209098,7.13E-05
,
9113,3.38E-05
,
9406063,4.83E-05
,
9905141,5.42E-05
,
9801080,5.60E-06
,
9803230,1.45E-05
,
9901038,1.76E-06
,
209099,6.47E-06
,
209100,4.33E-06
,
209101,0.000185808
,
209102,9.27E-05
,
207179,0
,
209103,4.61E-06
,
209104,0.000104331
,
209105,5.86E-05
,
209106,0.000481443
,
5180,0.000107849
,
9701052,5.45E-05
,
9305021,1.07E-05
,
209107,3.53E-05
,
9906033,0.001044154
,
9311102,0.000107255
,
9512038,6.17E-05
,
9710085,0.000325084
,
9712110,0.002043092
,
9903002,1.20E-05
,
9903068,0.000168905
,
209108,0
,
209109,2.82E-05
,
4046,2.88E-05
,
209110,4.29E-05
,
9311028,1.97E-06
,
9405104,4.56E-05
,
9609025,2.34E-06
,
209111,6.12E-06
,
209113,3.88E-06
,
209114,0.000153876
,
209115,5.66E-05
,
9504144,8.40E-05
,
9606002,3.50E-05
,
9607206,8.08E-07
,
9709178,5.84E-05
,
9207115,1.19E-05
,
9211063,2.31E-06
,
9205066,0.000171557
,
9306130,1.05E-05
,
9408178,4.15E-05
,
9506164,5.30E-05
,
9405174,4.01E-05
,
9507167,1.27E-05
,
209116,0.000111265
,
209117,6.76E-05
,
209119,7.41E-05
,
9308025,0
,
209120,2.84E-05
,
209121,2.14E-05
,
209122,6.16E-05
,
209124,1.01E-05
,
209125,8.05E-05
,
209126,0
,
9034,8.09E-07
,
9910231,3.07E-06
,
209127,0.000454571
,
209128,1.84E-06
,
209129,7.21E-05
,
209130,0.000385864
,
209131,4.89E-06
,
209132,9.42E-05
,
9303144,0
,
9901109,9.15E-05
,
209133,8.31E-06
,
209134,3.14E-06
,
209135,0.000650836
,
209136,0.000985648
,
9602009,1.03E-05
,
9710093,0.000224317
,
9511139,3.31E-06
,
209137,6.59E-05
,
209223,8.57E-05
,
9805085,3.46E-06
,
209138,1.40E-05
,
209139,3.93E-06
,
209140,0.000141531
,
209141,8.79E-06
,
9905029,0.000120438
,
9707156,6.12E-05
,
9709228,3.61E-05
,
9710020,5.74E-06
,
9802151,4.51E-05
,
9806177,8.32E-05
,
9904217,2.11E-06
,
209142,8.46E-07
,
209144,3.27E-07
,
209145,0.000248255
,
209146,5.31E-05
,
4189,2.30E-07
,
9209112,3.17E-06
,
209147,0.000218763
,
10273,3.15E-09
,
9308150,7.17E-05
,
9508061,0.000411195
,
9506153,6.49E-08
,
209148,0.000390345
,
9905083,0.000109054
,
209149,1.79E-06
,
9903257,8.46E-05
,
209150,0.000255086
,
209152,3.90E-06
,
209153,0.000114855
,
101150,0.00025062
,
9702144,9.74E-06
,
9606077,0.000646531
,
209154,0.000100237
,
209155,0.000271793
,
209156,1.21E-06
,
209157,7.18E-05
,
209158,2.73E-05
,
9907080,5.11E-07
,
209159,1.96E-05
,
209160,5.77E-05
,
209161,8.22E-05
,
9612181,9.01E-06
,
9912053,2.95E-06
,
209162,0.000933231
,
209163,6.35E-06
,
209164,0.000196406
,
9706024,1.90E-05
,
9704191,1.20E-05
,
209165,0
,
209166,1.48E-05
,
209167,1.63E-05
,
209168,0
,
9705161,7.18E-05
,
209169,0.002131986
,
2074,1.07E-06
,
10151,4.50E-05
,
9411235,3.76E-05
,
9509110,0.000337454
,
9602102,0.000178946
,
9607171,1.44E-05
,
9612191,4.19E-06
,
9704190,3.65E-05
,
9709135,0.000117936
,
9712067,1.40E-06
,
9803106,9.46E-06
,
9806151,2.96E-05
,
9809153,0.000120944
,
9812140,7.98E-05
,
9905073,3.50E-05
,
9905117,0.000163058
,
9906103,3.98E-06
,
9912021,0.00016348
,
9505096,1.32E-05
,
9712162,2.57E-05
,
9801158,1.23E-05
,
209170,4.12E-09
,
209171,1.06E-05
,
209172,1.16E-05
,
9312081,8.53E-06
,
9405161,0.000112203
,
9409172,8.56E-06
,
9209060,0
,
9211032,1.01E-05
,
9309036,3.69E-06
,
209174,0.000331941
,
103127,0.000140942
,
209175,2.07E-06
,
209176,8.68E-05
,
9708016,6.83E-06
,
209177,0
,
9811181,0
,
209178,9.58E-07
,
209179,0.000131736
,
209180,8.67E-05
,
209181,2.71E-05
,
209182,7.11E-06
,
209183,2.49E-05
,
2038,6.73E-06
,
209184,2.32E-08
,
209185,3.90E-07
,
209186,2.03E-05
,
209187,9.31E-05
,
9509021,0.000262459
,
209188,0.000457578
,
9907070,5.30E-06
,
209189,4.37E-06
,
209190,0.000127584
,
9610022,3.93E-06
,
209191,3.26E-05
,
209192,8.81E-06
,
209193,3.68E-06
,
209194,8.53E-05
,
9807225,2.19E-05
,
9809055,1.45E-05
,
209195,7.16E-05
,
9810135,8.74E-05
,
209196,0.000142831
,
209197,6.51E-06
,
209198,1.63E-05
,
209199,5.99E-05
,
209200,4.22E-05
,
9811258,1.04E-05
,
9905230,1.75E-07
,
9912273,7.59E-06
,
209201,8.51E-05
,
209203,1.91E-05
,
209204,0
,
209205,9.55E-05
,
209206,4.39E-05
,
209207,8.41E-07
,
209208,0.000248118
,
209209,2.45E-06
,
209210,5.39E-06
,
209211,2.88E-05
,
209212,2.98E-05
,
209213,7.47E-05
,
105223,7.24E-05
,
209214,9.83E-06
,
209217,0.000121576
,
9711099,5.56E-05
,
209218,3.33E-06
,
209219,5.49E-05
,
209220,3.28E-05
,
9903146,4.95E-06
,
209221,8.76E-07
,
209224,2.27E-05
,
209225,0.000210342
,
9812120,5.14E-06
,
209226,0.000212652
,
209227,6.87E-06
,
209228,8.23E-06
,
209229,0
,
209230,0.004758369
,
2227,5.73E-06
,
4025,3.43E-05
,
8170,1.93E-05
,
8184,9.94E-07
,
9077,4.55E-06
,
12078,5.29E-06
,
9304130,1.40E-07
,
9306072,4.68E-05
,
9404185,0.000289661
,
9408119,0.000133303
,
9604104,0.000138689
,
9707046,0.000133434
,
9806092,5.13E-05
,
9902118,9.94E-05
,
9908008,3.20E-05
,
9909229,1.29E-05
,
9910201,0.000331162
,
9301127,1.21E-07
,
9405153,4.79E-06
,
9503141,2.19E-05
,
9803033,1.32E-08
,
9803186,0
,
209231,5.65E-05
,
209232,7.83E-05
,
209233,0
,
101148,0.000142831
,
209234,0.000113291
,
10253,4.22E-05
,
209235,0.000310962
,
8059,5.69E-06
,
9812202,9.47E-07
,
9908010,1.83E-07
,
209236,7.04E-05
,
9511033,3.71E-06
,
209237,7.07E-05
,
209238,0.00014176
,
209239,3.78E-05
,
209240,1.80E-05
,
209241,0.004162884
,
209242,8.50E-05
,
209244,2.51E-05
,
209245,2.97E-06
,
209246,1.28E-05
,
104008,6.65E-06
,
105144,4.29E-06
,
209247,1.89E-05
,
209248,1.15E-05
,
209249,5.96E-07
,
209251,1.11E-05
,
9902200,0.000285827
,
209252,9.14E-06
,
5261,9.66E-06
,
7222,0.000636332
,
9704108,0.000168259
,
209253,9.63E-07
,
209254,6.38E-05
,
209255,0.000176355
,
9214,7.01E-05
,
209256,5.14E-06
,
209257,0.000245823
,
209258,2.08E-05
,
209259,0
,
209260,9.51E-07
,
