Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige,scores
9208026,0.000365564,0,0,2.79E-34,0.012112089,0,0,-4.50E-20,0,4.63E-05,0,0.000182782,
9709154,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,4.80E-20,-6.20E-19,8.55E-05,1,0.000182782,
9310104,0.000365564,0,0,2.79E-34,0.012112089,0,0,-9.00E-20,0,4.63E-05,0,0.000182782,
9210125,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.81E-20,0,4.63E-05,0,0.000182782,
9507006,0.000365564,0,0,2.79E-34,0.012112089,0,0,5.54E-20,0,4.63E-05,0,0.000182782,
9412009,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.81E-19,0,4.63E-05,0,0.000182782,
9508081,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.96E-20,0,4.63E-05,0,0.000182782,
9805052,0.000365564,0,0.000365564,5.00E-32,0.014534506,0,2,0,1.18E-18,0.000124722,5,0,
9510142,0.000365564,0.000134221,0.006683461,1.79E-19,0.014664003,0.000134221,43.64015152,4.00E-21,1.27E-18,0.000765302,1,0.000182782,
9803055,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-1.45E-19,0.000118739,1,0,
9210152,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.63E-20,0,4.63E-05,0,0.000182782,
9606169,0.000365564,0.000265128,0.005275619,1.34E-12,0.013459379,0.000265128,31.61307055,-1.57E-19,-3.48E-19,0.000358682,1,0.000182782,
204019,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,9.20E-20,0.000118739,2,0,
205103,0.000365564,1.34E-06,0.00055705,1.23E-26,0.014802305,1.34E-06,4.116666667,1.48E-20,-2.85E-19,0.000291846,6,0.000182782,
205038,0.000365564,4.01E-07,0.000324946,6.46E-29,0.013468643,4.01E-07,2.166666667,-1.67E-20,3.10E-19,0.000175082,1,0.000182782,
9412001,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.97E-20,0,4.63E-05,0,0.000182782,
9701166,0.000365564,6.32E-06,0.000959605,3.89E-25,0.013601294,6.32E-06,6.25,4.62E-20,-4.18E-19,0.000208243,1,0.000182782,
9212086,0.000365564,4.14E-06,0.000365564,5.00E-32,0.014534506,4.14E-06,2,-1.67E-19,4.96E-19,0.000124722,2,0.000182782,
9510060,0.000365564,0,0,2.79E-34,0.012112089,0,0,9.61E-20,0,4.63E-05,0,0.000182782,
9501053,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.68E-19,0,4.63E-05,0,0.000182782,
9246,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,1.87E-18,1.07E-19,8.55E-05,3,0.000182782,
9503194,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.20E-20,0,4.63E-05,0,0.000182782,
208168,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-2.86E-19,8.55E-05,1,0,
9712186,0.000365564,5.35E-07,0.000487419,2.24E-30,0.014776748,5.35E-07,3,4.47E-20,-4.07E-19,0.000191204,5,0.000182782,
9201050,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.16E-19,0,4.63E-05,0,0.000182782,
9306078,0.000365564,6.12E-06,0.000411259,1.14E-30,0.014655627,6.12E-06,2.5,-8.59E-20,3.39E-19,0.000157963,4,0.000182782,
9705099,0.000365564,1.47E-06,0.000182782,2.51E-32,0.013323298,1.47E-06,1,6.13E-20,2.57E-19,8.55E-05,3,0.000182782,
9701029,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.01E-20,0,4.63E-05,0,0.000182782,
211039,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-3.25E-19,0.000118739,1,0,
1143,0.000365564,8.89E-06,0.000389405,2.39E-26,0.013470096,8.89E-06,2.816666667,1.95E-20,-3.21E-19,0.000239757,3,0.000182782,
9312092,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.25E-20,0,4.63E-05,0,0.000182782,
9205074,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.15E-20,0,4.63E-05,0,0.000182782,
9706110,0.000365564,3.41E-06,0.000411259,7.79E-28,0.013481966,3.41E-06,2.75,-5.03E-21,-6.16E-19,0.000136727,1,0.000182782,
9511035,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.81E-20,0,4.63E-05,0,0.000182782,
9610017,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.60E-20,0,4.63E-05,0,0.000182782,
9210029,0.000365564,6.12E-06,0.000182782,2.51E-32,0.013323298,6.12E-06,1,-9.67E-21,5.60E-19,8.55E-05,1,0.000182782,
9404180,0.000365564,3.88E-06,0.000182782,2.51E-32,0.013323298,3.88E-06,1,-1.13E-17,4.45E-19,8.55E-05,1,0.000182782,
9704160,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,2.26E-17,6.18E-19,8.55E-05,3,0.000182782,
9409043,0.000365564,0,0,2.79E-34,0.012112089,0,0,6.38E-21,0,4.63E-05,0,0.000182782,
9602002,0.000365564,3.01E-07,0.000548346,7.49E-32,0.015745715,3.01E-07,3,1.66E-21,9.29E-21,0.000163946,7,0.000182782,
9502162,0.000365564,0,0,2.79E-34,0.012112089,0,0,-6.83E-21,0,4.63E-05,0,0.000182782,
9606162,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.51E-19,0,4.63E-05,0,0.000182782,
9910188,0.000365564,1.34E-07,0.000584902,1.17E-30,0.015866836,1.34E-07,3.5,2.99E-20,2.28E-18,0.000197187,9,0.000182782,
9108,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-1.82E-19,8.55E-05,2,0,
9303049,0.000365564,0,0,2.79E-34,0.012112089,0,0,-5.05E-21,0,4.63E-05,0,0.000182782,
9207006,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.80E-17,0,4.63E-05,0,0.000182782,
201056,0.000365564,2.67E-07,0.000487419,1.75E-25,0.014790205,2.67E-07,3.95,3.31E-21,-2.53E-19,0.000281049,3,0.000182782,
2212,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-5.12E-20,-1.44E-19,8.55E-05,1,0.000182782,
9304063,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.79E-20,0,4.63E-05,0,0.000182782,
9506059,0.000365564,7.35E-07,0.000182782,2.51E-32,0.013323298,7.35E-07,1,5.94E-20,5.55E-19,8.55E-05,1,0.000182782,
9502016,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.07E-19,0,4.63E-05,0,0.000182782,
9602082,0.000365564,7.25E-06,0.000182782,2.51E-32,0.013323298,7.25E-06,1,-8.67E-20,-2.98E-19,8.55E-05,3,0.000182782,
9712161,0.000365564,3.81E-06,0.000411259,1.14E-30,0.014655627,3.81E-06,2.5,-6.62E-21,-3.48E-19,0.000157963,3,0.000182782,
8222,0.000365564,0,0.000996679,6.05E-07,0.015301496,0,7.25952381,0,-3.17E-19,0.000450458,4,0,
9205013,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.80E-20,0,4.63E-05,0,0.000182782,
9312020,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.73E-19,0,4.63E-05,0,0.000182782,
9505037,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.05E-20,0,4.63E-05,0,0.000182782,
9312161,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.63E-21,0,4.63E-05,0,0.000182782,
9607036,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-1.26E-20,8.55E-05,3,0,
9210124,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.47E-20,0,4.63E-05,0,0.000182782,
1042,0.000365564,3.07E-06,0.001080354,2.16E-20,0.013604566,3.07E-06,7.940079365,2.70E-20,8.47E-19,0.000151299,2,0.000182782,
9902011,0.000365564,0.000181345,0.010114314,1.39E-12,0.013753045,0.000181345,61.76181592,-4.52E-20,9.05E-19,0.000655803,2,0.000365564,
6105,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,1.84E-20,4.77E-19,8.55E-05,2,0.000182782,
7078,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,3.34E-20,-2.18E-19,8.55E-05,3,0.000182782,
10148,0.000365564,4.01E-07,0.000274173,3.29E-29,0.013456531,4.01E-07,1.833333333,2.66E-20,-4.75E-19,0.000146911,1,0.000182782,
9503220,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.45E-20,0,4.63E-05,0,0.000182782,
1213,0.000365564,4.01E-07,0.000274173,3.29E-29,0.013456531,4.01E-07,1.833333333,2.97E-20,-3.36E-19,0.000146911,1,0.000182782,
6005,0.000365564,6.68E-08,0.000243709,1.12E-30,0.013444419,6.68E-08,1.5,-2.09E-20,2.69E-19,0.000118739,3,0.000182782,
9506010,0.000365564,0,0,2.79E-34,0.012112089,0,0,5.16E-20,0,4.63E-05,0,0.000182782,
9901125,0.000365564,0,0,2.79E-34,0.012112089,0,0,-7.22E-21,0,4.63E-05,0,0.000182782,
9612079,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,2.94E-20,5.53E-19,8.55E-05,3,0.000182782,
9204041,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.84E-19,0,4.63E-05,0,0.000182782,
9512204,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.56E-20,0,4.63E-05,0,0.000182782,
9408021,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,4.09E-19,0.000118739,3,0,
9201065,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.74E-21,0,4.63E-05,0,0.000182782,
9908149,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-3.08E-19,8.55E-05,3,0,
9609060,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,-2.03E-20,1.20E-19,8.55E-05,1,0.000182782,
9503051,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,1.28E-20,3.95E-21,8.55E-05,3,0.000182782,
9303178,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.05E-20,0,4.63E-05,0,0.000182782,
12185,0.000365564,0,0.000274173,3.29E-29,0.013456531,0,1.833333333,0,4.47E-19,0.000146911,3,0,
9805095,0.000365564,3.34E-07,0.000365564,5.00E-32,0.014534506,3.34E-07,2,-6.81E-21,-2.03E-19,0.000124722,5,0.000182782,
9802158,0.000365564,0,0.000274173,3.29E-29,0.013456531,0,1.833333333,0,-5.03E-20,0.000146911,3,0,
9712157,0.000365564,2.67E-07,0.000487419,2.24E-30,0.014776748,2.67E-07,3,1.86E-19,-6.81E-20,0.000191204,6,0.000182782,
9509162,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.58E-21,0,4.63E-05,0,0.000182782,
9409013,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,4.99E-19,8.55E-05,2,0,
9706070,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,2.26E-19,7.91E-19,8.55E-05,3,0.000182782,
9601106,0.000365564,0,0,2.79E-34,0.012112089,0,0,8.08E-20,0,4.63E-05,0,0.000182782,
3011,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.07E-20,0,4.63E-05,0,0.000182782,
9411062,0.000365564,4.14E-06,0.000243709,1.12E-30,0.013444419,4.14E-06,1.5,-2.33E-20,-5.65E-19,0.000118739,2,0.000182782,
9301093,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.58E-20,0,4.63E-05,0,0.000182782,
4140,0.000365564,2.00E-07,0.000182782,2.51E-32,0.013323298,2.00E-07,1,-4.21E-20,6.80E-19,8.55E-05,2,0.000182782,
9203077,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.33E-20,0,4.63E-05,0,0.000182782,
9207061,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.91E-20,0,4.63E-05,0,0.000182782,
9206037,0.000365564,0,0,2.79E-34,0.012112089,0,0,-9.27E-20,0,4.63E-05,0,0.000182782,
9707126,0.000365564,7.67E-05,0.002493026,1.61E-19,0.016257394,7.67E-05,1,-4.64E-20,1.93E-18,0.000423334,6,0.000365564,
9209031,0.000365564,0,0,2.79E-34,0.012112089,0,17.98142136,-1.32E-19,0,4.63E-05,0,0.000182782,
202126,0.000365564,1.47E-06,0.000480796,2.27E-24,0.013471333,1.47E-06,0,1.97E-20,-1.38E-19,0.000313299,3,0.000182782,
9311088,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,3.542857143,-1.72E-20,5.16E-19,8.55E-05,3,0.000182782,
9604090,0.000365564,3.24E-06,0.000182782,2.51E-32,0.013323298,3.24E-06,1,-3.34E-20,5.56E-19,8.55E-05,1,0.000182782,
9406182,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,-3.90E-19,8.55E-05,2,0,
9411028,0.000365564,0.000180109,0.002457402,7.24E-28,0.026538798,0.000180109,16.08333333,-7.28E-19,-2.82E-17,0.000828999,23,0.000548346,
6094,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,5.60E-19,8.55E-05,2,0,
9507029,0.000365564,0,0.000182782,2.51E-32,0.013323298,0,1,0,3.92E-19,8.55E-05,2,0,
9509161,0.000365564,0.001256133,0.012615856,1.45E-18,0.017554996,0.001256133,78.63253968,-1.32E-20,2.38E-18,0.001233,5,0.000182782,
9311017,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,1.52E-20,6.65E-19,8.55E-05,2,0.000182782,
9208049,0.000365564,0,0,2.79E-34,0.012112089,0,0,2.10E-20,0,4.63E-05,0,0.000182782,
9610012,0.000365564,0.000208512,0.001692611,1.89E-25,0.018015775,0.000208512,11.9,4.13E-19,4.10E-19,0.000820119,9,0.000365564,
9609168,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.52E-20,0,4.63E-05,0,0.000182782,
9405069,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.65E-18,0,4.63E-05,0,0.000182782,
9601169,0.000365564,1.64E-06,0.000995146,2.31E-30,0.018410375,1.64E-06,6,2.53E-20,5.74E-21,0.000308875,11,0.000182782,
9803231,0.000365564,0.000133299,0.024951055,0.0010179,0.01362782,0.000133299,149.5847291,4.67E-20,-8.93E-19,0.000522443,2,0.000182782,
9711168,0.000365564,7.89E-06,0.002713279,4.54E-18,0.013544306,7.89E-06,18.18293651,4.41E-20,-5.73E-19,0.000341716,2,0.000182782,
9410203,0.000365564,2.47E-05,0.000779228,9.96E-29,0.015055326,2.47E-05,5,6.33E-21,2.22E-19,0.000342199,3,0.000182782,
7122,0.000365564,3.01E-07,0.000548346,1.37E-26,0.014683606,3.01E-07,4.116666667,-3.84E-20,-7.71E-19,0.000306455,5,0.000182782,
9707029,0.000365564,2.00E-07,0.000365564,5.00E-32,0.014534506,2.00E-07,2,-3.24E-21,3.38E-19,0.000124722,4,0.000182782,
9308023,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.23E-20,0,4.63E-05,0,0.000182782,
7208,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.90E-20,0,4.63E-05,0,0.000182782,
9706007,0.000365564,0.000118391,0.015155884,0.000131337,0.013474476,0.000118391,90.98156653,4.18E-20,-5.56E-19,0.000213814,3,0.000182782,
9411063,0.000365564,1.00E-07,0.000274173,3.29E-29,0.013456531,1.00E-07,1.833333333,2.20E-20,-5.83E-19,0.000146911,3,0.000182782,
9609075,0.000365564,3.68E-06,0.000243709,1.12E-30,0.013444419,3.68E-06,1.5,4.59E-20,5.38E-19,0.000118739,2,0.000182782,
9612059,0.000365564,1.80E-06,0.000243709,1.12E-30,0.013444419,1.80E-06,1.5,-1.36E-20,9.20E-20,0.000118739,1,0.000182782,
9509031,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.29E-21,0,4.63E-05,0,0.000182782,
9211008,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.42E-20,0,4.63E-05,0,0.000182782,
9408113,0.000365564,1.05E-05,0.000274173,3.29E-29,0.013456531,1.05E-05,1.833333333,1.18E-20,3.08E-19,0.000146911,1,0.000182782,
9710034,0.000365564,0.000236658,0.012161559,3.28E-05,0.013505914,0.000236658,77.80116792,8.15E-20,-1.16E-18,0.000107278,1,0.000182782,
9306009,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.10E-20,0,4.63E-05,0,0.000182782,
9212140,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.15E-20,0,4.63E-05,0,0.000182782,
9211137,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.54E-20,0,4.63E-05,0,0.000182782,
9207057,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.64E-20,0,4.63E-05,0,0.000182782,
9405097,0.000365564,0,0,2.79E-34,0.012112089,0,0,-7.51E-21,0,4.63E-05,0,0.000182782,
9410063,0.000365564,2.47E-06,0.000365564,5.00E-32,0.014534506,2.47E-06,2,-1.99E-20,-6.71E-19,0.000124722,4,0.000182782,
9201068,0.000365564,0,0,2.79E-34,0.012112089,0,0,4.33E-20,0,4.63E-05,0,0.000182782,
9705003,0.000365564,1.64E-05,0.001076752,3.83E-26,0.016272955,1.64E-05,7.85,-1.22E-20,-6.04E-19,0.000376688,9,0.000365564,
9411020,0.000365564,5.15E-05,0.000597088,9.74E-29,0.014813085,5.15E-05,4,-1.78E-20,1.77E-19,0.000275718,6,0.000182782,
9805218,0.000365564,3.51E-06,0.000274173,3.29E-29,0.013456531,3.51E-06,1.833333333,1.93E-19,-2.16E-20,0.000146911,3,0.000182782,
12134,0.000365564,2.67E-07,0.000365564,5.00E-32,0.014534506,2.67E-07,2,-6.44E-20,-4.66E-19,0.000124722,5,0.000365564,
9611102,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.33E-20,0,4.63E-05,0,0.000182782,
9711019,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,6.39E-19,0.000118739,2,0,
9712165,0.000365564,0.000104055,0.013009467,6.57E-05,0.014803695,0.000104055,78.03603679,-1.58E-20,-2.57E-19,0.000287931,3,0.000182782,
9211118,0.000365564,0,0,2.79E-34,0.012112089,0,0,-5.80E-21,0,4.63E-05,0,0.000182782,
9707198,0.000365564,0,0.000569436,2.14E-27,0.013605509,0,3.75,0,-1.06E-19,0.000308269,1,0,
9212022,0.000365564,0,0,2.79E-34,0.012112089,0,0,-6.85E-20,0,4.63E-05,0,0.000182782,
9308119,0.000365564,2.54E-06,0.000365564,5.00E-32,0.014534506,2.54E-06,2,-2.27E-21,-2.53E-19,0.000124722,3,0.000182782,
9210133,0.000365564,0,0,2.79E-34,0.012112089,0,0,-6.06E-21,0,4.63E-05,0,0.000182782,
9803067,0.000365564,2.41E-05,0.000891619,2.46E-24,0.013718674,2.41E-05,6.10952381,-1.91E-20,-9.65E-20,0.000533605,3,0.000182782,
9310013,0.000365564,1.24E-05,0.000182782,2.51E-32,0.013323298,1.24E-05,1,2.58E-18,-5.95E-19,8.55E-05,1,0.000182782,
9301076,0.000365564,1.30E-06,0.000182782,2.51E-32,0.013323298,1.30E-06,1,-2.28E-20,3.70E-19,8.55E-05,1,0.000182782,
9503058,0.000365564,0,0,2.79E-34,0.012112089,0,0,-6.76E-21,0,4.63E-05,0,0.000182782,
8096,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,1.31E-20,5.73E-19,8.55E-05,1,0.000182782,
9309052,0.000365564,0,0,2.79E-34,0.012112089,0,0,6.93E-20,0,4.63E-05,0,0.000182782,
9909176,0.000365564,2.77E-05,0.000976683,8.39E-24,0.014950368,2.77E-05,7.421428571,-1.91E-20,6.87E-19,0.000599002,6,0.000182782,
9210106,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.09E-20,0,4.63E-05,0,0.000182782,
9410089,0.000365564,0,0,2.79E-34,0.012112089,0,0,-5.98E-21,0,4.63E-05,0,0.000182782,
9703105,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,4.79E-19,0.000118739,3,0,
3062,0.000365564,2.00E-07,0.000274173,3.29E-29,0.013456531,2.00E-07,1.833333333,-2.07E-20,3.88E-20,0.000146911,3,0.000182782,
9303072,0.000365564,8.12E-06,0.000182782,2.51E-32,0.013323298,8.12E-06,1,2.18E-20,2.80E-19,8.55E-05,2,0.000182782,
9510209,0.000365564,5.64E-05,0.000407105,1.30E-26,0.013471186,5.64E-05,2.866666667,-2.25E-21,5.30E-19,0.000243307,1,0.000182782,
9604124,0.000365564,6.12E-06,0.000274173,3.29E-29,0.013456531,6.12E-06,1.833333333,-8.59E-20,-3.97E-19,0.000146911,2,0.000182782,
9702044,0.000365564,0,0,2.79E-34,0.012112089,0,0,-9.37E-20,0,4.63E-05,0,0.000182782,
204224,0.000365564,0,0,2.79E-34,0.012112089,0,0,6.90E-21,0,4.63E-05,0,0.000182782,
6239,0.000365564,5.01E-07,0.000274173,3.29E-29,0.013456531,5.01E-07,1.833333333,-1.12E-19,7.49E-20,0.000146911,2,0.000182782,
9711170,0.000365564,4.01E-07,0.000243709,1.12E-30,0.013444419,4.01E-07,1.5,7.77E-21,3.06E-19,0.000118739,3,0.000182782,
9410067,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.32E-20,0,4.63E-05,0,0.000182782,
208039,0.000365564,2.00E-07,0.000438677,7.48E-28,0.013590975,2.00E-07,2.916666667,2.52E-20,3.80E-19,0.000139261,2,0.000182782,
9312062,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.83E-20,0,4.63E-05,0,0.000182782,
9406008,0.000365564,5.33E-05,0.000415414,6.57E-29,0.013589764,5.33E-05,2.666666667,2.55E-19,2.53E-19,0.000208323,3,0.000182782,
9601023,0.000365564,0.000174127,0.002223461,2.50E-27,0.017251248,0.000174127,13.91666667,4.70E-19,1.42E-19,0.000815322,5,0.000548346,
9709028,0.000365564,4.01E-07,0.000243709,1.12E-30,0.013444419,4.01E-07,1.5,2.19E-20,-6.22E-19,0.000118739,2,0.000182782,
9211047,0.000365564,4.26E-05,0.000731128,9.98E-32,0.016956924,4.26E-05,4,2.55E-19,-4.03E-18,0.00020317,8,0.000182782,
9402021,0.000365564,0,0,2.79E-34,0.012112089,0,0,-1.96E-20,0,4.63E-05,0,0.000182782,
9311008,0.000365564,9.36E-07,0.000182782,2.51E-32,0.013323298,9.36E-07,1,5.40E-21,-6.26E-19,8.55E-05,3,0.000182782,
9511222,0.000365564,7.07E-05,0.001012331,2.50E-24,0.01349133,7.07E-05,6.542857143,-8.46E-20,3.15E-19,0.000283216,2,0.000365564,
9409110,0.000365564,3.22E-05,0.000411259,1.14E-30,0.014655627,3.22E-05,2.5,2.86E-20,4.24E-19,0.000157963,2,0.000182782,
9210103,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.96E-20,0,4.63E-05,0,0.000182782,
9508075,0.000365564,1.67E-06,0.000182782,2.51E-32,0.013323298,1.67E-06,1,-9.08E-22,4.87E-19,8.55E-05,2,0.000182782,
9605188,0.000365564,0,0.000365564,5.00E-32,0.014534506,0,2,0,-5.06E-19,0.000124722,5,0,
208155,0.000365564,1.00E-07,0.000274173,3.29E-29,0.013456531,1.00E-07,1.833333333,1.11E-20,5.36E-19,0.000146911,3,0.000182782,
9402107,0.000365564,0.000565001,0.003929056,1.63E-25,0.027625615,0.000565001,26.5,3.63E-21,1.54E-16,0.001107315,21,0.000182782,
9608017,0.000365564,5.78E-05,0.001558457,4.92E-24,0.014982487,5.78E-05,10.63571429,-1.37E-19,3.08E-19,0.000457629,3,0.000182782,
12114,0.000365564,0,0,2.79E-34,0.012112089,0,0,-3.75E-20,0,4.63E-05,0,0.000182782,
9902083,0.000365564,1.00E-07,0.000182782,2.51E-32,0.013323298,1.00E-07,1,2.60E-20,-5.64E-19,8.55E-05,2,0.000182782,
9908092,0.000365564,2.00E-07,0.000182782,2.51E-32,0.013323298,2.00E-07,1,4.26E-21,-7.64E-19,8.55E-05,3,0.000182782,
9605011,0.000365564,3.34E-06,0.000182782,2.51E-32,0.013323298,3.34E-06,1,3.46E-21,-3.87E-19,8.55E-05,1,0.000182782,
9908043,0.000365564,1.67E-07,0.000182782,2.51E-32,0.013323298,1.67E-07,1,-1.72E-20,-3.57E-19,8.55E-05,2,0.000182782,
9606077,0.000365564,1.54E-05,0.000731128,9.98E-32,0.016956924,1.54E-05,4,1.91E-19,2.95E-18,0.00020317,8,0.000182782,
9902094,0.000365564,2.00E-07,0.000182782,2.51E-32,0.013323298,2.00E-07,1,-5.20E-21,6.37E-19,8.55E-05,3,0.000182782,
9207058,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.43E-20,0,4.63E-05,0,0.000182782,
9608087,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,3.49E-19,0.000118739,3,0,
9044,0.000365564,1.34E-07,0.000417787,3.31E-30,0.01368666,1.34E-07,2.5,3.03E-20,1.49E-19,0.00018522,1,0.000182782,
9507159,0.000365564,0,0,2.79E-34,0.012112089,0,0,4.09E-19,0,4.63E-05,0,0.000182782,
9310148,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.36E-22,0,4.63E-05,0,0.000182782,
9908112,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.35E-20,0,4.63E-05,0,0.000182782,
9203066,0.000365564,0,0,2.79E-34,0.012112089,0,0,1.11E-19,0,4.63E-05,0,0.000182782,
5021,0.000365564,4.01E-07,0.000292451,7.15E-28,0.013457742,4.01E-07,2.083333333,-2.17E-20,5.07E-19,0.000170836,3,0.000182782,
9609066,0.000365564,0.000271711,0.005642668,3.83E-13,0.013472907,0.000271711,33.89142932,-2.04E-20,4.29E-19,0.000368429,2,0.000182782,
9505123,0.000365564,0.000172849,0.001239636,5.14E-26,0.013901529,0.000172849,7.883333333,-4.86E-20,2.37E-19,0.000519549,3,0.000182782,
1017,0.000365564,6.68E-08,0.000182782,2.51E-32,0.013323298,6.68E-08,1,-2.71E-20,1.40E-19,8.55E-05,2,0.000182782,
208176,0.000365564,0,0.000243709,1.12E-30,0.013444419,0,1.5,0,-2.90E-19,0.000118739,1,0,
9707009,0.000365564,3.34E-07,0.000365564,5.00E-32,0.014534506,3.34E-07,2,2.22E-21,8.92E-19,0.000124722,5,0.000182782,
201142,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.48E-21,0,4.63E-05,0,0.000182782,
9406160,0.000365564,0,0,2.79E-34,0.012112089,0,0,3.25E-20,0,4.63E-05,0,0.000182782,
3293,0.000365564,3.34E-08,0.000182782,2.51E-32,0.013323298,3.34E-08,1,2.55E-21,4.03E-20,8.55E-05,2,0.000182782,
9909039,0.000365564,1.34E-07,0.000182782,2.51E-32,0.013323298,1.34E-07,1,-5.48E-20,-8.44E-20,8.55E-05,1,0.000182782,
9412136,0.000365564,1.34E-06,0.000182782,2.51E-32,0.013323298,1.34E-06,1,1.12E-20,-1.89E-19,8.55E-05,2,0.000182782,
9702050,0.000365564,0.000128025,0.008087293,3.28E-05,0.013472672,0.000128025,51.04234509,-4.67E-21,-6.85E-20,0.000232786,2,0.000182782,
9018,0.000365564,0,0.000779228,1.29E-28,0.016036406,0,5.333333333,0,6.99E-19,0.000343113,7,0,
9905165,0.000365564,0,0,2.79E-34,0.012112089,0,0,-2.09E-20,0,4.63E-05,0,0.000182782,
9611157,0.000365564,1.34E-07,0.000243709,1.12E-30,0.013444419,1.34E-07,1.5,-1.94E-20,3.06E-19,0.000118739,1,0.000182782,
