,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
8050,8050,9906224,0.006621008,0.428921505,0.027340344,0.000210047,0.111895776,0.006621008,0.006932384,0.000329418,0.01077943,0.007902702,0.016581422,0.084615385,0.007902702,0.037741479
8051,8051,1193,0.008941088,0.420119774,0.01574133,0.000151055,0.034486378,0.008941088,0.00970257,0.015636417,0.004145936,0.005483961,0.019897706,0.055769231,0.005483961,0.031450918
8052,8052,9911160,0.001076007,0.426121647,0.013255833,0.000324505,0.088393967,0.001076007,0.001089203,0.339075294,0.002487558,5.98e-05,0.012993311,0.046153846,5.98e-05,0.012579552
8055,8055,106032,0.001397639,0.504138732,0.008284818,0.00052129,0.043614041,0.001397639,0.001444247,0.0,0.004145936,0.001774428,0.019027861,0.025,0.001774428,0.037741479
8056,8056,106160,0.003128606,0.543810586,0.019883832,0.000793132,0.08094605,0.003128606,0.003225484,0.000658836,0.014925366,0.00810767,0.006143281,0.026923077,0.00810767,0.075484212
8057,8057,111082,0.001268986,0.542818063,0.017398335,0.001023288,0.121243688,0.001268986,0.001245663,0.320086807,0.002487558,0.001054877,0.024899315,0.065384615,0.001054877,0.012579552
8059,8059,209188,0.0,0.592093212,0.009113331,0.0005835,0.03883216,0.0,0.0,0.001317671,0.0,3.17e-19,0.061631242,0.044230769,3.17e-19,0.062903248
8060,8060,212056,0.0,0.776741612,0.007456326,0.014191841,0.091015606,0.0,0.0,0.412977166,0.0,3.17e-19,0.083255591,0.038461538,3.17e-19,0.075484212
8062,8062,9910132,0.002140317,0.337410698,0.038110845,2.55e-05,0.004636674,0.002140317,0.002310795,0.41396218,0.038142624,0.006056808,0.000108731,0.001923077,0.006056808,0.069193809
8063,8063,5167,0.000118712,0.412636855,0.008284818,0.000510899,0.026438676,0.000118712,0.000127575,0.0,0.00165873,0.00017884,0.012123466,0.030769231,0.00017884,0.081774773
8065,8065,205041,0.000430987,0.523587732,0.011598828,0.001294134,0.03903485,0.000430987,0.000417026,0.000329418,0.00165873,0.000101995,0.026040987,0.051923077,0.000101995,0.037741479
8066,8066,9912060,0.002362536,0.387664943,0.018226827,9.51e-05,0.013417053,0.002362536,0.002509379,0.690867073,0.014925366,0.002808347,0.001685325,0.017307692,0.002808347,0.018870113
8067,8067,4133,0.002941475,0.413186256,0.041424854,0.000563276,0.037837305,0.002941475,0.002906547,0.000329418,0.031509131,0.015057699,0.008372259,0.040384615,0.015057699,0.088065176
8071,8071,205115,0.000169588,0.525205882,0.004970829,0.000140123,0.013035546,0.000169588,0.000194973,0.376091943,0.000829365,4.67e-07,0.005817089,0.021153846,4.67e-07,0.106936542
8072,8072,2174,0.000185962,0.383732387,0.011598828,6.92e-05,0.006347766,0.000185962,0.000228672,0.149227487,0.01077943,0.009695922,0.000326192,0.007692308,0.009695922,0.28306971
8075,8075,2160,0.006739661,0.393061911,0.037282352,0.000122083,0.018077539,0.006739661,0.006990094,0.146267342,0.034825867,0.009744195,0.023322721,0.013461538,0.009744195,0.006291814
8076,8076,104011,2.22e-05,0.444013627,0.002485332,0.00012919,0.008644092,2.22e-05,2.55e-05,0.473589456,0.000829365,0.000418458,0.005490897,0.009615385,0.000418458,0.0
8077,8077,104201,0.000488296,0.448201249,0.014912838,0.001339469,0.040038147,0.000488296,0.000531362,0.008007206,0.003316757,0.002242486,0.013265137,0.05,0.002242486,0.044031882
8078,8078,111276,0.002783582,0.66568111,0.022369329,0.014375088,0.147844993,0.002783582,0.002352919,0.152938653,0.007462693,0.006762388,0.035391822,0.065384615,0.006762388,0.018870113
8081,8081,112140,0.001836229,0.715861432,0.041424854,0.026558034,0.262055771,0.001836229,0.001889556,0.013081024,0.008291872,0.007696477,0.089919148,0.15,0.007696477,0.169841202
8083,8083,207173,0.001380095,0.525152858,0.01574133,0.001345595,0.03134723,0.001380095,0.001408141,0.236355364,0.002487558,0.000219358,0.01451554,0.055769231,0.000219358,0.018870113
8085,8085,209076,3.51e-05,0.675247797,0.008284818,0.011308,0.078740094,3.51e-05,3.72e-05,0.348071546,0.000829365,0.000796397,0.024899315,0.034615385,0.000796397,0.119517506
8087,8087,301144,0.0,0.650665953,0.001656819,0.009314375,0.030204959,0.0,0.0,0.640753457,0.0,3.17e-19,0.034304515,0.011538462,3.17e-19,0.062903248
8091,8091,102062,0.0,0.451830023,0.006627834,0.000689,0.031444992,0.0,0.0,0.583675339,0.0,3.17e-19,0.029411637,0.026923077,3.17e-19,0.0
8092,8092,108056,0.000374263,0.437988838,0.008284818,0.000191467,0.016196276,0.000374263,0.000421239,0.649549481,0.000829365,0.000237522,0.007176222,0.044230769,0.000237522,0.050322443
8093,8093,201004,0.003023345,0.651928216,0.017398335,0.004334695,0.085530948,0.003023345,0.003056989,0.692989417,0.01077943,0.001893189,0.006632569,0.034615385,0.001893189,0.018870113
8097,8097,205231,0.0,0.451789393,0.002485332,0.000484848,0.008756084,0.0,0.0,0.000823545,0.0,3.17e-19,0.030390213,0.015384615,3.17e-19,0.201293532
8104,8104,103171,0.008576006,0.485950496,0.043081859,0.000183777,0.062155152,0.008576006,0.008960468,0.025854747,0.03233831,0.008833019,0.007284953,0.051923077,0.008833019,0.22016505
8106,8106,205061,1.99e-05,0.650900097,0.009941823,0.002165738,0.093926364,1.99e-05,2.13e-05,0.011835903,0.000829365,0.001997978,0.02903108,0.05,0.001997978,0.012579552
8107,8107,203164,0.00125729,0.543652594,0.025683339,0.000125181,0.014675163,0.00125729,0.001426194,0.001317671,0.022388059,0.007463147,0.000978576,0.021153846,0.007463147,0.037741479
8108,8108,205251,0.00128653,0.792239255,0.01574133,0.032222743,0.119593781,0.00128653,0.00130584,0.0,0.00165873,0.000491111,0.117553039,0.069230769,0.000491111,0.025160516
8109,8109,210094,0.0,0.806325437,0.016569843,0.046286482,0.229110437,0.0,0.0,0.118225719,0.0,3.17e-19,0.18202052,0.073076923,3.17e-19,0.182422166
8110,8110,212314,0.0,0.653587165,0.013255833,0.001171142,0.073306026,0.0,0.0,0.150200185,0.0,3.17e-19,0.028052504,0.067307692,3.17e-19,0.037741479
8112,8112,7060,0.000567827,0.332567026,0.005799321,1.32e-05,0.002947102,0.000567827,0.000613805,0.480778175,0.004145936,0.000388418,0.007067491,0.011538462,0.000388418,0.018870113
8115,8115,101003,0.003777719,0.49444171,0.012427341,0.000518568,0.038609791,0.003777719,0.003875395,0.0,0.004975115,0.001536906,0.022942164,0.040384615,0.001536906,0.0
8116,8116,205084,0.000760222,0.478969126,0.006627834,0.000590043,0.011229161,0.000760222,0.0007823,0.001262768,0.00165873,0.000480633,0.008100432,0.034615385,0.000480633,0.037741479
8117,8117,301072,8.6e-05,0.710788747,0.017398335,0.006971547,0.056496634,8.6e-05,8.61e-05,0.336620936,0.000829365,0.000817355,0.070044275,0.071153846,0.000817355,0.201293532
8121,8121,9805041,0.004660746,0.153819783,0.025683339,4.68e-15,0.007374581,0.004660746,0.005054864,0.283429775,0.02072968,0.008318156,0.007937336,0.026923077,0.008318156,0.037741479
8122,8122,9202014,0.0,0.0,0.042253346,0.0,0.0,0.0,0.0,0.187983851,0.043117739,0.007994916,0.0,0.0,0.007994916,0.094355737
8127,8127,9511218,0.000308182,0.054517544,0.007456326,5.48e-24,0.003899189,0.000308182,0.000315327,0.526374661,0.003316757,0.003101756,0.003696842,0.021153846,0.003101756,0.163550799
8130,8130,9309075,3.77e-05,0.000423298,0.031482846,5.43e-45,0.000234104,3.77e-05,3.91e-05,0.416346478,0.031509131,0.00472948,0.000163096,0.001923077,0.00472948,0.012579552
8133,8133,9302096,1.33e-05,0.000423298,0.004970829,5.43e-45,0.000234104,1.33e-05,1.43e-05,0.466980954,0.004975115,0.000139719,0.000163096,0.001923077,0.000139719,0.018870113
8136,8136,9302065,1.25e-07,0.000846596,0.001656819,1.09e-44,0.000468209,1.25e-07,1.29e-07,0.511169773,0.000829365,4.32e-07,0.000543653,0.003846154,4.32e-07,0.056612846
8138,8138,9407187,5.64e-07,0.002176492,0.004142316,3.04e-43,0.001217347,5.64e-07,5.8e-07,0.820553808,0.000829365,3.17e-19,0.007991702,0.009615385,3.17e-19,0.006291814
8142,8142,9209055,0.006736561,0.004655277,0.021540837,1.99e-43,0.002598564,0.006736561,0.007031014,0.342755361,0.013267008,0.000448497,0.005273436,0.038461538,0.000448497,0.018870113
8143,8143,9909102,0.000918114,0.40794689,0.006627834,8.58e-05,0.051461747,0.000918114,0.00086053,0.029369071,0.00165873,0.000866256,0.005871454,0.028846154,0.000866256,0.018870113
8146,8146,9405124,8.01e-05,0.001219838,0.029825841,9.53e-42,0.000290292,8.01e-05,6.14e-05,0.003733402,0.029850752,0.012761631,0.000108731,0.005769231,0.012761631,0.396298066
8147,8147,9508072,0.002853757,0.044511958,0.069593876,3.92e-24,0.003452419,0.002853757,0.003381944,0.009918613,0.066334998,0.047518906,0.001685325,0.021153846,0.047518906,0.044031882
8148,8148,9803251,0.006724866,0.305827523,0.045567356,1.05e-05,0.019697777,0.006724866,0.006974328,0.501857131,0.036484246,0.016881518,0.002718266,0.046153846,0.016881518,0.031450918
8152,8152,112177,0.002163709,0.495476141,0.014912838,0.000159073,0.065483086,0.002163709,0.002148317,0.000329418,0.004145936,5.62e-05,0.077285735,0.057692308,5.62e-05,0.176131763
8156,8156,202174,0.00177775,0.56084154,0.025683339,0.004148982,0.07347188,0.00177775,0.001841415,0.000823545,0.006633494,0.004736466,0.081040748,0.088461538,0.004736466,0.044031882
8157,8157,205042,2.42e-05,0.366816294,0.003313824,5.14e-05,0.004540733,2.42e-05,3.28e-05,0.671276425,0.000829365,3.35e-06,0.025116777,0.009615385,3.35e-06,0.081774773
8158,8158,304219,0.0,0.487183127,0.007456326,0.001659111,0.020339757,0.0,0.0,0.349989234,0.0,3.17e-19,0.047628367,0.040384615,3.17e-19,0.106936542
8162,8162,108187,0.002754343,0.349676855,0.033968343,1.97e-06,0.008778314,0.002754343,0.002984777,0.012721018,0.030679931,0.003290377,0.004621052,0.019230769,0.003290377,0.069193809
8163,8163,9803206,0.004877117,0.034716384,0.006627834,5.16e-24,0.00061358,0.004877117,0.005078934,0.0,0.005804315,0.001997978,0.002065882,0.011538462,0.001997978,0.012579552
8170,8170,212344,0.000301165,0.749190738,0.004142316,0.008346344,0.030585893,0.000301165,0.000296071,0.005852656,0.000829365,0.000371652,0.048773845,0.019230769,0.000371652,0.062903248
8171,8171,9705193,0.003982394,0.054579804,0.017398335,6.41e-24,0.003343597,0.003982394,0.004344776,0.649396762,0.013267008,0.001914147,0.003153188,0.017307692,0.001914147,0.106936542
8173,8173,301187,0.00027368,0.85360132,0.016569843,0.035202398,0.178218875,0.00027368,0.00025515,0.0,0.000829365,9.78e-05,0.113625688,0.073076923,9.78e-05,0.012579552
8179,8179,9703004,0.0,0.087474485,0.002485332,5.85e-20,0.006481313,0.0,0.0,0.509285908,0.0,3.17e-19,0.005382166,0.009615385,3.17e-19,0.138388872
8181,8181,9905089,0.000225727,0.283828188,0.024026334,6.14e-07,0.021713616,0.000225727,0.000226265,0.0,0.000829365,2.49e-05,0.060022029,0.105769231,2.49e-05,0.031450918
8184,8184,9705223,0.005432664,0.054422128,0.008284818,2.51e-23,0.001585189,0.005432664,0.00563858,0.356384357,0.004975115,0.00061127,0.011253621,0.021153846,0.00061127,0.150969836
8185,8185,9809040,6.49e-05,0.025252798,0.000828678,3.83e-26,0.000338869,6.49e-05,6.74e-05,0.482865216,0.000829365,2.38e-06,0.00081548,0.005769231,2.38e-06,0.012579552
8191,8191,9809124,0.007662103,0.264134731,0.026511831,1.16e-07,0.010567979,0.007662103,0.008241594,0.090657793,0.023217238,0.010023283,0.001848421,0.017307692,0.010023283,0.232746014
8194,8194,9612224,0.025232238,0.116465492,0.024854846,6.69e-18,0.016586388,0.025232238,0.025843893,0.000768642,0.012437808,0.003723505,0.01370006,0.061538462,0.003723505,0.031450918
8197,8197,9803066,0.00042514,0.134170176,0.007456326,2.79e-17,0.007035207,0.00042514,0.000441699,0.455332886,0.004145936,0.000245905,0.010003218,0.025,0.000245905,0.050322443
8198,8198,9906152,1.46e-05,0.293098989,0.006627834,3.13e-07,0.018323937,1.46e-05,1.44e-05,0.000658836,0.000829365,0.000887214,0.007556779,0.028846154,0.000887214,0.037741479
8199,8199,9905139,0.00010994,0.093091325,0.007456326,1.52e-17,0.001513932,0.00010994,0.000118549,0.076073565,0.006633494,0.000692306,0.000543653,0.011538462,0.000692306,0.34597437
8201,8201,203120,6.49e-05,0.469026549,0.006627834,0.000486194,0.020282431,6.49e-05,6.8e-05,0.532531009,0.000829365,6.48e-05,0.006088916,0.026923077,6.48e-05,0.075484212
8208,8208,209206,0.00038245,0.617373625,0.009113331,0.000705698,0.04332409,0.00038245,0.000431469,0.000329418,0.00165873,2.53e-06,0.102893975,0.032692308,2.53e-06,0.012579552
8209,8209,210025,0.0,0.530468481,0.011598828,0.000183136,0.017082779,0.0,0.0,0.223823119,0.0,3.17e-19,0.065224246,0.05,3.17e-19,0.094355737
8210,8210,9506035,0.001403487,0.00505322,0.039767849,1.4e-36,0.000406021,0.001403487,0.001504424,0.303869249,0.039801003,0.017591848,0.000761114,0.003846154,0.017591848,0.163550799
8212,8212,9701157,0.0,0.005269714,0.001656819,8.91e-36,0.000680725,0.0,0.0,0.453397033,0.000829365,9.5e-06,0.005327801,0.007692308,9.5e-06,0.031450918
8213,8213,209203,9.77e-05,0.777455455,0.024854846,0.04357951,0.263120212,9.77e-05,9.81e-05,0.000329418,0.000829365,0.000441511,0.108707258,0.115384615,0.000441511,0.037741479
8217,8217,9910020,0.000108185,0.17458619,0.006627834,1.29e-15,0.024432533,0.000108185,0.00011554,0.35692999,0.000829365,0.00022355,0.0094052,0.030769231,0.00022355,0.006291814
8219,8219,9911042,0.000303504,0.287638337,0.012427341,3.92e-06,0.00498155,0.000303504,0.000347823,0.001317671,0.01077943,0.01049686,0.001304768,0.013461538,0.01049686,0.119517506
8221,8221,9709089,0.029188375,0.129911142,0.004970829,2.84e-15,0.004990817,0.029188375,0.030084863,0.038654435,0.00165873,0.000852284,0.042513678,0.015384615,0.000852284,0.050322443
8224,8224,6117,0.0006842,0.314739955,0.021540837,1.44e-06,0.024782659,0.0006842,0.000716106,0.365750657,0.009950251,0.010460394,0.013917521,0.048076923,0.010460394,0.012579552
8241,8241,9805164,7.54e-07,0.00253924,0.004142316,3.61e-38,0.001461638,7.54e-07,7.76e-07,0.680373244,0.000829365,5.09e-07,0.012286562,0.019230769,5.09e-07,0.0
8247,8247,9902128,0.000742678,0.157495489,0.018226827,1.09e-15,0.028356795,0.000742678,0.00068,0.756182215,0.008291872,0.022511136,0.00511034,0.053846154,0.022511136,0.056612846
8249,8249,106253,0.000346193,0.609968345,0.018226827,0.001452349,0.261259829,0.000346193,0.00035023,0.000329418,0.000829365,0.000162074,0.056903634,0.080769231,0.000162074,0.006291814
8250,8250,303170,0.0,0.853134879,0.007456326,0.01317302,0.074712807,0.0,0.0,0.617706123,0.0,3.17e-19,0.396182359,0.032692308,3.17e-19,0.207584093
8254,8254,9803239,0.000923962,0.119294253,0.009113331,3.37e-15,0.00393134,0.000923962,0.000956813,0.683000376,0.007462693,0.003926097,0.001848421,0.009615385,0.003926097,0.176131763
8255,8255,9204099,0.0,0.0,0.147472921,0.0,0.0,0.0,0.0,0.210823335,0.14842454,0.01970712,0.0,0.0,0.01970712,0.006291814
8257,8257,9911150,0.000754374,0.353381728,0.009113331,2.26e-05,0.011130199,0.000754374,0.000770265,0.000329418,0.002487558,0.000577737,0.023975105,0.028846154,0.000577737,0.006291814
8258,8258,9310194,0.000297656,0.00126962,0.021540837,1.63e-44,0.000702313,0.000297656,0.000307504,0.34430571,0.019900501,0.008925863,0.00092421,0.009615385,0.008925863,0.018870113
8259,8259,9711138,0.004187069,0.019097979,0.048881366,1.47e-28,0.001199638,0.004187069,0.004338758,0.228032499,0.046434496,0.011932889,0.001359133,0.019230769,0.011932889,0.182422166
8260,8260,9802076,0.00047894,0.109360954,0.026511831,3.3e-16,0.002801493,0.00047894,0.000548814,0.000823545,0.022388059,0.00884245,0.002446439,0.025,0.00884245,0.044031882
8262,8262,9812056,0.007077433,0.24419516,0.021540837,8.09e-07,0.004032156,0.007077433,0.00736951,0.401583176,0.017412944,0.004114717,0.008861547,0.025,0.004114717,0.195003129
8264,8264,9806089,0.00407596,0.260841767,0.008284818,1.79e-06,0.004941149,0.00407596,0.004272563,0.000329418,0.004145936,0.000922144,0.00255517,0.026923077,0.000922144,0.0
8265,8265,9805171,0.015175903,0.298851548,0.080364377,8.71e-06,0.032185661,0.015175903,0.01542275,0.226161061,0.066334998,0.051396031,0.009894488,0.069230769,0.051396031,0.037741479
8266,8266,9805165,0.016847281,0.29373572,0.019883832,6.21e-06,0.019831262,0.016847281,0.017620292,0.000494127,0.012437808,0.004708522,0.008209163,0.036538462,0.004708522,0.144679433
8267,8267,9811056,0.007762803,0.309588786,0.025683339,1.25e-05,0.018485312,0.007762803,0.009010776,0.00110904,0.019900501,0.007540831,0.005817089,0.026923077,0.007540831,0.163550799
8268,8268,9903222,0.000121051,0.28632379,0.009113331,8.07e-06,0.019032756,0.000121051,0.000132991,0.299152684,0.000829365,0.000121555,0.041589468,0.044230769,0.000121555,0.050322443
8269,8269,9609085,0.008193556,0.016570709,0.013255833,8.819999999999999e-23,0.005305622,0.008193556,0.008142964,0.0,0.004975115,0.000789411,0.013591329,0.044230769,0.000789411,0.006291814
8276,8276,9912259,8.71e-05,0.00151146,0.006627834,5.72e-43,0.000795956,8.71e-05,8.97e-05,0.000329418,0.004975115,6.43e-05,0.001413498,0.009615385,6.43e-05,0.182422166
8280,8280,9907077,0.000102922,0.204730268,0.008284818,1.25e-08,0.003617407,0.000102922,0.000105911,0.000658836,0.004975115,0.000915158,0.017559998,0.009615385,0.000915158,0.113227103
8282,8282,9911142,2.15e-05,0.230912622,0.001656819,4.32e-07,0.000896725,2.15e-05,2.65e-05,0.0,0.000829365,2.88e-06,0.002392074,0.007692308,2.88e-06,0.050322443
8289,8289,9912045,0.001005832,0.315070033,0.007456326,1.91e-05,0.008060208,0.001005832,0.001131327,0.00148238,0.002487558,5.68e-05,0.005871454,0.025,5.68e-05,0.031450918
8292,8292,9909097,2.51e-08,0.257008871,0.001656819,1.49e-06,0.002451338,2.51e-08,2.26e-08,0.013429789,0.000829365,0.000488317,0.00173969,0.007692308,0.000488317,0.012579552
8299,8299,9909063,1.3e-05,0.293839676,0.006627834,7.45e-06,0.012779369,1.3e-05,1.51e-05,0.000329418,0.00165873,0.000242412,0.002772631,0.023076923,0.000242412,0.276779156
8300,8300,9911191,1.22e-06,0.005494432,0.004970829,7e-34,0.001395578,1.22e-06,1.31e-06,0.585477062,0.00165873,2.89e-06,0.004349225,0.023076923,2.89e-06,0.138388872
8301,8301,9910006,0.000207014,0.252920021,0.006627834,2.66e-07,0.008741724,0.000207014,0.000216035,0.343231619,0.000829365,0.000607777,0.057654963,0.030769231,0.000607777,0.119517506
8307,8307,9911069,9.42e-07,0.000952157,0.001656819,2.61e-42,0.000517373,9.42e-07,9.69e-07,0.003294178,0.000829365,8.87e-08,0.001032941,0.005769231,8.87e-08,0.0
8311,8311,107131,0.000488881,0.285650397,0.006627834,2.59e-06,0.002599314,0.000488881,0.000504885,0.555175398,0.004145936,0.000688813,0.00337065,0.011538462,0.000688813,0.44033136
8312,8312,108036,6.96e-05,0.30414362,0.01574133,1.02e-06,0.011361931,6.96e-05,7.34e-05,0.26737794,0.00165873,0.000334626,0.161036594,0.063461538,0.000334626,0.012579552
8313,8313,109031,0.0,0.307074606,0.006627834,1.84e-06,0.003545401,0.0,0.0,0.088488039,0.0,3.17e-19,0.063914042,0.036538462,3.17e-19,0.0
8316,8316,206182,0.01363043,0.781258172,0.035625347,0.005910954,0.116049881,0.01363043,0.014003958,0.0,0.015754565,0.010995027,0.029520367,0.096153846,0.010995027,0.031450918
8317,8317,9908192,4.19e-05,0.347537669,0.009941823,1.32e-05,0.028389948,4.19e-05,4.03e-05,0.020078538,0.000829365,0.001453075,0.014352444,0.040384615,0.001453075,0.075484212
8318,8318,112055,0.002567211,0.439867289,0.014912838,0.000213916,0.080614382,0.002567211,0.002599644,0.061797228,0.007462693,0.001404173,0.037348973,0.034615385,0.001404173,0.075484212
8322,8322,206113,0.0,0.613791097,0.009941823,0.000986657,0.028164428,0.0,0.0,0.274538035,0.0,3.17e-19,0.019952072,0.048076923,3.17e-19,0.0
8324,8324,209149,0.0,0.004744666,0.003313824,2.19e-34,0.001530441,0.0,0.0,0.600232005,0.0,3.17e-19,0.01707071,0.011538462,3.17e-19,0.031450918
8333,8333,9911005,0.0,0.200577586,0.004142316,9.88e-13,0.010874465,0.0,0.0,0.119910079,0.0,3.17e-19,0.013917521,0.021153846,3.17e-19,0.006291814
8342,8342,204179,0.001216355,0.55648861,0.009113331,0.000267778,0.009480429,0.001216355,0.001263716,0.000329418,0.000829365,1.77e-07,0.037240243,0.046153846,1.77e-07,0.006291814
