Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
9412082,0.000333327,0,1.06E-11,3.62E-05,3.62E-05,0,5.47E-37,1,2.20E-05,0,0,
9412083,0.001333308,4.15E-12,1.56E-10,9.65E-05,0.000144697,7.23E-05,1.64E-35,3,2.15E-05,7.85E-09,7.85E-09,
9412084,0.004333251,7.85E-07,3.81E-10,0.000129194,0.000470265,0.000361742,2.46E-35,4,2.58E-05,3.41E-05,3.41E-05,
9412086,0.002666616,1.14E-06,1.75E-08,0.000291805,0.000289394,3.62E-05,1.10E-33,9,1.75E-05,7.48E-09,7.48E-09,
9412087,0.000999981,0,7.74E-11,0.000147711,0.000108523,0,2.47E-34,4.833333333,3.31E-05,0,0,
9412088,0.000666654,4.24E-16,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9412091,0.000999981,1.66E-18,1.93E-12,7.23E-05,0.000108523,3.62E-05,1.08E-36,2,2.27E-05,1.69E-05,1.69E-05,
9412092,0.00766652,6.86E-06,7.04E-08,0.001097203,0.000832007,0.000651136,3.92E-27,36.75238095,2.05E-05,7.03E-06,7.03E-06,
9412093,0.000666654,8.38E-12,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9412094,0.000333327,1.23E-11,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412095,0.003999924,2.24E-06,3.89E-06,0.000308267,0.000434091,0.00025322,3.89E-34,9.5,2.19E-05,2.40E-08,2.40E-08,
9412096,0.000666654,0,6.50E-11,0.000147711,7.23E-05,0,4.44E-34,4.5,2.04E-05,0,0,
9412097,0.000333327,4.12E-11,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412098,0.000333327,0,4.26E-09,4.82E-05,3.62E-05,0,8.22E-36,1.5,1.58E-05,0,0,
9412099,0.000666654,0,8.52E-10,0.000100484,7.23E-05,0,1.75E-34,3.333333333,2.32E-05,0,0,
9412100,0.000666654,4.46E-07,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9412102,0.000333327,1.72E-09,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412103,0.000666654,1.81E-16,4.80E-20,3.62E-05,7.23E-05,3.62E-05,5.47E-37,1,1.98E-05,0,0,
9412104,0.002666616,9.38E-07,0,0,0.000289394,0.000289394,1.76E-38,0,1.55E-05,0,0,
9412105,0.000333327,0,2.16E-14,3.62E-05,3.62E-05,0,5.47E-37,1,1.65E-05,0,0,
9412106,0.002999943,2.43E-06,1.13E-08,0.001021553,0.000325568,0.000108523,5.31E-28,33.3,2.08E-05,2.73E-06,2.73E-06,
9412107,0.000666654,0,1.05E-10,8.14E-05,7.23E-05,0,9.57E-35,2.5,1.85E-05,0,0,
9412108,0.015999695,1.59E-06,4.03E-06,0.001818693,0.001736362,0.001012878,3.40E-25,68.38095238,3.74E-05,4.63E-05,4.63E-05,
9412109,0.000333327,2.16E-09,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412110,0.002999943,2.31E-06,9.91E-09,0.000498534,0.000325568,0.000108523,6.91E-26,18.80238095,1.73E-05,1.00E-05,1.00E-05,
9412112,0.002666616,0,2.28E-08,0.000369964,0.000289394,0,2.46E-33,11.5,1.77E-05,0,0,
9412113,0.012666425,5.09E-06,4.45E-06,0.000454537,0.00137462,0.001085226,3.90E-31,19.01666667,1.76E-05,8.41E-06,8.41E-06,
9412114,0.004333251,5.74E-06,1.28E-06,0.000196949,0.000470265,0.000289394,1.92E-34,6,2.96E-05,2.00E-07,2.00E-07,
9412115,0.006666539,2.67E-06,9.79E-08,0.001250477,0.000723484,0.000217045,3.19E-31,40.75,2.08E-05,1.17E-05,1.17E-05,
9412116,0.000666654,5.70E-11,4.50E-10,4.82E-05,7.23E-05,3.62E-05,8.22E-36,1.5,1.58E-05,0,0,
9412117,0.012333098,7.59E-06,4.63E-08,0.000779635,0.001338446,0.000832007,4.47E-32,25.16666667,3.54E-05,5.00E-05,5.00E-05,
9412118,0.001333308,0,1.83E-09,0.000192929,0.000144697,0,5.58E-35,6,2.20E-05,0,0,
9412119,0.003666597,3.07E-08,1.10E-10,0.000150726,0.000397916,0.00025322,9.81E-36,4.5,2.94E-05,3.97E-05,3.97E-05,
9412120,0.003999924,3.10E-07,3.66E-09,0.000353158,0.000434091,0.00025322,1.04E-32,12.36666667,1.79E-05,4.36E-10,4.36E-10,
9412121,0.000333327,0,2.98E-15,3.62E-05,3.62E-05,0,5.47E-37,1,1.98E-05,0,0,
9412123,0.000666654,0,3.12E-09,0.000232549,7.23E-05,0,2.23E-33,7.416666667,1.73E-05,0,0,
9412124,0.001333308,8.82E-07,5.81E-10,3.62E-05,0.000144697,0.000108523,5.47E-37,1,1.69E-05,4.14E-07,4.14E-07,
9412125,0.002666616,2.49E-06,9.00E-10,4.82E-05,0.000289394,0.00025322,8.22E-36,1.5,1.63E-05,4.58E-08,4.58E-08,
9412126,0.000999981,0,1.30E-06,0.00026806,0.000108523,0,8.63E-33,8.666666667,2.18E-05,0,0,
9412127,0.011999771,8.10E-06,5.85E-06,0.001933167,0.001302272,0.000651136,5.03E-25,70.6452381,3.36E-05,8.68E-06,8.68E-06,
9412128,0.007999847,3.37E-06,1.27E-06,0.000342985,0.000868181,0.000542613,1.02E-33,11.91666667,2.25E-05,5.75E-05,5.75E-05,
9412129,0.001999962,9.11E-07,1.27E-06,0.00026806,0.000217045,0.000108523,1.74E-32,8.666666667,2.17E-05,5.91E-08,5.91E-08,
9412130,0.001333308,1.73E-06,0,0,0.000144697,0.000144697,1.76E-38,0,1.55E-05,0,0,
9412131,0.013333079,3.67E-06,4.58E-06,0.001529641,0.001446969,0.000217045,9.53E-24,65.1047619,2.94E-05,3.77E-06,3.77E-06,
9412132,0.005999885,4.13E-06,2.54E-06,0.000186039,0.000651136,0.000470265,3.34E-35,5.5,2.18E-05,2.04E-06,2.04E-06,
9412133,0.005666558,1.18E-07,0,0,0.000614962,0.000614962,1.76E-38,0,1.55E-05,0,0,
9412134,0.000333327,3.76E-12,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412135,0.002999943,0,1.46E-08,0.000478404,0.000325568,0,5.16E-33,15.5,3.34E-05,0,0,
9412136,0.006666539,2.37E-06,2.56E-10,3.62E-05,0.000723484,0.00068731,5.47E-37,1,1.59E-05,1.65E-05,1.65E-05,
9412137,0.000333327,0,3.65E-10,3.62E-05,3.62E-05,0,5.47E-37,1,1.64E-05,0,0,
9412138,0.017666329,9.06E-06,7.42E-06,0.002409499,0.001917233,0.000868181,3.93E-23,82.7,4.37E-05,2.81E-05,2.81E-05,
9412139,0.001666635,4.49E-07,4.68E-10,4.82E-05,0.000180871,0.000144697,8.22E-36,1.5,1.59E-05,6.37E-06,6.37E-06,
9412140,0.00333327,1.78E-06,0,0,0.000361742,0.000361742,1.76E-38,0,1.55E-05,0,0,
9412141,0.003666597,9.13E-07,1.13E-08,0.00061165,0.000397916,0.000144697,9.03E-27,21.41666667,2.24E-05,5.74E-06,5.74E-06,
9412142,0.001333308,6.40E-08,4.77E-11,3.62E-05,0.000144697,0.000108523,5.47E-37,1,1.65E-05,6.55E-06,6.55E-06,
9412143,0.004999905,1.51E-06,4.88E-10,4.82E-05,0.000542613,0.000506439,8.22E-36,1.5,1.60E-05,2.98E-07,2.98E-07,
9412144,0.007999847,1.02E-05,1.35E-06,0.001147254,0.000868181,0.000506439,1.01E-27,39.26666667,1.92E-05,3.69E-05,3.69E-05,
9412145,0.001666635,1.01E-09,2.64E-10,0.000108523,0.000180871,7.23E-05,1.70E-35,3,1.85E-05,1.29E-07,1.29E-07,
9412146,0.001999962,7.70E-10,1.53E-10,3.62E-05,0.000217045,0.000180871,5.47E-37,1,1.87E-05,3.27E-08,3.27E-08,
9412147,0.013999733,4.61E-05,0,0,0.001519317,0.001519317,1.76E-38,0,1.55E-05,0,0,
9412148,0.000333327,-2.08E-26,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412149,0.002999943,2.85E-07,3.44E-10,0.000144697,0.000325568,0.000180871,1.75E-35,4,1.86E-05,3.17E-07,3.17E-07,
9412150,0.001333308,0,8.67E-09,0.000318333,0.000144697,0,7.59E-29,10.75,1.63E-05,0,0,
9412151,0.000666654,0,7.63E-12,7.23E-05,7.23E-05,0,8.75E-36,2,1.76E-05,0,0,
9412152,0.002666616,1.46E-06,1.48E-06,0.001602204,0.000289394,0.000108523,8.29E-26,50.86190476,3.59E-05,5.45E-07,5.45E-07,
9412153,0.001999962,4.23E-09,5.35E-10,0.000147711,0.000217045,7.23E-05,1.53E-34,5.166666667,2.84E-05,3.79E-05,3.79E-05,
9412154,0.009999809,1.68E-06,1.28E-06,0.000741992,0.001085226,0.000614962,1.73E-29,25.08333333,4.49E-05,6.97E-05,6.97E-05,
9412155,0.00333327,3.37E-08,2.34E-09,0.000339636,0.000361742,7.23E-05,3.83E-34,10.5,3.40E-05,4.97E-08,4.97E-08,
9412156,0.000333327,-2.97E-26,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412157,0.00333327,3.02E-06,9.70E-09,0.002265454,0.000361742,0.000217045,3.15E-25,68.81666667,1.84E-05,1.17E-05,1.17E-05,
9412158,0.016999675,1.76E-05,1.58E-07,0.001282336,0.001844885,0.001736362,7.90E-27,40.81666667,1.83E-05,9.40E-06,9.40E-06,
9412159,0.010333136,2.20E-07,7.47E-06,0.002582367,0.001121401,0.000180871,8.37E-23,86.08333333,4.69E-05,4.24E-05,4.24E-05,
9412160,0.002999943,1.09E-10,1.49E-06,0.000607252,0.000325568,3.62E-05,4.01E-33,19.16666667,3.42E-05,1.16E-08,1.16E-08,
9412161,0.008333174,7.49E-06,5.78E-06,0.001654309,0.000904355,0.000542613,4.77E-24,56.15952381,1.90E-05,7.10E-06,7.10E-06,
9412162,0.011999771,3.37E-06,8.95E-06,0.004303252,0.001302272,0.000506439,9.07E-25,144.8190476,2.68E-05,1.45E-05,1.45E-05,
9412163,0.002666616,4.60E-06,1.48E-06,0.000693399,0.000289394,0.000144697,9.13E-33,21.41666667,1.87E-05,3.49E-05,3.49E-05,
9412164,0.001666635,8.95E-07,3.57E-16,7.23E-05,0.000180871,0.000108523,8.75E-36,2,2.81E-05,3.37E-05,3.37E-05,
9412165,0.004999905,4.02E-07,0,0,0.000542613,0.000542613,1.76E-38,0,1.55E-05,0,0,
9412166,0.005666558,1.02E-07,1.76E-09,0.000418587,0.000614962,0.000289394,9.38E-34,13.33333333,4.34E-05,6.37E-05,6.37E-05,
9412167,0.013999733,2.28E-05,2.17E-09,0.000496899,0.001519317,0.001410794,2.01E-30,16.75,1.80E-05,5.14E-05,5.14E-05,
9412168,0.00333327,0,5.93E-06,0.000496104,0.000361742,0,2.05E-32,16.33333333,2.35E-05,0,0,
9412169,0.004333251,2.31E-06,1.28E-06,0.000773224,0.000470265,0.000180871,5.61E-30,26.03333333,2.84E-05,2.04E-05,2.04E-05,
9412170,0.003666597,6.97E-07,1.34E-06,0.000192929,0.000397916,0.00025322,1.12E-34,6,1.79E-05,7.64E-06,7.64E-06,
9412171,0.001666635,1.66E-07,2.13E-10,8.14E-05,0.000180871,0.000108523,8.75E-36,2.5,1.69E-05,8.16E-07,8.16E-07,
9412172,0.000333327,0,7.10E-09,0.000214189,3.62E-05,0,1.89E-29,6.583333333,1.56E-05,0,0,
9412174,0.002666616,5.38E-11,2.15E-10,0.000186039,0.000289394,0.000108523,1.84E-34,5.5,3.07E-05,2.89E-07,2.89E-07,
9412175,0.001666635,1.63E-06,2.85E-10,3.62E-05,0.000180871,0.000144697,5.47E-37,1,1.59E-05,2.10E-06,2.10E-06,
9412176,0.007333193,2.40E-07,7.10E-06,0.00144021,0.000795833,0.000180871,1.01E-29,50.81666667,4.25E-05,2.11E-05,2.11E-05,
9412177,0.001333308,1.79E-12,2.38E-16,3.62E-05,0.000144697,0.000108523,5.47E-37,1,1.87E-05,4.38E-07,4.38E-07,
9412178,0.000333327,7.28E-12,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412179,0.007333193,6.73E-06,5.94E-06,0.001439353,0.000795833,0.000614962,3.03E-26,45.65,1.58E-05,7.87E-08,7.87E-08,
9412180,0.003999924,2.51E-07,6.73E-10,0.000226089,0.000434091,0.000217045,1.62E-34,7.666666667,3.25E-05,8.70E-05,8.70E-05,
9412181,0.001999962,3.06E-08,3.47E-09,7.23E-05,0.000217045,0.000144697,1.08E-36,2,1.59E-05,6.51E-09,6.51E-09,
9412182,0.001333308,6.81E-08,0,0,0.000144697,0.000144697,1.76E-38,0,1.55E-05,0,0,
9412183,0.000333327,0,6.25E-10,4.82E-05,3.62E-05,0,8.22E-36,1.5,1.63E-05,0,0,
9412184,0.154330387,0.000253839,1.68E-06,0.00304647,0.016748662,0.015410216,8.18E-26,103.2833333,4.25E-05,0.000476639,0.000476639,
9412185,0.007333193,1.14E-06,1.07E-09,7.23E-05,0.000795833,0.000723484,8.75E-36,2,1.66E-05,8.69E-07,8.69E-07,
9412186,0.000333327,0,4.86E-13,3.62E-05,3.62E-05,0,5.47E-37,1,1.71E-05,0,0,
9412187,0.007999847,2.51E-07,3.00E-06,0.00153564,0.000868181,0.000180871,1.11E-25,53.68333333,7.55E-05,5.80E-05,5.80E-05,
9412188,0.002666616,1.53E-11,4.27E-10,8.14E-05,0.000289394,0.000217045,8.75E-36,2.5,1.89E-05,3.47E-07,3.47E-07,
9412189,0.007999847,0,7.42E-06,0.001955733,0.000868181,0,1.91E-23,72.7047619,3.20E-05,0,0,
9412190,0.000333327,0,3.39E-15,3.62E-05,3.62E-05,0,5.47E-37,1,1.87E-05,0,0,
9412191,0.001333308,0,6.14E-10,0.000162784,0.000144697,0,2.52E-35,5,2.98E-05,0,0,
9412192,0.00333327,1.15E-06,6.67E-09,0.000283606,0.000361742,0.000144697,4.23E-34,9.5,1.82E-05,5.76E-08,5.76E-08,
9412193,0.000666654,3.80E-12,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9412194,0.000999981,1.67E-08,3.25E-09,7.23E-05,0.000108523,3.62E-05,1.08E-36,2,1.61E-05,3.01E-08,3.01E-08,
9412195,0.016666348,9.75E-06,6.73E-09,0.000144697,0.001808711,0.001664014,2.13E-36,4,1.72E-05,1.36E-05,1.36E-05,
9412196,0.005999885,2.12E-06,1.50E-06,0.001596022,0.000651136,0.000289394,1.01E-26,54.1,2.05E-05,9.68E-07,9.68E-07,
9412197,0.000333327,0,2.89E-18,3.62E-05,3.62E-05,0,5.47E-37,1,2.20E-05,0,0,
9412198,0.005999885,7.20E-07,5.95E-06,0.00146478,0.000651136,0.00025322,4.56E-27,47.26666667,2.21E-05,6.75E-06,6.75E-06,
9412199,0.005333232,1.37E-07,4.03E-06,0.001514864,0.000578787,0.000144697,2.40E-25,57.07222222,2.27E-05,9.84E-08,9.84E-08,
9412200,0.019332964,7.50E-06,1.37E-05,0.003868893,0.002098104,0.00094053,2.07E-24,140.3142857,1.98E-05,1.26E-05,1.26E-05,
9412202,0.001666635,1.48E-08,2.19E-09,0.000108523,0.000180871,7.23E-05,1.61E-36,3,1.80E-05,2.43E-06,2.43E-06,
9412203,0.012333098,5.62E-06,6.92E-06,0.001452127,0.001338446,0.00094053,2.19E-24,52.3,1.85E-05,3.75E-05,3.75E-05,
9412204,0.001999962,1.14E-10,1.11E-10,3.62E-05,0.000217045,0.000180871,5.47E-37,1,1.73E-05,1.70E-05,1.70E-05,
9412205,0.001333308,4.24E-11,0,0,0.000144697,0.000144697,1.76E-38,0,1.55E-05,0,0,
9412206,0.001666635,8.34E-11,1.68E-07,0.001310686,0.000180871,3.62E-05,3.58E-26,42.15,1.57E-05,3.03E-08,3.03E-08,
9412207,0.001666635,9.98E-11,1.13E-09,0.000232549,0.000180871,3.62E-05,2.13E-33,8.083333333,2.08E-05,1.29E-07,1.29E-07,
9412208,0.003999924,8.71E-07,5.14E-09,0.001046468,0.000434091,0.000397916,2.79E-26,32.25238095,1.56E-05,4.59E-08,4.59E-08,
9412209,0.022332907,1.98E-05,3.00E-06,0.002132601,0.002423672,0.001700188,1.40E-26,73.43333333,3.22E-05,0.000146307,0.000146307,
9412210,0.002333289,1.15E-06,0,0,0.00025322,0.00025322,1.76E-38,0,1.55E-05,0,0,
9412211,0.000666654,8.17E-08,7.33E-09,0.00027791,7.23E-05,3.62E-05,6.14E-33,8.25,1.55E-05,0,0,
9412212,0.004999905,1.12E-06,3.94E-06,0.000366264,0.000542613,0.000217045,1.33E-33,12.75,1.84E-05,4.72E-06,4.72E-06,
9412213,0.019332964,4.00E-06,4.37E-06,0.001760811,0.002098104,0.001085226,3.29E-26,70.22857143,3.68E-05,0.000141874,0.000141874,
9412215,0.001333308,0,5.20E-15,0.000175083,0.000144697,0,1.14E-31,6.583333333,5.17E-05,0,0,
9412217,0.000666654,7.64E-16,6.77E-14,3.62E-05,7.23E-05,3.62E-05,5.47E-37,1,1.76E-05,0,0,
9412218,0.002999943,6.17E-08,1.36E-06,0.000162784,0.000325568,0.000180871,2.52E-35,5,1.74E-05,2.10E-07,2.10E-07,
9412219,0.000333327,0,1.86E-09,3.62E-05,3.62E-05,0,5.47E-37,1,1.62E-05,0,0,
9412220,0.002666616,1.21E-06,1.11E-09,0.000129194,0.000289394,0.000180871,2.46E-35,4,2.04E-05,6.91E-05,6.91E-05,
9412221,0.001999962,1.22E-12,9.06E-09,0.000248052,0.000217045,3.62E-05,9.05E-34,8.166666667,1.77E-05,7.76E-07,7.76E-07,
9412222,0.003999924,1.15E-06,1.88E-07,0.001256651,0.000434091,0.000289394,7.90E-27,40.31666667,1.58E-05,5.51E-07,5.51E-07,
9412224,0.013333079,8.42E-08,5.93E-06,0.00165543,0.001446969,0.000108523,4.19E-28,58.5,4.60E-05,5.68E-05,5.68E-05,
9412226,0.002333289,1.78E-06,6.22E-09,0.000279058,0.00025322,0.000180871,4.61E-33,8.75,1.63E-05,2.45E-06,2.45E-06,
9412227,0.004999905,1.89E-07,8.38E-06,0.00089522,0.000542613,7.23E-05,7.79E-31,31.95,2.18E-05,0,0,
9412228,0.055332277,3.72E-05,4.37E-06,0.003194349,0.00600492,0.003979164,1.76E-27,109.4833333,0.000102006,0.000707886,0.000707886,
9412229,0.022332907,6.42E-06,4.90E-09,0.000781431,0.002423672,0.002206627,5.41E-26,29.94722222,2.12E-05,7.96E-05,7.96E-05,
9412230,0.000333327,1.44E-07,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412232,0.002666616,3.45E-06,1.31E-06,0.000186039,0.000289394,0.000108523,1.03E-35,5.5,2.24E-05,3.62E-07,3.62E-07,
9412233,0.001666635,7.08E-11,0,0,0.000180871,0.000180871,1.76E-38,0,1.55E-05,0,0,
9412234,0.000333327,5.91E-11,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412235,0.003666597,9.30E-10,5.14E-08,0.000614279,0.000397916,3.62E-05,5.97E-28,19.5,1.90E-05,7.95E-09,7.95E-09,
9412236,0.027999465,3.61E-05,3.09E-06,0.003968018,0.003038634,0.002278976,2.05E-24,135.9690476,2.73E-05,0.000449831,0.000449831,
9412237,0.003999924,2.33E-07,8.34E-10,0.000295423,0.000434091,0.000180871,2.65E-34,10,4.09E-05,5.25E-05,5.25E-05,
9412239,0.001999962,4.20E-11,1.12E-10,7.23E-05,0.000217045,0.000144697,1.08E-36,2,1.99E-05,5.23E-10,5.23E-10,
9412240,0.000333327,1.26E-12,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9412241,0.002333289,1.30E-26,2.98E-06,0.001507424,0.00025322,3.62E-05,1.30E-24,52.05,3.81E-05,2.04E-07,2.04E-07,
9412242,0.006666539,1.82E-06,5.95E-06,0.001805728,0.000723484,0.000180871,8.16E-26,59.48333333,2.56E-05,1.18E-06,1.18E-06,
9412244,0.000999981,2.24E-11,8.91E-12,7.23E-05,0.000108523,3.62E-05,1.08E-36,2,3.11E-05,1.57E-08,1.57E-08,
9501001,0.000333327,4.28E-11,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9501002,0.001999962,1.68E-08,4.89E-09,0.000144697,0.000217045,7.23E-05,2.13E-36,4,1.73E-05,2.18E-09,2.18E-09,
9501003,0.002666616,3.57E-07,3.86E-10,0.00016114,0.000289394,0.000144697,1.80E-28,5.333333333,1.98E-05,0.000115101,0.000115101,
9501004,0.008999828,2.01E-06,1.65E-10,0.000221567,0.000976704,0.000759659,1.80E-28,6.5,3.20E-05,5.10E-05,5.10E-05,
9501005,0.010333136,2.88E-08,1.27E-06,0.001794772,0.001121401,0.000144697,2.41E-25,73.90555556,8.78E-05,0.000117937,0.000117937,
9501006,0.001333308,5.40E-11,2.44E-10,7.23E-05,0.000144697,7.23E-05,8.75E-36,2,1.71E-05,0,0,
9501007,0.001666635,2.70E-11,1.35E-14,0.000180871,0.000180871,0.000108523,8.77E-30,6.166666667,2.33E-05,5.23E-09,5.23E-09,
9501008,0.000333327,0,1.53E-11,3.62E-05,3.62E-05,0,5.47E-37,1,1.81E-05,0,0,
9501009,0.001666635,1.18E-06,1.33E-06,8.27E-05,0.000180871,0.000108523,8.80E-35,2.833333333,1.77E-05,5.23E-09,5.23E-09,
9501010,0.000999981,1.15E-06,1.33E-06,8.27E-05,0.000108523,3.62E-05,8.80E-35,2.833333333,1.77E-05,0,0,
9501011,0.002333289,0,1.27E-06,0.000438475,0.00025322,0,4.05E-34,13.5,2.07E-05,0,0,
9501012,0.003999924,4.00E-07,5.35E-11,3.62E-05,0.000434091,0.000397916,5.47E-37,1,1.63E-05,1.19E-05,1.19E-05,
9501013,0.000666654,2.29E-06,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9501015,0.008999828,1.20E-06,2.55E-06,0.001164465,0.000976704,0.000108523,7.50E-33,37.33333333,3.74E-05,5.69E-07,5.69E-07,
9501016,0.005999885,3.04E-06,0,0,0.000651136,0.000651136,1.76E-38,0,1.55E-05,0,0,
9501017,0.003999924,1.14E-06,2.60E-15,3.62E-05,0.000434091,0.000397916,5.47E-37,1,1.81E-05,1.76E-05,1.76E-05,
9501018,0.007333193,5.20E-07,1.42E-06,0.000843774,0.000795833,0.000217045,2.67E-30,28.25,7.81E-05,8.65E-05,8.65E-05,
9501019,0.003999924,1.31E-07,9.63E-09,0.000948832,0.000434091,7.23E-05,1.13E-31,34.2,3.55E-05,6.86E-07,6.86E-07,
9501020,0.027999465,3.51E-05,1.42E-07,0.003772328,0.003038634,0.002423672,3.28E-24,127.2559524,2.16E-05,8.65E-05,8.65E-05,
9501021,0.001333308,9.61E-08,7.30E-11,7.23E-05,0.000144697,7.23E-05,8.75E-36,2,2.27E-05,1.67E-05,1.67E-05,
9501022,0.013333079,1.32E-05,4.79E-08,0.001070191,0.001446969,0.001302272,4.79E-26,35.3,1.61E-05,7.90E-07,7.90E-07,
9501023,0.000999981,5.22E-07,2.35E-09,0.000149108,0.000108523,3.62E-05,9.85E-33,5.433333333,2.24E-05,1.70E-05,1.70E-05,
9501024,0.010333136,7.29E-06,1.26E-08,0.000555767,0.001121401,0.000904355,2.18E-30,20.45,1.77E-05,1.70E-05,1.70E-05,
9501025,0.000333327,-5.37E-28,0,0,3.62E-05,3.62E-05,1.76E-38,0,1.55E-05,0,0,
9501026,0.001999962,1.14E-06,2.60E-11,4.82E-05,0.000217045,0.000180871,8.22E-36,1.5,1.66E-05,1.81E-05,1.81E-05,
9501028,0.004333251,1.47E-08,8.89E-10,0.000601994,0.000470265,0.000289394,1.92E-28,19.41666667,1.96E-05,3.76E-06,3.76E-06,
9501029,0.008666501,6.15E-08,4.12E-09,0.000886623,0.00094053,0.000470265,1.56E-28,29.08333333,2.38E-05,3.89E-05,3.89E-05,
9501030,0.050999026,4.36E-05,3.44E-07,0.004275623,0.005534655,0.004557951,3.25E-25,142.7,2.97E-05,0.000188235,0.000188235,
9501031,0.001666635,1.16E-11,1.37E-09,0.000113044,0.000180871,0.000108523,9.57E-35,3.5,1.80E-05,1.50E-08,1.50E-08,
9501033,0.001666635,1.68E-08,6.98E-10,0.000162784,0.000180871,3.62E-05,1.91E-34,5,2.06E-05,2.62E-09,2.62E-09,
9501035,0.000999981,1.14E-06,-6.72E-24,3.62E-05,0.000108523,7.23E-05,5.47E-37,1,2.85E-05,1.69E-05,1.69E-05,
9501036,0.00333327,2.30E-06,1.36E-06,0.000943562,0.000361742,0.000108523,5.58E-31,30.53333333,2.54E-05,3.21E-05,3.21E-05,
9501037,0.006999866,1.03E-06,2.58E-06,0.000733638,0.000759659,0.000217045,6.16E-32,23.83333333,5.19E-05,3.76E-05,3.76E-05,
9501038,0.006666539,1.31E-07,1.47E-06,0.001403927,0.000723484,0.000108523,3.08E-29,49.01666667,4.06E-05,8.19E-06,8.19E-06,
9501039,0.002999943,5.60E-07,1.29E-08,0.000916668,0.000325568,0.000108523,1.16E-25,31.94285714,1.90E-05,5.20E-07,5.20E-07,
9501040,0.001999962,2.66E-11,5.47E-10,7.23E-05,0.000217045,0.000144697,1.08E-36,2,1.73E-05,2.09E-08,2.09E-08,
9501041,0.000999981,3.94E-11,0,0,0.000108523,0.000108523,1.76E-38,0,1.55E-05,0,0,
9501042,0.00333327,2.46E-06,5.00E-09,0.000115757,0.000361742,0.00025322,9.28E-36,3.5,1.64E-05,2.45E-06,2.45E-06,
9501043,0.003999924,1.47E-06,1.53E-09,0.000144697,0.000434091,0.000289394,2.13E-36,4,1.93E-05,5.17E-07,5.17E-07,
9501044,0.000666654,1.19E-06,0,0,7.23E-05,7.23E-05,1.76E-38,0,1.55E-05,0,0,
9501045,0.005333232,1.84E-07,1.29E-08,0.001842805,0.000578787,7.23E-05,1.91E-23,64.73809524,2.39E-05,5.85E-07,5.85E-07,
9501046,0.000333327,0,5.40E-10,3.62E-05,3.62E-05,0,5.47E-37,1,1.66E-05,0,0,
9501048,0.001333308,2.68E-10,3.17E-10,3.62E-05,0.000144697,0.000108523,5.47E-37,1,1.65E-05,1.15E-07,1.15E-07,
9501049,0.009333155,1.67E-06,2.69E-09,0.000195341,0.001012878,0.000904355,2.70E-34,6,1.73E-05,2.22E-06,2.22E-06,
9501050,0.002666616,3.27E-07,4.78E-09,0.000525638,0.000289394,0.000180871,9.78E-32,18.11666667,1.63E-05,3.32E-05,3.32E-05,
9501051,0.002333289,0,2.03E-09,0.000258387,0.00025322,0,6.38E-34,8.333333333,2.75E-05,0,0,
9501052,0.004333251,1.16E-06,0,0,0.000470265,0.000470265,1.76E-38,0,1.55E-05,0,0,
9501053,0.006999866,9.38E-06,5.34E-09,0.000307164,0.000759659,0.00068731,5.68E-29,9.666666667,1.65E-05,2.93E-06,2.93E-06,
9501055,0.006333212,5.37E-06,5.08E-08,0.001308523,0.00068731,0.000506439,4.21E-27,43.01666667,1.62E-05,4.41E-07,4.41E-07,
9501056,0.006333212,3.46E-06,1.89E-09,0.000271307,0.00068731,0.000506439,7.24E-34,9.166666667,1.95E-05,3.73E-05,3.73E-05,
9501057,0.010333136,9.40E-06,1.61E-07,0.001401215,0.001121401,0.000723484,1.16E-26,48.15,3.04E-05,1.94E-05,1.94E-05,
9501058,0.010333136,5.37E-06,8.38E-06,0.001018739,0.001121401,0.000397916,3.67E-30,38,4.65E-05,2.79E-05,2.79E-05,
