,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
2368,2369,9411053,9512117,2068,9805060,9805060,9805060,2068,9805060,5254,9408008,9403135,3064,9703114
2369,2370,9411051,9803164,9512211,9305045,9305045,9305045,9512211,9305045,9310052,9405064,9512173,10132,9202066
2370,2371,9411049,9211070,9608013,9605108,9605108,9605108,9608013,9605108,9804068,9205088,9305142,9603056,9206111
2371,2372,9411039,9311089,9605064,9403135,9403135,9403135,9605064,9403135,9805050,9605031,9608056,201199,9703040
2372,2373,9411031,212336,9401128,9512173,9512173,9512173,9401128,9512173,9602107,9208002,9907017,2057,9503029
2373,2374,9411028,9211054,9708025,9305142,9305142,9305142,9708025,9305142,3086,9204024,9610114,9707064,9206091
2374,2375,9411025,9707016,9409180,9608056,9608056,9608056,9409180,9608056,6235,9904184,9305037,4137,9611111
2375,2376,9411024,9706207,206173,9907017,9907017,9907017,206173,9907017,11115,9310010,9408079,9602156,9407018
2376,2377,9411020,9503045,10068,9610114,9610114,9610114,10068,9610114,212342,9202025,9701065,9308102,9505132
2377,2378,9411019,9608006,209232,9305037,9305037,9305037,209232,9305037,9075,9201054,9307107,2060,205200
2378,2379,9411018,9212050,9701018,9408079,9408079,9408079,9701018,9408079,7149,9205034,9604064,9403141,9501068
2379,2380,9411009,9301123,9312169,9701065,9701065,9701065,9312169,9701065,9712096,9308142,9705229,9906107,9401088
2380,2381,9411004,9203067,9007,9307107,9307107,9307107,9007,9307107,202162,9307012,9307178,206237,9301026
2381,2382,9411002,207137,9410180,9604064,9604064,9604064,9410180,9604064,206245,9204097,9607073,9306122,9603092
2382,2383,9410241,7148,9912155,9705229,9705229,9705229,9912155,9705229,11208,9204088,5281,9607011,9305100
2383,2384,9410237,9307117,9805013,9307178,9307178,9307178,9805013,9307178,9802118,9408156,9912251,9607123,9910035
2384,2385,9410233,9310004,9703137,9607073,9607073,9607073,9703137,9607073,9805102,9607195,9608179,9307194,3039
2385,2386,9410221,7033,9306032,5281,5281,5281,9306032,5281,208228,9901056,202038,3158,9201014
2386,2387,9410217,207276,9405161,9912251,9912251,9912251,9405161,9912251,5258,9212071,9312055,9512036,9511187
2387,2388,9410216,9706061,9607003,9608179,9608179,9608179,9607003,9608179,9611051,9208079,9407157,8001,9708055
2388,2389,9410209,9704213,9222,202038,202038,202038,9222,202038,211078,9307110,9506079,9802162,9311032
2389,2390,9410206,2008,9804018,9312055,9312055,9312055,9804018,9312055,201267,9210027,9505002,9509077,9407019
2390,2391,9410203,9407131,205028,9407157,9407157,9407157,205028,9407157,9909190,9901141,9406027,9907200,9803019
2391,2392,9410202,9504125,10196,9506079,9506079,9506079,10196,9506079,4114,9904014,9607119,6057,9912181
2392,2393,9410197,3050,9803011,9505002,9505002,9505002,9803011,9505002,6146,9204095,9506146,9205014,9410054
2393,2394,9410196,9605152,9606024,9406027,9406027,9406027,9606024,9406027,12147,9301021,9706035,9802088,205290
2394,2395,9410193,9207089,9704116,9607119,9607119,9607119,9704116,9607119,204087,9406081,203215,3174,3226
2395,2396,9410187,9306008,201170,9506146,9506146,9506146,201170,9506146,12145,9905210,201070,9712065,9612078
2396,2397,9410180,9802039,204214,9706035,9706035,9706035,204214,9706035,207078,9501035,10105,9705014,9705044
2397,2398,9410174,9505030,9907118,203215,203215,203215,9907118,203215,205319,9403010,9509111,9405157,2154
2398,2399,9410167,9605048,9702002,201070,201070,201070,9702002,201070,11141,9709134,9210032,9608192,9705202
2399,2400,9410163,210312,9412177,10105,10105,10105,9412177,10105,3212,201116,9612149,9611150,9802112
2400,2401,9410152,9711047,9710210,9509111,9509111,9509111,9710210,9509111,7135,9210160,9304150,9303020,9210011
2401,2402,9410150,6192,207200,9210032,9210032,9210032,207200,9210032,7010,9210115,9601076,9601178,2009
2402,2403,9410142,9406155,9912259,9612149,9612149,9612149,9912259,9612149,9803189,9607183,9710248,9602089,206220
2403,2404,9410140,12080,9403075,9304150,9304150,9304150,9403075,9304150,9608033,9412093,9712053,9710006,9711061
2404,2405,9410138,9204031,9705208,9601076,9601076,9601076,9705208,9601076,9912203,9206016,9612208,9506113,205316
2405,2406,9410134,9306137,9609202,9710248,9710248,9710248,9609202,9710248,211119,9912054,2096,9706025,10023
2406,2407,9410133,9509070,9603162,9712053,9712053,9712053,9603162,9712053,9605001,9504131,9906181,9903205,9602052
2407,2408,9410130,9612140,208092,9612208,9612208,9612208,208092,9612208,9802073,9510196,9510205,210019,9204099
2408,2409,9410114,9205041,9711024,2096,2096,2096,9711024,2096,9801197,9406061,9305016,9401145,203019
2409,2410,9410104,9609053,9401027,9906181,9906181,9906181,9401027,9906181,11172,9211028,9710161,9608183,9303012
2410,2411,9410103,9904084,9410233,9510205,9510205,9510205,9410233,9510205,10054,9604184,9402041,9208035,9503001
2411,2412,9410093,9611138,5150,9305016,9305016,9305016,5150,9305016,10226,9205030,9910103,5026,9501016
2412,2413,9410091,9702202,9711189,9710161,9710161,9710161,9711189,9710161,9707234,9405151,9505036,9610156,9701042
2413,2414,9410087,1114,9508036,9402041,9402041,9402041,9508036,9402041,9412041,9304120,9904047,9607054,9507090
2414,2415,9410084,9610191,9407161,9910103,9910103,9910103,9407161,9910103,9612194,9605160,9707004,9911100,9703193
2415,2416,9410077,9408100,9711138,9505036,9505036,9505036,9711138,9505036,6150,9309126,203130,203092,8126
2416,2417,9410073,9506038,207115,9904047,9904047,9904047,207115,9904047,209135,9511136,9503097,9509101,3196
2417,2418,9410072,4059,9602027,9707004,9707004,9707004,9602027,9707004,9705180,9610193,2068,9505039,9910139
2418,2419,9410071,9804019,204088,203130,203130,203130,204088,203130,11251,9604155,9511006,2167,9603031
2419,2420,9410067,9805178,9403009,9503097,9503097,9503097,9403009,9503097,209242,9506134,9704118,9401025,9906135
2420,2421,9410065,9407036,8102,2068,2068,2068,8102,2068,4083,9304131,9610209,9801207,9802130
2421,2422,9410063,9407139,9607170,9511006,9511006,9511006,9607170,9511006,11137,9312155,9503030,3013,9705172
2422,2423,9410056,1024,2151,9704118,9704118,9704118,2151,9704118,9910039,9504055,9407177,9707261,9201072
2423,2424,9410054,201140,9710032,9610209,9610209,9610209,9710032,9610209,9803217,9306066,9605161,205221,9607220
2424,2425,9410053,9302035,10232,9503030,9503030,9503030,10232,9503030,9610115,9305015,201121,9603178,9202036
2425,2426,9410052,9911207,9704168,9407177,9407177,9407177,9704168,9407177,9805060,9402111,9702143,1082,9308002
2426,2427,9410048,9511176,205079,9605161,9605161,9605161,205079,9605161,9403135,9203011,9404105,9303030,9511164
2427,2428,9410046,9210062,9197,201121,201121,201121,9197,201121,9805135,9902091,9303006,9407056,9702024
2428,2429,9410041,9908025,9410046,9702143,9702143,9702143,9410046,9702143,9702072,9612137,9508159,9403178,9610104
2429,2430,9410034,9603054,206195,9404105,9404105,9404105,206195,9404105,9604082,9302012,9412244,9505174,205083
2430,2431,9410027,9608159,9706097,9303006,9303006,9303006,9706097,9303006,9705029,9408052,9501075,9404185,204083
2431,2432,9410016,9410052,9401088,9508159,9508159,9508159,9401088,9508159,9709093,9310153,9708149,9512139,9310029
2432,2433,9410013,1164,9301026,9412244,9412244,9412244,9301026,9412244,9179,9405140,9401128,9604013,4182
2433,2434,9410010,9307123,206220,9501075,9501075,9501075,206220,9501075,5281,9605181,9607122,9802007,9607104
2434,2435,9410008,9703126,10023,9708149,9708149,9708149,10023,9708149,9912251,206141,9208020,9709080,9411004
2435,2436,9409198,9403179,9705168,9401128,9401128,9401128,9705168,9401128,9702070,9305173,9911083,204190,9304164
2436,2437,9409195,9709034,9405076,9607122,9607122,9607122,9405076,9607122,6121,9408023,9509105,205036,9705168
2437,2438,9409194,203190,9707082,9208020,9208020,9208020,9707082,9208020,9312055,9208065,9407154,9504114,9403134
2438,2439,9409190,9409009,209155,9911083,9911083,9911083,209155,9911083,210210,9208069,9310080,9609123,9709229
2439,2440,9409189,9611114,9707073,9509105,9509105,9509105,9707073,9212038,9412069,9310147,9702125,9804021,9211132
2440,2441,9409187,9410087,9710121,9407154,9407154,9407154,9710121,9407154,9802133,9308085,9609095,9704156,9508151
2441,2442,9409180,9704150,9301124,9310080,9310080,9310080,9301124,9310080,10105,9306072,9601142,9402004,9707184
2442,2443,9409176,9803187,5259,9702125,9702125,9702125,5259,9702125,207268,9201020,212084,9611092,9605156
2443,2444,9409169,9712226,9502104,9609095,9609095,9609095,9502104,9609095,205017,203003,9705133,9505068,9405076
2444,2445,9409165,9306037,3147,9601142,9601142,9601142,3147,9601142,2096,9505063,11263,9909140,9310102
2445,2446,9409151,9606046,205175,212084,212084,212084,205175,212084,201050,9308100,9503063,9503022,9404144
2446,2447,9409143,9707158,206181,9705133,9705133,9705133,206181,9705133,9906181,9202063,9412213,9802049,2045
2447,2448,9409142,9702107,9701111,11263,11263,11263,9701111,11263,9611133,9210068,9403197,9411081,9801152
2448,2449,9409139,9306039,6005,9503063,9503063,9503063,6005,9503063,9707004,9304031,9709098,209102,9803159
2449,2450,9409119,9508150,9612079,9412213,9412213,9412213,9612079,9412213,11166,9201041,9610234,9236,9509003
2450,2451,9409115,9206034,1017,9403197,9403197,9403197,1017,9403197,9703158,9503090,9910146,9705062,9610066
2451,2452,9409113,9206042,9902209,9709098,9709098,9709098,9902209,9709098,9708109,9202060,9408173,210097,10138
2452,2453,9409111,9401160,11248,9610234,9610234,9610234,11248,9610234,210154,5010,9611143,205191,9705057
2453,2454,9409110,9312013,9712100,9910146,9910146,9910146,9712100,9910146,9702143,9903060,9401113,9706103,9707082
2454,2455,9409104,4032,209057,9408173,9408173,9408173,209057,9408173,9701103,9204082,9411018,9409093,9202069
2455,2456,9409098,9503184,9902199,9611143,9611143,9611143,9902199,10068,9906139,9204079,9409139,9802109,9601116
2456,2457,9409093,8107,9612242,9401113,9401113,9401113,9612242,9401113,9407154,9207102,9701018,9710022,9505070
2457,2458,9409089,10159,9704150,9411018,9411018,9411018,9704150,9411018,212084,9401065,9305038,9512161,9410197
2458,2459,9409085,9306036,9704088,9409139,9409139,9409139,9704088,9409139,212267,9302067,207038,9908101,9708121
2459,2460,9409078,9407099,9510062,9701018,9701018,9701018,9510062,9701018,9235,9503224,9412200,9406125,9704137
2460,2461,9409069,9601177,204107,9305038,9305038,9305038,204107,9305038,211239,9204070,9507045,9306041,9410053
2461,2462,9409067,9511201,207106,207038,207038,207038,207106,207038,9805175,9210129,9503157,9505073,11080
2462,2463,9409064,9710004,202077,9412200,9412200,9412200,202077,9412200,211105,9902207,9510123,9710069,9801008
2463,2464,9409062,9710186,9504157,9507045,9507045,9507045,9504157,9507045,10050,9501145,9805175,9606025,9301001
2464,2465,9409044,9312204,9508176,9503157,9503157,9503157,9508176,9503157,9804078,9208041,9911011,7176,9406198
2465,2466,9409043,9612121,1185,9510123,9510123,9510123,1185,9510123,9805126,9710036,9609061,9702112,9302124
2466,2467,9409035,9406213,9706198,9805175,9805175,9805175,9706198,9805175,9705102,9210146,9508017,9805069,9706091
2467,2468,9409030,9610200,3001,9911011,9911011,9911011,3001,9911011,4079,9605226,9312059,4051,9612212
2468,2469,9409025,9910086,9911211,9609061,9609061,9609061,9911211,9609061,9409198,9309035,9405190,9610182,9307013
2469,2470,9409021,7032,9509136,9508017,9508017,9508017,9509136,9508017,210110,9607189,9212113,208091,9501073
2470,2471,9409020,9206029,9709103,9312059,9312059,9312059,9709103,9312059,9905107,9302093,9404037,9507047,9704202
2471,2472,9409018,202111,9910037,9405190,9405190,9405190,9910037,9405190,9803131,9412108,9007,9309105,9512210
2472,2473,9409013,8061,9703188,9212113,9212113,9212113,9703188,9212113,202034,9912289,206052,9801193,9410010
2473,2474,9409009,9204019,9602029,9404037,9404037,9404037,9602029,9404037,207143,9211016,9412142,9704109,9507173
2474,2475,9409006,4018,3285,9007,9007,9007,3285,9007,12077,9209078,9708166,9602070,9701162
2475,2476,9409001,9505105,9912099,206052,206052,206052,9912099,206052,10237,9403136,6116,9410065,9605020
2476,2477,9408173,9306023,3174,9412142,9412142,9412142,3174,9412142,208132,1113,9406132,3299,9312210
2477,2478,9408165,9702028,9712065,9708166,9708166,9708166,9712065,9708166,9609109,9211141,9409198,9908105,9211044
2478,2479,9408164,9707243,9506113,6116,6116,6116,9506113,6116,9503044,9304106,9410180,9601131,209155
2479,2480,9408156,12021,9510206,9406132,9406132,9406132,9510206,9406132,9901132,9202034,9605037,3056,1006
2480,2481,9408141,9907129,3013,9409198,9409198,9409198,3013,9409198,9702181,9212075,9704019,206229,9411051
2481,2482,9408135,209132,9611003,9410180,9410180,9410180,9611003,9410180,207113,9506166,9601103,1096,9705163
2482,2483,9408134,9704194,9903251,9605037,9605037,9605037,9903251,9605037,9409064,9201056,202034,9610091,9408072
2483,2484,9408122,9506011,9712036,9704019,9704019,9704019,9712036,9704019,9403094,9406152,9601041,207272,9510087
2484,2485,9408120,9704088,9403109,9601103,9601103,9601103,9403109,9601103,209088,9204002,9912155,208118,9602136
2485,2486,9408119,209234,9608009,202034,202034,202034,9608009,202034,208045,9212112,9503017,9706056,9908075
2486,2487,9408113,9803181,9608050,9601041,9601041,9601041,9608050,9601041,208184,9610076,9309025,9409119,9712206
2487,2488,9408104,9503016,9701179,9912155,9912155,9912155,9701179,9912155,9706102,9206085,206236,9712174,1197
2488,2489,9408100,9912066,5210,9503017,9503017,9503017,5210,9503017,5170,9207091,9511159,8105,9707073
2489,2490,9408098,9206044,3299,9309025,9309025,9309025,3299,9309025,9707237,9707106,9308019,8043,9603086
2490,2491,9408096,9606143,209086,206236,206236,206236,209086,206236,7006,9910165,9609109,9412074,9509045
2491,2492,9408083,2244,9612068,9511159,9511159,9511159,9612068,9511159,6156,9606026,9503044,9605209,9505099
2492,2493,9408082,9302086,205051,9308019,9308019,9308019,205051,9308019,207040,9610123,9704052,9506111,9604146
2493,2494,9408081,9903134,201127,9609109,9609109,9609109,201127,9609109,9805020,9406030,12252,9302032,2219
2494,2495,9408079,8171,9710109,9503044,9503044,9503044,9710109,9503044,9501017,9601159,9702181,9610242,9412148
2495,2496,9408077,9202047,9803113,9704052,9704052,9704052,9803113,9704052,211005,9208067,9604053,9609182,9706101
2496,2497,9408074,2173,9412010,12252,12252,12252,9412010,12252,11232,9204023,9302001,9711029,9206093
2497,2498,9408072,9505093,9911175,9702181,9702181,9702181,9911175,9702181,9707035,9307066,9311048,9501056,9404012
2498,2499,9408060,9510135,9408165,9604053,9604053,9604053,9408165,9604053,11243,9210143,9607174,9703176,9302132
2499,2500,9408057,9510062,9612025,9302001,9302001,9302001,9612025,9302001,4135,9208047,3008,9611072,205296
2500,2501,9408052,201255,203026,9311048,9311048,9311048,203026,9311048,5024,9202058,9305051,9612080,9207095
2501,2502,9408044,9410187,9204054,9607174,9607174,9607174,9204054,9607174,209159,9210021,9405086,9303041,9308128
2502,2503,9408039,9802119,9902109,3008,3008,3008,9902109,3008,9409189,204008,9409165,9710109,9709030
2503,2504,9408035,9605067,9805009,9305051,9305051,9305051,9805009,9305051,9911139,9204046,9304104,9708076,9409006
2504,2505,9408032,9512099,9602160,9405086,9405086,9405086,9602160,9405086,9242,9407079,9310181,9804180,9403133
2505,2506,9408029,9311090,209158,9409165,9409165,9409165,209158,9409165,9606085,9407137,201220,9712056,9311113
2506,2507,9408025,9801005,9606195,9304104,9304104,9304104,9606195,9304104,9410196,9203082,9511165,9403042,9401083
2507,2508,9408023,9510225,7236,9310181,9310181,9310181,7236,9310181,2246,9505165,3191,9303174,9411112
2508,2509,9408021,9208055,11169,201220,201220,201220,11169,201220,9706133,9905079,9701087,9308060,9501121
2509,2510,9408010,205187,9504041,9511165,9511165,9511165,9504041,9511165,9801196,9504158,9406144,9407023,9510130
2510,2511,9408009,9707129,12176,3191,3191,3191,12176,3191,205026,9309064,206147,209025,9304087
2511,2512,9408008,9711073,204184,9701087,9701087,9701087,204184,9701087,210040,9310003,9408096,9505117,9512128
2512,2513,9408006,9805104,9712235,9406144,9406144,9406144,9712235,9406144,3217,9712089,9612182,9612104,9711120
2513,2514,9408005,9610088,9510219,206147,206147,206147,9510219,206147,212240,9507152,9803081,9503212,9604056
2514,2515,9408001,9505047,9402142,9408096,9408096,9408096,9402142,9408096,205315,9212030,9410013,9712134,9210046
2515,2516,9407190,9405023,9408001,9612182,9612182,9612182,9408001,9612182,9710090,9408081,9804152,9503014,9407129
2516,2517,9407187,9707118,208123,9803081,9803081,9803081,208123,9803081,4109,9205066,9301038,9705139,9707221
2517,2518,9407185,9304146,205246,9410013,9410013,9410013,205246,9410013,9805094,9306117,9212081,9708116,9404150
2518,2519,9407182,9609175,7079,9804152,9804152,9804152,7079,9804152,9405027,9512118,9706102,9612018,9801019
2519,2520,9407179,9508103,9508087,9301038,9301038,9301038,9508087,9301038,9805083,9302112,9306032,9705106,9302121
2520,2521,9407177,204107,9910208,9212081,9212081,9212081,9910208,9212081,9710193,9507079,9608068,9702086,9403156
2521,2522,9407161,9304068,9703168,9706102,9706102,9706102,9703168,9706102,2245,9307174,5170,11095,9605115
2522,2523,9407157,9301051,9606076,9306032,9306032,9306032,9606076,9306032,210112,9206038,9509109,3208,7099
2523,2524,9407154,9703072,9907017,9608068,9608068,9608068,9907017,9608068,9804016,9205016,9405161,9704142,9203032
2524,2525,9407150,9902069,9607073,5170,5170,5170,9607073,5170,9704074,9305090,9405058,9911175,9308136
2525,2526,9407139,9212083,202038,9509109,9509109,9509109,202038,9509109,3123,9212003,9601114,9703010,9612120
2526,2527,9407137,9605171,9407157,9405161,9405161,9405161,9407157,9405161,12067,9308125,9405079,9904016,9310097
2527,2528,9407131,9182,9505002,9405058,9405058,9405058,9505002,9405058,204218,9310128,9311079,9701012,9606015
2528,2529,9407130,9706066,203215,9601114,9601114,9601114,203215,9601114,6096,9212078,9302022,9707044,9411195
2529,2530,9407129,207106,9509111,9405079,9405079,9405079,9509111,9405079,9703023,203185,9204030,9612128,9503109
2530,2531,9407125,1124,9712053,9311079,9311079,9311079,9712053,9311079,9906034,9201013,9407076,9704054,9507136
