Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz Centrality,Page-Rank,Percolation-Centrality,score
205005,0.000253678,1.50E-05,7.20E-06,0.19667977,1.08E-07,1.08E-07,0.000253678,2.88E-05,0.19667977,2.88E-05,1.50E-05,1.87E-05
,,,,,,,,,,,,
5078,0.000398637,0.00027916,4.86E-05,0.21612832,7.30E-07,7.30E-07,0.000398637,4.47E-05,0.21612832,4.47E-05,0.00027916,0.000283567
,,,,,,,,,,,,
205007,0.000217439,0.000295123,0.001263082,0.25961661,1.90E-05,1.90E-05,0.000217439,1.35E-05,0.25961661,1.35E-05,0.000295123,0.000312379
,,,,,,,,,,,,
205008,0.002283105,1.58E-05,0.020875135,0.250036536,0.000315479,0.000315479,0.002283105,5.14E-05,0.250036536,5.14E-05,1.58E-05,1.81E-05
,,,,,,,,,,,,
9903036,0.000326158,3.17E-07,0.001504312,0.227849531,2.27E-05,2.27E-05,0.000326158,1.43E-05,0.227849531,1.43E-05,3.17E-07,6.98E-07
,,,,,,,,,,,,
9907219,0.000543596,1.27E-06,0.002501923,0.232873949,3.78E-05,3.78E-05,0.000543596,1.98E-05,0.232873949,1.98E-05,1.27E-06,2.21E-06
,,,,,,,,,,,,
9912107,0.000326158,5.14E-07,0.001483917,0.229817677,2.24E-05,2.24E-05,0.000326158,1.40E-05,0.229817677,1.40E-05,5.14E-07,8.61E-07
,,,,,,,,,,,,
205009,0.000652316,2.48E-06,0.002605137,0.240640178,3.93E-05,3.93E-05,0.000652316,2.30E-05,0.240640178,2.30E-05,2.48E-06,3.38E-06
,,,,,,,,,,,,
205010,0.001775748,0.000101774,0.006021439,0.271379234,9.02E-05,9.02E-05,0.001775748,5.00E-05,0.271379234,5.00E-05,0.000101774,9.67E-05
,,,,,,,,,,,,
206001,0.00148583,7.52E-05,0.005194352,0.270565278,7.79E-05,7.79E-05,0.00148583,4.31E-05,0.270565278,4.31E-05,7.52E-05,6.62E-05
,,,,,,,,,,,,
205283,0.001304631,3.92E-05,0.004322496,0.26019399,6.47E-05,6.47E-05,0.001304631,3.98E-05,0.26019399,3.98E-05,3.92E-05,3.72E-05
,,,,,,,,,,,,
205011,0.000616076,4.05E-05,0.000528628,0.237199449,7.91E-06,7.91E-06,0.000616076,2.76E-05,0.237199449,2.76E-05,4.05E-05,3.41E-05
,,,,,,,,,,,,
9805101,0.000688555,0.00016053,0.000301717,0.236162392,4.52E-06,4.52E-06,0.000688555,3.83E-05,0.236162392,3.83E-05,0.00016053,0.00016068
,,,,,,,,,,,,
205012,0.000797275,7.01E-05,0.00091528,0.238755201,1.38E-05,1.38E-05,0.000797275,3.74E-05,0.238755201,3.74E-05,7.01E-05,6.93E-05
,,,,,,,,,,,,
205013,0.000217439,2.41E-06,2.02E-05,0.200673469,3.04E-07,3.04E-07,0.000217439,1.97E-05,0.200673469,1.97E-05,2.41E-06,3.86E-06
,,,,,,,,,,,,
205014,0.000905994,0.000548309,0.002153414,0.253942172,3.23E-05,3.23E-05,0.000905994,4.44E-05,0.253942172,4.44E-05,0.000548309,0.000575179
,,,,,,,,,,,,
9201002,0.000217439,0.000192997,2.62E-05,0.204867178,3.93E-07,3.93E-07,0.000217439,3.93E-05,0.204867178,3.93E-05,0.000192997,0.000194457
,,,,,,,,,,,,
205015,0.001993187,6.23E-05,0.023968936,0.272660719,0.00036202,0.00036202,0.001993187,4.92E-05,0.272660719,4.92E-05,6.23E-05,5.55E-05
,,,,,,,,,,,,
205016,0.000579836,2.10E-05,0.006274959,0.264624573,9.47E-05,9.47E-05,0.000579836,2.13E-05,0.264624573,2.13E-05,2.10E-05,1.89E-05
,,,,,,,,,,,,
9901018,0.000616076,1.04E-05,0.00301432,0.253759376,4.55E-05,4.55E-05,0.000616076,2.27E-05,0.253759376,2.27E-05,1.04E-05,1.40E-05
,,,,,,,,,,,,
205017,0.00159455,0.001890437,0.00056707,0.251572,8.55E-06,8.55E-06,0.00159455,0.000147906,0.251572,0.000147906,0.001890437,0.002056853
,,,,,,,,,,,,
10039,7.25E-05,0,2.96E-05,0.209895607,4.45E-07,4.45E-07,7.25E-05,1.12E-05,0.209895607,1.12E-05,0,0
,,,,,,,,,,,,
104084,0.000289918,0.000240222,0.00016067,0.221051756,2.39E-06,2.39E-06,0.000289918,2.92E-05,0.221051756,2.92E-05,0.000240222,0.000277315
,,,,,,,,,,,,
204022,3.62E-05,0,6.80E-06,0.20040778,1.03E-07,1.03E-07,3.62E-05,8.36E-06,0.20040778,8.36E-06,0,0
,,,,,,,,,,,,
9611087,7.25E-05,0,2.96E-05,0.209895607,4.45E-07,4.45E-07,7.25E-05,1.12E-05,0.209895607,1.12E-05,0,0
,,,,,,,,,,,,
9611187,3.62E-05,0,6.80E-06,0.20040778,1.03E-07,1.03E-07,3.62E-05,8.36E-06,0.20040778,8.36E-06,0,0
,,,,,,,,,,,,
9807081,0.000144959,2.35E-05,6.99E-06,0.201837539,1.05E-07,1.05E-07,0.000144959,2.07E-05,0.201837539,2.07E-05,2.35E-05,3.64E-05
,,,,,,,,,,,,
9808130,0.000326158,9.72E-05,2.94E-05,0.218034936,4.42E-07,4.42E-07,0.000326158,3.94E-05,0.218034936,3.94E-05,9.72E-05,0.000105539
,,,,,,,,,,,,
9904038,0.000108719,2.41E-06,2.97E-05,0.209898896,4.46E-07,4.46E-07,0.000108719,1.61E-05,0.209898896,1.61E-05,2.41E-06,3.13E-06
,,,,,,,,,,,,
205018,0.000362398,6.08E-05,6.92E-06,0.203219998,1.04E-07,1.04E-07,0.000362398,3.58E-05,0.203219998,3.58E-05,6.08E-05,7.08E-05
,,,,,,,,,,,,
102191,0.000326158,1.24E-05,6.69E-06,0.204030941,1.00E-07,1.00E-07,0.000326158,3.01E-05,0.204030941,3.01E-05,1.24E-05,1.39E-05
,,,,,,,,,,,,
9602127,0.000253678,0.000173008,2.13E-06,0.188924252,3.18E-08,3.18E-08,0.000253678,4.91E-05,0.188924252,4.91E-05,0.000173008,0.000184821
,,,,,,,,,,,,
9403009,0.000181199,0.000155956,1.43E-05,0.196456231,2.14E-07,2.14E-07,0.000181199,4.27E-05,0.196456231,4.27E-05,0.000155956,0.000158366
,,,,,,,,,,,,
9403039,0.000398637,0.000120608,7.31E-06,0.200601349,1.10E-07,1.10E-07,0.000398637,4.21E-05,0.200601349,4.21E-05,0.000120608,0.00013676
,,,,,,,,,,,,
9408045,3.62E-05,0,2.56E-08,0.158530165,3.81E-10,3.81E-10,3.62E-05,1.16E-05,0.158530165,1.16E-05,0,0
,,,,,,,,,,,,
9503177,3.62E-05,0,2.56E-08,0.158530165,3.81E-10,3.81E-10,3.62E-05,1.16E-05,0.158530165,1.16E-05,0,0
,,,,,,,,,,,,
9511219,0.000289918,0.000280464,0.000119819,0.211109565,1.79E-06,1.79E-06,0.000289918,4.89E-05,0.211109565,4.89E-05,0.000280464,0.000287557
,,,,,,,,,,,,
205019,0.000869754,4.34E-05,0.001769147,0.25186289,2.66E-05,2.66E-05,0.000869754,2.91E-05,0.25186289,2.91E-05,4.34E-05,4.89E-05
,,,,,,,,,,,,
205020,0.001848228,7.08E-06,0.018502058,0.256954884,0.000279601,0.000279601,0.001848228,4.11E-05,0.256954884,4.11E-05,7.08E-06,8.80E-06
,,,,,,,,,,,,
205021,0.000326158,6.65E-05,1.44E-05,0.201376348,2.18E-07,2.18E-07,0.000326158,3.71E-05,0.201376348,3.71E-05,6.65E-05,8.01E-05
,,,,,,,,,,,,
9310054,7.25E-05,0,3.92E-06,0.187938263,5.89E-08,5.89E-08,7.25E-05,1.14E-05,0.187938263,1.14E-05,0,0
,,,,,,,,,,,,
9410115,0.000181199,2.19E-05,9.94E-06,0.193189563,1.50E-07,1.50E-07,0.000181199,2.29E-05,0.193189563,2.29E-05,2.19E-05,2.39E-05
,,,,,,,,,,,,
9706014,0.000253678,7.94E-05,0.000265239,0.228683859,4.00E-06,4.00E-06,0.000253678,2.04E-05,0.228683859,2.04E-05,7.94E-05,8.49E-05
,,,,,,,,,,,,
9804130,0.000144959,1.73E-05,2.62E-06,0.18905223,3.93E-08,3.93E-08,0.000144959,1.90E-05,0.18905223,1.90E-05,1.73E-05,2.29E-05
,,,,,,,,,,,,
9203047,0.000652316,0.000139177,1.06E-05,0.20526428,1.60E-07,1.60E-07,0.000652316,6.98E-05,0.20526428,6.98E-05,0.000139177,0.000154859
,,,,,,,,,,,,
9203046,0.000724795,0.000229852,8.14E-06,0.202640529,1.22E-07,1.22E-07,0.000724795,8.31E-05,0.202640529,8.31E-05,0.000229852,0.000240917
,,,,,,,,,,,,
205022,0.000181199,7.81E-05,1.65E-07,0.162490462,2.49E-09,2.49E-09,0.000181199,4.84E-05,0.162490462,4.84E-05,7.81E-05,8.19E-05
,,,,,,,,,,,,
204048,3.62E-05,0,1.98E-09,0.139488915,2.99E-11,2.99E-11,3.62E-05,1.37E-05,0.139488915,1.37E-05,0,0
,,,,,,,,,,,,
9902091,0.000144959,7.20E-05,1.53E-07,0.161452516,2.31E-09,2.31E-09,0.000144959,4.00E-05,0.161452516,4.00E-05,7.20E-05,7.28E-05
,,,,,,,,,,,,
9906181,0.000217439,0.000297436,1.16E-05,0.189873532,1.74E-07,1.74E-07,0.000217439,4.71E-05,0.189873532,4.71E-05,0.000297436,0.000279252
,,,,,,,,,,,,
9706030,0.000108719,1.08E-06,1.03E-06,0.176530879,1.55E-08,1.55E-08,0.000108719,2.37E-05,0.176530879,2.37E-05,1.08E-06,1.74E-06
,,,,,,,,,,,,
205023,0.000144959,6.16E-05,1.28E-05,0.201098229,1.93E-07,1.93E-07,0.000144959,1.91E-05,0.201098229,1.91E-05,6.16E-05,6.67E-05
,,,,,,,,,,,,
7199,0.000217439,0.000159864,0.000137545,0.212962139,2.08E-06,2.08E-06,0.000217439,2.71E-05,0.212962139,2.71E-05,0.000159864,0.000165875
,,,,,,,,,,,,
9203048,0.000253678,4.97E-05,3.07E-07,0.177970884,4.61E-09,4.61E-09,0.000253678,4.50E-05,0.177970884,4.50E-05,4.97E-05,5.83E-05
,,,,,,,,,,,,
205024,0.001232152,4.02E-05,0.003042422,0.255779838,4.55E-05,4.55E-05,0.001232152,5.16E-05,0.255779838,5.16E-05,4.02E-05,3.67E-05
,,,,,,,,,,,,
205026,0.001087193,0.000703557,0.000754964,0.245955337,1.14E-05,1.14E-05,0.001087193,7.41E-05,0.245955337,7.41E-05,0.000703557,0.000754024
,,,,,,,,,,,,
9503184,0.000398637,0.000297325,0.000651387,0.246127059,9.79E-06,9.79E-06,0.000398637,4.08E-05,0.246127059,4.08E-05,0.000297325,0.000303119
,,,,,,,,,,,,
9805126,0.00148583,0.000150092,0.005455856,0.265340044,8.21E-05,8.21E-05,0.00148583,4.86E-05,0.265340044,4.86E-05,0.000150092,0.000167248
,,,,,,,,,,,,
205027,7.25E-05,0,0.000298199,0.223853573,4.50E-06,4.50E-06,7.25E-05,7.24E-06,0.223853573,7.24E-06,0,0
,,,,,,,,,,,,
205028,0.000652316,0.000125473,0.000186861,0.227936762,2.81E-06,2.81E-06,0.000652316,5.28E-05,0.227936762,5.28E-05,0.000125473,0.000135078
,,,,,,,,,,,,
9204039,0.000144959,1.47E-05,1.24E-05,0.19790742,1.87E-07,1.87E-07,0.000144959,1.73E-05,0.19790742,1.73E-05,1.47E-05,1.50E-05
,,,,,,,,,,,,
9511096,3.62E-05,0,2.24E-06,0.185116527,3.37E-08,3.37E-08,3.62E-05,7.95E-06,0.185116527,7.95E-06,0,0
,,,,,,,,,,,,
9705010,0.000289918,3.49E-06,7.35E-05,0.215954111,1.10E-06,1.10E-06,0.000289918,2.57E-05,0.215954111,2.57E-05,3.49E-06,5.33E-06
,,,,,,,,,,,,
9803229,0.000471117,0.00021804,0.001398027,0.252615691,2.10E-05,2.10E-05,0.000471117,3.86E-05,0.252615691,3.86E-05,0.00021804,0.000215698
,,,,,,,,,,,,
205029,7.25E-05,0,0.000133188,0.203101376,2.01E-06,2.01E-06,7.25E-05,8.98E-06,0.203101376,8.98E-06,0,0
,,,,,,,,,,,,
205030,7.25E-05,4.71E-06,1.72E-05,0.202212288,2.59E-07,2.59E-07,7.25E-05,1.02E-05,0.202212288,1.02E-05,4.71E-06,6.81E-06
,,,,,,,,,,,,
205031,0.000761035,4.30E-05,0.000578271,0.228822531,8.69E-06,8.69E-06,0.000761035,3.34E-05,0.228822531,3.34E-05,4.30E-05,4.90E-05
,,,,,,,,,,,,
205032,0.000761035,3.95E-05,3.71E-05,0.215187462,5.58E-07,5.58E-07,0.000761035,4.62E-05,0.215187462,4.62E-05,3.95E-05,3.77E-05
,,,,,,,,,,,,
107093,0.000616076,1.52E-05,0.000103334,0.221756168,1.56E-06,1.56E-06,0.000616076,3.81E-05,0.221756168,3.81E-05,1.52E-05,1.64E-05
,,,,,,,,,,,,
205034,0.002138146,0.0004552,0.004835926,0.27080594,7.27E-05,7.27E-05,0.002138146,7.90E-05,0.27080594,7.90E-05,0.0004552,0.000448462
,,,,,,,,,,,,
9612195,0.001123433,3.56E-05,0.002757336,0.259397927,4.15E-05,4.15E-05,0.001123433,4.27E-05,0.259397927,4.27E-05,3.56E-05,4.51E-05
,,,,,,,,,,,,
9706099,0.000797275,1.93E-05,0.001587524,0.247392956,2.39E-05,2.39E-05,0.000797275,2.87E-05,0.247392956,2.87E-05,1.93E-05,2.17E-05
,,,,,,,,,,,,
9801043,0.000289918,0.000129225,0.000741574,0.242790348,1.11E-05,1.11E-05,0.000289918,1.93E-05,0.242790348,1.93E-05,0.000129225,0.000136656
,,,,,,,,,,,,
9811128,0.001340871,5.75E-05,0.005634247,0.27241398,8.48E-05,8.48E-05,0.001340871,4.12E-05,0.27241398,4.12E-05,5.75E-05,5.38E-05
,,,,,,,,,,,,
9703070,0.000869754,1.24E-05,0.00264919,0.259006728,3.99E-05,3.99E-05,0.000869754,2.81E-05,0.259006728,2.81E-05,1.24E-05,1.43E-05
,,,,,,,,,,,,
9705181,0.001304631,2.17E-05,0.003812903,0.260672455,5.73E-05,5.73E-05,0.001304631,4.04E-05,0.260672455,4.04E-05,2.17E-05,2.20E-05
,,,,,,,,,,,,
9801104,0.000833515,3.64E-05,0.002690004,0.261308055,4.04E-05,4.04E-05,0.000833515,2.73E-05,0.261308055,2.73E-05,3.64E-05,4.75E-05
,,,,,,,,,,,,
9808143,0.001630789,0.000244167,0.015394932,0.270920953,0.000232338,0.000232338,0.001630789,4.75E-05,0.270920953,4.75E-05,0.000244167,0.00023722
,,,,,,,,,,,,
9811036,0.001014713,9.42E-05,0.005055327,0.27470153,7.60E-05,7.60E-05,0.001014713,3.30E-05,0.27470153,3.30E-05,9.42E-05,9.24E-05
,,,,,,,,,,,,
205035,7.25E-05,7.14E-05,2.30E-08,0.158303484,3.45E-10,3.45E-10,7.25E-05,3.20E-05,0.158303484,3.20E-05,7.14E-05,7.14E-05
,,,,,,,,,,,,
9902135,3.62E-05,0,2.76E-10,0.136392128,4.14E-12,4.14E-12,3.62E-05,1.79E-05,0.136392128,1.79E-05,0,0
,,,,,,,,,,,,
205036,0.000362398,3.18E-05,9.37E-05,0.213141726,1.41E-06,1.41E-06,0.000362398,2.86E-05,0.213141726,2.86E-05,3.18E-05,3.18E-05
,,,,,,,,,,,,
205038,0.000253678,4.50E-05,4.76E-06,0.191997556,7.11E-08,7.11E-08,0.000253678,3.20E-05,0.191997556,3.20E-05,4.50E-05,5.47E-05
,,,,,,,,,,,,
205039,0.000434877,8.71E-06,0.000594398,0.221956415,8.98E-06,8.98E-06,0.000434877,2.39E-05,0.221956415,2.39E-05,8.71E-06,1.36E-05
,,,,,,,,,,,,
9905005,0.000471117,4.52E-06,0.000429368,0.219526686,6.48E-06,6.48E-06,0.000471117,2.58E-05,0.219526686,2.58E-05,4.52E-06,6.60E-06
,,,,,,,,,,,,
205041,0.00148583,2.14E-05,0.003755138,0.243083326,5.67E-05,5.67E-05,0.00148583,4.67E-05,0.243083326,4.67E-05,2.14E-05,2.40E-05
,,,,,,,,,,,,
205042,0.000398637,2.54E-05,0.000243017,0.2274723,3.66E-06,3.66E-06,0.000398637,2.45E-05,0.2274723,2.45E-05,2.54E-05,3.65E-05
,,,,,,,,,,,,
2087,0.000108719,2.98E-07,0.000164908,0.217306331,2.49E-06,2.49E-06,0.000108719,9.35E-06,0.217306331,9.35E-06,2.98E-07,5.55E-07
,,,,,,,,,,,,
9902097,0.000108719,9.41E-08,5.32E-05,0.204615275,8.02E-07,8.02E-07,0.000108719,9.98E-06,0.204615275,9.98E-06,9.41E-08,2.11E-07
,,,,,,,,,,,,
205044,0.000326158,2.21E-06,0.000492968,0.235134365,7.41E-06,7.41E-06,0.000326158,1.64E-05,0.235134365,1.64E-05,2.21E-06,3.38E-06
,,,,,,,,,,,,
205045,0.000398637,3.74E-06,1.39E-06,0.180520264,2.08E-08,2.08E-08,0.000398637,4.10E-05,0.180520264,4.10E-05,3.74E-06,4.70E-06
,,,,,,,,,,,,
10075,0.000398637,4.70E-05,2.12E-06,0.181849691,3.20E-08,3.20E-08,0.000398637,4.18E-05,0.181849691,4.18E-05,4.70E-05,5.53E-05
,,,,,,,,,,,,
9909123,0.000326158,0.00011444,2.81E-05,0.192391872,4.17E-07,4.17E-07,0.000326158,3.22E-05,0.192391872,3.22E-05,0.00011444,0.000112834
,,,,,,,,,,,,
9912020,0.000434877,2.93E-05,2.64E-06,0.186008463,3.97E-08,3.97E-08,0.000434877,4.38E-05,0.186008463,4.38E-05,2.93E-05,3.15E-05
,,,,,,,,,,,,
205047,0.000616076,4.26E-05,0.001879762,0.250731504,2.81E-05,2.81E-05,0.000616076,2.94E-05,0.250731504,2.94E-05,4.26E-05,3.72E-05
,,,,,,,,,,,,
9120,0.000616076,3.10E-05,0.001842609,0.250841837,2.76E-05,2.76E-05,0.000616076,2.93E-05,0.250841837,2.93E-05,3.10E-05,3.10E-05
,,,,,,,,,,,,
9605211,0.000833515,0.000184417,0.000642621,0.249810394,9.68E-06,9.68E-06,0.000833515,4.43E-05,0.249810394,4.43E-05,0.000184417,0.000211062
,,,,,,,,,,,,
205050,0.001377111,3.38E-05,0.004038755,0.251810811,6.09E-05,6.09E-05,0.001377111,3.95E-05,0.251810811,3.95E-05,3.38E-05,3.32E-05
,,,,,,,,,,,,
205051,0.001340871,4.58E-05,0.013442655,0.26394675,0.000202934,0.000202934,0.001340871,4.68E-05,0.26394675,4.68E-05,4.58E-05,4.61E-05
,,,,,,,,,,,,
104065,0.000833515,9.77E-06,0.003788446,0.253286772,5.71E-05,5.71E-05,0.000833515,2.83E-05,0.253286772,2.83E-05,9.77E-06,1.47E-05
,,,,,,,,,,,,
104066,0.000797275,2.94E-05,0.013641865,0.266873007,0.000205923,0.000205923,0.000797275,2.79E-05,0.266873007,2.79E-05,2.94E-05,3.00E-05
,,,,,,,,,,,,
205052,0.000833515,0.000173459,0.013415723,0.263386271,0.000202532,0.000202532,0.000833515,3.34E-05,0.263386271,3.34E-05,0.000173459,0.000176326
,,,,,,,,,,,,
9905219,0.000761035,2.78E-05,0.011770631,0.26123162,0.000177693,0.000177693,0.000761035,2.98E-05,0.26123162,2.98E-05,2.78E-05,2.72E-05
,,,,,,,,,,,,
9909186,0.000978474,1.78E-05,0.012212492,0.26031028,0.00018437,0.00018437,0.000978474,3.30E-05,0.26031028,3.30E-05,1.78E-05,1.56E-05
,,,,,,,,,,,,
9904164,0.000434877,1.44E-05,0.010529564,0.262405999,0.000158956,0.000158956,0.000434877,1.81E-05,0.262405999,1.81E-05,1.44E-05,1.16E-05
,,,,,,,,,,,,
205053,0.000289918,0.000246597,0.000698859,0.237909273,1.05E-05,1.05E-05,0.000289918,2.57E-05,0.237909273,2.57E-05,0.000246597,0.000277601
,,,,,,,,,,,,
205054,0.000217439,7.25E-06,0.002158138,0.25555538,3.24E-05,3.24E-05,0.000217439,1.23E-05,0.25555538,1.23E-05,7.25E-06,5.11E-06
,,,,,,,,,,,,
205056,0.000289918,1.86E-05,0.002015996,0.250445562,3.04E-05,3.04E-05,0.000289918,1.37E-05,0.250445562,1.37E-05,1.86E-05,2.07E-05
,,,,,,,,,,,,
9712242,0.000253678,3.45E-06,0.000126282,0.219526686,1.90E-06,1.90E-06,0.000253678,1.48E-05,0.219526686,1.48E-05,3.45E-06,3.54E-06
,,,,,,,,,,,,
205057,0.000942234,0.000126105,2.10E-05,0.208628902,3.16E-07,3.16E-07,0.000942234,5.84E-05,0.208628902,5.84E-05,0.000126105,0.000129944
,,,,,,,,,,,,
9809004,0.000398637,1.53E-05,3.96E-05,0.215882767,5.96E-07,5.96E-07,0.000398637,2.88E-05,0.215882767,2.88E-05,1.53E-05,1.69E-05
,,,,,,,,,,,,
205058,0.000688555,3.14E-06,0.0019154,0.247864437,2.86E-05,2.86E-05,0.000688555,2.45E-05,0.247864437,2.45E-05,3.14E-06,4.82E-06
,,,,,,,,,,,,
205059,3.62E-05,0,2.55E-11,0.122660124,3.84E-13,3.84E-13,3.62E-05,1.75E-05,0.122660124,1.75E-05,0,0
,,,,,,,,,,,,
205060,0.003841415,0.001396771,0.021651646,0.295100892,0.00032642,0.00032642,0.003841415,0.000121532,0.295100892,0.000121532,0.001396771,0.001255967
,,,,,,,,,,,,
9305068,0.00148583,0.000121004,0.001855535,0.252479997,2.79E-05,2.79E-05,0.00148583,6.14E-05,0.252479997,6.14E-05,0.000121004,0.000133424
,,,,,,,,,,,,
9504120,0.000724795,4.18E-06,0.002530366,0.261137411,3.80E-05,3.80E-05,0.000724795,2.62E-05,0.261137411,2.62E-05,4.18E-06,6.07E-06
,,,,,,,,,,,,
9508117,0.001268392,3.22E-05,0.003140629,0.26721637,4.72E-05,4.72E-05,0.001268392,4.52E-05,0.26721637,4.52E-05,3.22E-05,3.24E-05
,,,,,,,,,,,,
9508156,0.00152207,0.000100489,0.003353478,0.268517944,5.04E-05,5.04E-05,0.00152207,5.48E-05,0.268517944,5.48E-05,0.000100489,0.000104126
,,,,,,,,,,,,
9610053,0.001920707,7.63E-05,0.006513108,0.275356529,9.79E-05,9.79E-05,0.001920707,5.40E-05,0.275356529,5.40E-05,7.63E-05,7.88E-05
,,,,,,,,,,,,
9610141,0.000434877,7.73E-05,0.000562559,0.240720176,8.47E-06,8.47E-06,0.000434877,3.15E-05,0.240720176,3.15E-05,7.73E-05,8.73E-05
,,,,,,,,,,,,
9701185,0.001340871,3.74E-05,0.005234238,0.274518576,7.87E-05,7.87E-05,0.001340871,4.08E-05,0.274518576,4.08E-05,3.74E-05,3.62E-05
,,,,,,,,,,,,
9706007,0.000362398,3.77E-06,0.001101947,0.245216963,1.66E-05,1.66E-05,0.000362398,1.58E-05,0.245216963,1.58E-05,3.77E-06,4.01E-06
,,,,,,,,,,,,
9709138,0.00148583,0.000288785,0.006442012,0.283329437,9.69E-05,9.69E-05,0.00148583,4.78E-05,0.283329437,4.78E-05,0.000288785,0.000306619
,,,,,,,,,,,,
9709211,0.001159672,0.0001502,0.005745701,0.274167425,8.64E-05,8.64E-05,0.001159672,3.58E-05,0.274167425,3.58E-05,0.0001502,0.000149637
,,,,,,,,,,,,
9801091,0.000253678,1.11E-05,0.000382723,0.22904554,5.77E-06,5.77E-06,0.000253678,1.77E-05,0.22904554,1.77E-05,1.11E-05,1.24E-05
,,,,,,,,,,,,
9811025,0.001087193,5.89E-05,0.00306041,0.269417108,4.60E-05,4.60E-05,0.001087193,3.48E-05,0.269417108,3.48E-05,5.89E-05,5.87E-05
,,,,,,,,,,,,
9901006,0.000616076,1.13E-06,0.001539037,0.238548997,2.31E-05,2.31E-05,0.000616076,2.08E-05,0.238548997,2.08E-05,1.13E-06,2.12E-06
,,,,,,,,,,,,
9903156,0.000688555,5.76E-06,0.001758426,0.246285436,2.65E-05,2.65E-05,0.000688555,2.62E-05,0.246285436,2.62E-05,5.76E-06,7.28E-06
,,,,,,,,,,,,
9903207,0.002717982,0.000320951,0.007978387,0.275886759,0.000120107,0.000120107,0.002717982,8.75E-05,0.275886759,8.75E-05,0.000320951,0.000309217
,,,,,,,,,,,,
9904036,0.000253678,1.20E-06,0.001231446,0.238527759,1.86E-05,1.86E-05,0.000253678,1.29E-05,0.238527759,1.29E-05,1.20E-06,1.31E-06
,,,,,,,,,,,,
9703014,0.000362398,0.000162298,0.000108628,0.22648966,1.63E-06,1.63E-06,0.000362398,4.30E-05,0.22648966,4.30E-05,0.000162298,0.000176034
,,,,,,,,,,,,
9410012,0.000289918,2.50E-05,7.57E-05,0.222996503,1.14E-06,1.14E-06,0.000289918,2.44E-05,0.222996503,2.44E-05,2.50E-05,3.22E-05
,,,,,,,,,,,,
9709089,0.000471117,9.98E-05,0.001883674,0.255865333,2.83E-05,2.83E-05,0.000471117,2.25E-05,0.255865333,2.25E-05,9.98E-05,0.000111926
,,,,,,,,,,,,
205061,0.001123433,9.46E-06,0.015572958,0.265384725,0.00023512,0.00023512,0.001123433,3.31E-05,0.265384725,3.31E-05,9.46E-06,8.79E-06
,,,,,,,,,,,,
2125,0.000434877,3.21E-07,0.00249074,0.230424478,3.76E-05,3.76E-05,0.000434877,1.66E-05,0.230424478,1.66E-05,3.21E-07,5.08E-07
,,,,,,,,,,,,
205062,0.001268392,0.000247915,3.39E-05,0.216673661,5.11E-07,5.11E-07,0.001268392,8.18E-05,0.216673661,8.18E-05,0.000247915,0.000243983
,,,,,,,,,,,,
205063,0.000616076,9.67E-05,0.000180052,0.223152522,2.70E-06,2.70E-06,0.000616076,4.62E-05,0.223152522,4.62E-05,9.67E-05,0.000110527
,,,,,,,,,,,,
203225,0.000144959,9.90E-08,1.46E-05,0.197965914,2.18E-07,2.18E-07,0.000144959,1.87E-05,0.197965914,1.87E-05,9.90E-08,1.73E-07
,,,,,,,,,,,,
9407116,0.000362398,1.62E-05,1.14E-05,0.201694709,1.71E-07,1.71E-07,0.000362398,2.96E-05,0.201694709,2.96E-05,1.62E-05,2.19E-05
,,,,,,,,,,,,
205064,0.000905994,3.96E-05,0.013105009,0.267459119,0.000197777,0.000197777,0.000905994,2.77E-05,0.267459119,2.77E-05,3.96E-05,3.59E-05
,,,,,,,,,,,,
205065,0.000833515,0.000234303,0.000249778,0.231197975,3.77E-06,3.77E-06,0.000833515,6.20E-05,0.231197975,6.20E-05,0.000234303,0.000240479
,,,,,,,,,,,,
9906012,0.001667029,0.000126422,0.010906479,0.277148184,0.000164484,0.000164484,0.001667029,4.72E-05,0.277148184,4.72E-05,0.000126422,0.000120812
,,,,,,,,,,,,
205068,0.000398637,2.63E-05,0.000785917,0.244082092,1.18E-05,1.18E-05,0.000398637,2.31E-05,0.244082092,2.31E-05,2.63E-05,3.04E-05
,,,,,,,,,,,,
107146,0.000362398,4.67E-06,4.09E-05,0.214539561,6.16E-07,6.16E-07,0.000362398,2.50E-05,0.214539561,2.50E-05,4.67E-06,7.52E-06
,,,,,,,,,,,,
205069,0.000797275,5.98E-06,0.001378055,0.233139412,2.08E-05,2.08E-05,0.000797275,3.01E-05,0.233139412,3.01E-05,5.98E-06,8.70E-06
,,,,,,,,,,,,
205070,0.001340871,0.000144808,0.003180318,0.257004182,4.79E-05,4.79E-05,0.001340871,4.35E-05,0.257004182,4.35E-05,0.000144808,0.000140314
,,,,,,,,,,,,
205071,0.000108719,3.58E-07,6.19E-07,0.182009055,9.23E-09,9.23E-09,0.000108719,1.46E-05,0.182009055,1.46E-05,3.58E-07,5.11E-07
,,,,,,,,,,,,
205072,0.000434877,5.19E-05,0.00028691,0.228816669,4.33E-06,4.33E-06,0.000434877,2.49E-05,0.228816669,2.49E-05,5.19E-05,6.39E-05
,,,,,,,,,,,,
