S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
10054,9612222,5.05E-05,0.029919317,0.024854846,9.73E-25,0.000278181,5.05E-05,5.72E-05,0.001647089,0.024875616,0.005616694,0.001141672,0.001923077,0.005616694,0.006291814
10055,111079,0.000127483,0.480320134,0.006627834,0.000119532,0.025629948,0.000127483,0.00012938,0.000329418,0.000829365,1.22E-06,0.011797274,0.026923077,1.22E-06,0.006291814
10056,9902043,0.000381865,0.255114215,0.006627834,6.16E-08,0.039550927,0.000381865,0.000362265,0.004227529,0.000829365,3.86E-05,0.030553308,0.025,3.86E-05,0.081774773
10057,9708083,0.000179529,0.128799725,0.010770336,5.76E-16,0.013882153,0.000179529,0.000193168,0.331968463,0.004145936,0.003667617,0.002446439,0.034615385,0.003667617,0.006291814
10058,9907083,0.002344993,0.335335829,0.004142316,3.08E-06,0.014514621,0.002344993,0.002473273,0.01369919,0.000829365,7.13E-06,0.019354053,0.017307692,7.13E-06,0.006291814
10059,9806176,0.000596482,0.177850189,0.004970829,6.92E-11,0.004328428,0.000596482,0.00062584,0,0.002487558,0.002067838,0.001250402,0.011538462,0.002067838,0
10060,9812120,4.84E-05,0.190444988,0.004970829,3.74E-10,0.008913572,4.84E-05,5.28E-05,0.00148238,0.00165873,0.000319956,0.001957151,0.017307692,0.000319956,0.025160516
10061,112180,0.000534495,0.535833506,0.013255833,0.000460978,0.082066249,0.000534495,0.000570477,0.073893532,0.004145936,0.000574244,0.019517149,0.036538462,0.000574244,0
10062,208232,0.000298241,0.770614302,0.026511831,0.100113132,0.297739074,0.000298241,0.000351433,0.077308541,0.007462693,0.001348286,0.027345755,0.078846154,0.001348286,0.006291814
10063,9608042,0,0,0.000828678,0,0,0,0,0,0.00165873,0.000283629,0,0,0.000283629,0.012579552
10064,9701144,0.015630048,0.109048653,0.007456326,1.43E-18,0.006870253,0.015630048,0.015609299,0.014403402,0.004145936,0.000873242,0.009568296,0.015384615,0.000873242,0.025160516
10065,9706031,0.000489466,0.085594968,0.005799321,1.37E-18,0.001307321,0.000489466,0.000619823,0.001098059,0.004975115,0.000107583,0.000434923,0.009615385,0.000107583,0.006291814
10066,9811116,0.00120466,0.198133646,0.003313824,5.74E-12,0.005961063,0.00120466,0.001263716,0.602370763,0.000829365,2.47E-06,0.005762724,0.015384615,2.47E-06,0.037741479
10067,103107,0.00014912,0.414310118,0.008284818,6.43E-05,0.018278374,0.00014912,0.000155858,0.01393202,0.00165873,0.000280136,0.013428233,0.025,0.000280136,0.006291814
10068,201017,0.000357304,0.542844485,0.004970829,0.000302789,0.003748118,0.000357304,0.00038754,0.212821024,0.002487558,2.22E-05,0.007393683,0.013461538,2.22E-05,0.106936542
10069,304203,0,0.683043788,0.001656819,0.00203102,0.0124124,0,0,0.160860251,0,3.17E-19,0.116735384,0.009615385,3.17E-19,0.081774773
10070,9801121,0.002432711,0.152478867,0.017398335,7.69E-14,0.005306638,0.002432711,0.002515396,0.005304411,0.014096187,0.00309477,0.001467864,0.019230769,0.00309477,0
10071,9808128,0.000187132,0.180557418,0.009941823,1.93E-12,0.019956961,0.000187132,0.000179929,0.337627568,0.004975115,0.002913136,0.006415107,0.028846154,0.002913136,0.006291814
10072,9710192,0.001672489,0.163277426,0.009113331,2.22E-13,0.016455078,0.001672489,0.001727078,0.000329418,0.003316757,0.000698594,0.018973496,0.026923077,0.000698594,0.006291814
10073,207209,4.91E-05,0.363372726,0.006627834,2.51E-06,0.014618683,4.91E-05,5.51E-05,0,0.000829365,0.000373049,0.005708358,0.026923077,0.000373049,0.006291814
10074,9810060,0,0.166287076,0.006627834,3.32E-13,0.013925657,0,0,0.000329418,0,3.17E-19,0.00173969,0.032692308,3.17E-19,0.163550799
10075,9701025,0,0,0.077050367,0,0,0,0,0,0.077943606,0.026652679,0,0,0.026652679,0
10076,9704080,0.003298194,0.106295843,0.110190404,2.79E-16,0.003425348,0.003298194,0.003700882,0.003771834,0.107794359,0.0407853,0.000489288,0.013461538,0.0407853,0.006291814
10077,107051,8.07E-07,0.257981707,0.002485332,1.81E-08,0.001539278,8.07E-07,8.73E-07,0.005323235,0.00165873,9.71E-05,0.001467864,0.009615385,9.71E-05,0.044031882
10078,205174,0.000350287,0.698672169,0.016569843,0.00230571,0.041661876,0.000350287,0.000415823,0.348050533,0.012437808,0.003199559,0.001413498,0.021153846,0.003199559,0.088065176
10079,206166,0.00202336,0.665525102,0.010770336,0.000881212,0.044395964,0.00202336,0.002039999,0.236697889,0.005804315,0.001711555,0.010438141,0.025,0.001711555,0.169841202
10080,210243,0,0.399158386,0.003313824,6.32E-06,0.009986441,0,0,0.066587208,0,3.17E-19,0.023322721,0.017307692,3.17E-19,0.094355737
10081,210261,0.00042397,0.357779289,0.006627834,3.12E-06,0.010510299,0.00042397,0.000445309,0.076939986,0.000829365,1.47E-05,0.016472691,0.028846154,1.47E-05,0.031450918
10082,1076,1.62E-05,0.236653231,0.005799321,4.88E-08,0.003238062,1.62E-05,1.67E-05,0.361377167,0.000829365,0.000135527,0.009459565,0.032692308,0.000135527,0.006291814
10083,9806198,1.32E-05,0.12666891,0.004970829,4.59E-15,0.001998424,1.32E-05,2.12E-05,0,0.003316757,0.000213071,0.00092421,0.011538462,0.000213071,0.012579552
10084,9811050,0.005111031,0.165378399,0.009113331,1.68E-11,0.003280966,0.005111031,0.005211324,0,0.003316757,6.13E-05,0.006306377,0.026923077,6.13E-05,0.264198344
10085,9811108,0.000713439,0.088360699,0.003313824,8.91E-17,0.00061122,0.000713439,0.000740176,0.273837514,0.003316757,6.99E-06,5.44E-05,0.003846154,6.99E-06,0.062903248
10086,9712088,0.001140333,0.088360699,0.005799321,8.91E-17,0.00061122,0.001140333,0.001197521,0.017064413,0.005804315,0.000114569,5.44E-05,0.003846154,0.000114569,0.056612846
10087,9011,8.48E-06,0.266093842,0.003313824,2.17E-07,0.005488858,8.48E-06,1.02E-05,0.730636327,0.00165873,0.000175347,0.005490897,0.011538462,0.000175347,0.100646139
10088,205254,0.000389468,0.579736684,0.01574133,0.000740157,0.126190387,0.000389468,0.000408,0.067025579,0.002487558,0.000695799,0.05798931,0.059615385,0.000695799,0.012579552
10089,206059,0.002947322,0.731127887,0.033968343,0.009421373,0.103029643,0.002947322,0.003183361,0.294284415,0.024046438,0.005225481,0.009296469,0.038461538,0.005225481,0.018870113
10090,209223,1.49E-05,0.413317225,0.007456326,2.68E-05,0.012692613,1.49E-05,2.06E-05,0.074915705,0.002487558,0.000110378,0.023812009,0.028846154,0.000110378,0.031450918
10091,210212,5.91E-05,0.69300714,0.010770336,0.006343605,0.025649811,5.91E-05,6.80E-05,0.355537646,0.00165873,7.89E-05,0.018429843,0.048076923,7.89E-05,0
10092,212275,0,0.530049268,0.005799321,5.39E-05,0.004433275,0,0,0.000329418,0,3.17E-19,0.097716765,0.044230769,3.17E-19,0
10093,302010,0,0.519296269,0.002485332,0.000464758,0.010956667,0,0,0.094505831,0,3.17E-19,0.044144638,0.017307692,3.17E-19,0.037741479
10094,108231,0,0.378833814,0.017398335,2.61E-05,0.028871965,0,0,0.125947932,0,3.17E-19,0.047898563,0.090384615,3.17E-19,0.075484212
10095,9708033,3.13E-07,0.088628073,0.005799321,1.03E-16,0.002430991,3.13E-07,3.23E-07,0.353789119,0.000829365,6.83E-05,0.00592582,0.026923077,6.83E-05,0.195003129
10096,9204083,0,0,0.045567356,0,0,0,0,0.072377755,0.046434496,0.014303428,0,0,0.014303428,0.106936542
10097,9403121,0.005409272,0.00436811,0.016569843,5.89E-30,0.002161804,0.005409272,0.005566368,0.000658836,0.01077943,0.000426841,0.009296469,0.032692308,0.000426841,0.050322443
10098,9409098,0.015454612,0.015702241,0.027340344,2.00E-38,0.006578604,0.015454612,0.015879914,0,0.011608629,0.001369244,0.030662039,0.065384615,0.001369244,0.075484212
10099,9809095,0.006095343,0.176770314,0.011598828,6.92E-11,0.003398707,0.006095343,0.006251843,0.011563349,0.006633494,0.000281533,0.0094052,0.026923077,0.000281533,0.037741479
10100,9311156,0.005023313,0.003385657,0.012427341,1.00E-42,0.001568503,0.005023313,0.005187253,0.143826765,0.008291872,0.000475044,0.017016344,0.023076923,0.000475044,0.018870113
10101,9311064,0.002596451,0.003576099,0.009113331,5.50E-42,0.002017981,0.002596451,0.002671856,0.190078837,0.003316757,2.24E-05,0.012340927,0.025,2.24E-05,0.031450918
10102,9503109,0.000619873,0.005945545,0.009113331,1.73E-40,0.002562042,0.000619873,0.000637876,0,0.003316757,1.67E-05,0.010492506,0.025,1.67E-05,0.006291814
10103,9510154,0.000239762,0.015535666,0.01905534,6.81E-28,0.008063433,0.000239762,0.00023469,0.010843336,0.002487558,3.90E-05,0.056451315,0.080769231,3.90E-05,0.012579552
10104,9304060,8.89E-06,0.000423298,0.008284818,5.43E-45,0.000234104,8.89E-06,8.91E-06,0.184606799,0.008291872,0.007445612,0.000163096,0.001923077,0.007445612,0.006291814
10105,9402041,0.000399409,0.00126962,0.004142316,1.55E-43,0.000725729,0.000399409,0.000411009,0.005978933,0.002487558,1.88E-05,0.002283343,0.013461538,1.88E-05,0
10106,9408046,6.61E-05,0.003255437,0.011598828,3.88E-42,0.00189859,6.61E-05,6.80E-05,0.209929174,0.006633494,0.000111775,0.002065882,0.028846154,0.000111775,0.006291814
10107,7178,0.001543836,0.013906105,0.004970829,4.08E-27,0.002127941,0.001543836,0.001582654,0.000658836,0.000829365,6.69E-05,0.021963588,0.026923077,6.69E-05,0.012579552
10108,9612018,0.000859636,0.01378887,0.007456326,2.04E-27,0.003107065,0.000859636,0.000884601,0.267224654,0.003316757,4.07E-05,0.061820434,0.021153846,4.07E-05,0
10109,9707081,0.000999984,0.012643685,0.011598828,2.04E-27,0.002908685,0.000999984,0.001029026,0.002360828,0.004975115,7.82E-05,0.01962588,0.036538462,7.82E-05,0.006291814
10110,4026,5.01E-05,0.156538181,0.009941823,4.15E-12,0.004587428,5.01E-05,5.34E-05,0.001317671,0.000829365,5.05E-05,0.028541792,0.044230769,5.05E-05,0.031450918
10111,9412075,1.10E-06,0.001354269,0.003313824,1.55E-43,0.000725729,1.10E-06,1.13E-06,0.000823545,0.00165873,3.86E-06,0.003968668,0.007692308,3.86E-06,0.037741479
10112,9510155,9.94E-05,0.013772413,0.010770336,6.81E-28,0.004614356,9.94E-05,0.000113133,0.336361663,0.00165873,4.42E-05,0.038055722,0.051923077,4.42E-05,0.006291814
10113,9407042,2.61E-05,0.001885197,0.003313824,5.72E-43,0.000795956,2.61E-05,2.72E-05,0.098389962,0.00165873,2.66E-05,0.00081548,0.011538462,2.66E-05,0.037741479
10114,9811110,5.80E-06,0.004602972,0.004970829,4.12E-25,0.001074192,5.80E-06,6.01E-06,0.316994984,0.002487558,1.43E-06,0.004403591,0.013461538,1.43E-06,0.062903248
10115,9608068,4.04E-05,0.01577114,0.017398335,1.49E-24,0.006390486,4.04E-05,4.16E-05,0.006506002,0.000829365,2.28E-08,0.070908684,0.078846154,2.28E-08,0.018870113
10116,9305077,6.08E-07,0.000846596,0.003313824,1.09E-44,0.000468209,6.08E-07,6.26E-07,0.002305925,0.002487558,3.87E-05,0.001087306,0.007692308,3.87E-05,0.062903248
10117,9310138,0.000398239,0.00126962,0.004142316,1.55E-43,0.000725729,0.000398239,0.000409805,0.000988253,0.002487558,2.44E-05,0.001902786,0.013461538,2.44E-05,0.031450918
10118,9311144,0.003099367,0.002448553,0.004970829,4.12E-25,0.001319404,0.003099367,0.003189378,0,0.00165873,2.45E-05,0.007121857,0.023076923,2.45E-05,0.018870113
10119,11050,3.37E-06,0.012100089,0.004970829,6.81E-27,0.002526891,3.37E-06,3.09E-06,0,0.000829365,1.33E-05,0.040719623,0.019230769,1.33E-05,0.006291814
10120,9407177,2.35E-07,0.00126962,0.002485332,1.63E-44,0.000702313,2.35E-07,2.42E-07,0.675454561,0.000829365,1.43E-05,0.00685003,0.013461538,1.43E-05,0.094355737
10121,9407115,2.02E-06,0.000423298,0.000828678,5.43E-45,0.000234104,2.02E-06,2.83E-06,0,0.000829365,3.17E-19,0.000108731,0.001923077,3.17E-19,0.119517506
10122,9409137,1.15E-06,0.002176492,0.004142316,1.08E-24,0.001309933,1.15E-06,1.19E-06,0.252841905,0.000829365,1.40E-05,0.005817089,0.017307692,1.40E-05,0
10123,202170,0,0.012619511,0.008284818,1.50E-26,0.00404574,0,0,0.280921761,0,3.17E-19,0.073092538,0.053846154,3.17E-19,0.012579552
10124,9703014,0.00133916,0.00126962,0.002485332,1.63E-44,0.000702313,0.00133916,0.00138407,0,0.000829365,0.001236511,0.007556779,0.007692308,0.001236511,0.050322443
10125,304204,0,0.014272105,0.006627834,8.16E-27,0.003265808,0,0,0,0,3.17E-19,0.047363065,0.034615385,3.17E-19,0.006291814
10126,9401005,2.82E-07,0.00126962,0.002485332,1.63E-44,0.000702313,2.82E-07,2.90E-07,0.119715313,0.000829365,3.17E-19,0.00163096,0.009615385,3.17E-19,0
10127,9402140,0,0.000423298,0,5.43E-45,0.000234104,0,0,0.311400119,0,3.17E-19,0.000108731,0.001923077,3.17E-19,0.075484212
10128,9406121,4.08E-07,0.001354269,0.002485332,4.32E-43,0.000772547,4.08E-07,4.19E-07,0,0.000829365,2.30E-05,0.003859938,0.011538462,2.30E-05,0.031450918
10129,9407033,3.95E-06,0.002176492,0.004970829,2.75E-42,0.001243095,3.95E-06,4.06E-06,0.045188798,0.00165873,3.50E-08,0.010601237,0.021153846,3.50E-08,0
10130,9410004,2.05E-05,0.007431934,0.006627834,9.99E-39,0.002340464,2.05E-05,2.11E-05,0.277827302,0.000829365,9.29E-08,0.002881362,0.034615385,9.29E-08,0
10131,9605002,0,0.00285665,0.004142316,3.32E-42,0.001570842,0,0,0.395033107,0,3.17E-19,0.015004828,0.023076923,3.17E-19,0.037741479
10132,9707114,0,0.006183225,0.000828678,3.21E-36,0.000528944,0,0,0.000603933,0,3.17E-19,0.006904395,0.005769231,3.17E-19,0
10133,9802048,0,0.01520106,0.003313824,2.53E-25,0.001917914,0,0,0.144283852,0,3.17E-19,0.007230587,0.021153846,3.17E-19,0.044031882
10134,9901155,0,0.153142443,0.005799321,2.75E-14,0.004901367,0,0,0,0,3.17E-19,0.012340927,0.032692308,3.17E-19,0.025160516
10135,9706224,0,0.032549414,0.000828678,7.49E-27,0.001547815,0,0,0.070536981,0,3.17E-19,0.003098823,0.009615385,3.17E-19,0.364845736
10136,9712070,0.002257275,0.165300527,0.019883832,1.54E-13,0.011381937,0.002257275,0.002262653,0.092289016,0.013267008,0.015803378,0.004349225,0.038461538,0.015803378,0.075484212
10137,9711072,0.000200582,0.125178869,0.013255833,1.93E-15,0.018487003,0.000200582,0.00019738,0.001647089,0.006633494,0.003688575,0.00337065,0.032692308,0.003688575,0
10138,9812073,0.004146134,0.265691191,0.040596342,2.53E-06,0.007741741,0.004146134,0.004374864,0.000988253,0.038971803,0.009774444,0.003153188,0.007692308,0.009774444,0.006291814
10139,9707157,0.001005832,0.121482536,0.020712345,1.82E-15,0.052168935,0.001005832,0.001059114,0.121727319,0.002487558,0.002039894,0.015004828,0.080769231,0.002039894,0
10140,9610045,0.000129823,0.091499713,0.011598828,1.78E-18,0.010782745,0.000129823,0.000136,0.000494127,0.005804315,0.001515948,0.001141672,0.023076923,0.001515948,0.018870113
10141,9702075,0.001502901,0.097505217,0.011598828,1.35E-17,0.022327591,0.001502901,0.00154053,0.040916699,0.000829365,0.000339517,0.016200865,0.042307692,0.000339517,0.138388872
10142,8201,0.003298194,0.375765166,0.008284818,1.41E-05,0.032372402,0.003298194,0.003466192,0.22784257,0.00165873,0.00971213,0.047884972,0.036538462,0.00971213,0.025160516
10143,205316,0.021148617,0.708088305,0.020712345,0.002200496,0.071833136,0.021148617,0.02142871,0.013788096,0.006633494,0.001669639,0.028433061,0.078846154,0.001669639,0.018870113
10144,9605047,9.94E-05,0.06798191,0.004142316,2.37E-20,0.005889908,9.94E-05,0.000104106,0.000329418,0.00165873,0.002549867,0.002500805,0.019230769,0.002549867,0.012579552
10145,9708064,0.005783535,0.116587414,0.010770336,1.06E-17,0.006238699,0.005783535,0.006038757,0.411720363,0.004975115,0.002710544,0.008426624,0.028846154,0.002710544,0
10146,9604200,4.32E-06,0.037119155,0.009113331,8.80E-24,0.000438179,4.32E-06,4.57E-06,0.013066906,0.009121051,0.001103778,0.000434923,0.003846154,0.001103778,0.018870113
10147,9804028,0.000116372,0.090354803,0.014084325,1.61E-18,0.007336204,0.000116372,0.000113734,0.666870107,0.008291872,0.001166652,0.004947244,0.032692308,0.001166652,0.012579552
10148,112233,8.60E-06,0.136227922,0.008284818,7.43E-16,0.005121698,8.60E-06,9.81E-06,0.079875956,0.00165873,4.01E-05,0.022126684,0.048076923,4.01E-05,0.163550799
10149,209175,2.84E-06,0.44086185,0.005799321,3.01E-05,0.007777219,2.84E-06,3.73E-06,0,0.000829365,2.86E-05,0.018756035,0.030769231,2.86E-05,0
10150,212174,0,0.480615408,0.010770336,6.60E-05,0.019169432,0,0,0.296280596,0,3.17E-19,0.152339775,0.055769231,3.17E-19,0.056612846
10151,9611218,0,0.065184585,0.000828678,1.28E-20,0.001492166,0,0,0,0,3.17E-19,0.000543653,0.005769231,3.17E-19,0.031450918
10152,9712118,6.20E-06,0.109137958,0.009113331,1.28E-15,0.024374136,6.20E-06,2.60E-06,0,0.002487558,0.002486994,0.00347938,0.038461538,0.002486994,0.025160516
10153,9611189,0.000191225,0.089791784,0.008284818,5.89E-18,0.008825473,0.000191225,0.000187752,0.39908296,0.004975115,0.001439103,0.001250402,0.017307692,0.001439103,0.031450918
10154,9902093,8.42E-05,0.246105385,0.004142316,6.09E-07,0.007108387,8.42E-05,0.000107115,0.003349081,0.00165873,5.01E-05,0.022887799,0.013461538,5.01E-05,0.018870113
10155,9612054,1.93E-05,0.068258827,0.000828678,1.00E-20,0.00218539,1.93E-05,2.04E-05,0.000823545,0.000829365,0.001676625,5.44E-05,0.001923077,0.001676625,0.069193809
10156,9811134,0.000411689,0.251839302,0.003313824,2.10E-07,0.006458395,0.000411689,0.000417026,0,0.00165873,0.004429084,0.008861547,0.009615385,0.004429084,0.006291814
10157,9906247,2.01E-06,0.11769634,0.004142316,4.97E-17,0.00364681,2.01E-06,5.69E-06,0.010778069,0.002487558,0.009293882,0.000271827,0.009615385,0.009293882,0.415169432
10158,9609004,0.000199412,0.073658814,0.004970829,1.13E-20,0.004573893,0.000199412,0.000196779,0.29121424,0.00165873,0.000343708,0.002772631,0.019230769,0.000343708,0.012579552
10159,12270,3.99E-06,0.138902882,0.001656819,4.74E-14,0.002779659,3.99E-06,7.22E-06,0.003530261,0.000829365,1.80E-05,0.00092421,0.005769231,1.80E-05,0.050322443
10160,9801029,9.71E-05,0.14596054,0.003313824,3.83E-16,0.009003519,9.71E-05,9.69E-05,0.000329418,0.000829365,5.74E-06,0.013536964,0.013461538,5.74E-06,0.018870113
10161,9608065,8.36E-05,0.068258827,0.000828678,1.00E-20,0.00218539,8.36E-05,8.61E-05,0.267995248,0.000829365,3.17E-19,0.000108731,0.001923077,3.17E-19,0.025160516
10162,9608073,0,0.069521554,0.002485332,1.00E-20,0.003048375,0,0,0.000823545,0,3.17E-19,0.024192566,0.013461538,3.17E-19,0.132098469
10163,9804183,0,0.080810474,0.000828678,3.13E-18,0.002870336,0,0,0.00296476,0,3.17E-19,0.014352444,0.005769231,3.17E-19,0.012579552
10164,9710016,7.37E-05,0.079332192,0.005799321,3.39E-20,0.003786276,7.37E-05,8.00E-05,0.295058141,0.003316757,0.000597298,0.002174613,0.011538462,0.000597298,0
10165,9807232,0.00015029,0.178000148,0.014084325,6.92E-11,0.003935465,0.00015029,0.000196177,0.237431903,0.012437808,0.000803383,0.001304768,0.007692308,0.000803383,0.106936542
10166,9806116,0,0.079314964,0.002485332,4.17E-20,0.003959031,0,0,0,0,3.17E-19,0.003207554,0.013461538,3.17E-19,0
10167,9810172,0,0.071855542,0.000828678,2.61E-20,0.001801169,0,0,0.057027241,0,3.17E-19,0.006578203,0.005769231,3.17E-19,0
10168,9705036,0.000270756,0.099570015,0.012427341,5.79E-19,0.004022876,0.000270756,0.000291256,0,0.009950251,0.001467047,0.00347938,0.015384615,0.001467047,0.012579552
10169,9706125,0.004666594,0.101543629,0.004970829,1.11E-18,0.002859896,0.004666594,0.004952563,0.005984424,0.003316757,0.000650391,0.011688543,0.009615385,0.000650391,0.062903248
10170,7198,0.000266663,0.272805303,0.004142316,4.79E-08,0.004320852,0.000266663,0.000286442,0.000658836,0.00165873,6.46E-05,0.029466002,0.017307692,6.46E-05,0.056612846
10171,10146,0,0.094469704,0.001656819,3.21E-18,0.002072013,0,0,0.451944664,0,3.17E-19,0.009242104,0.013461538,3.17E-19,0.012579552
10172,302193,0,0.266178713,0.002485332,1.35E-06,0.003237428,0,0,0.000658836,0,3.17E-19,0.024573124,0.015384615,3.17E-19,0
10173,9708016,0.00177775,0.108385574,0.003313824,4.50E-18,0.00450385,0.00177775,0.001805308,0.778873038,0.002487558,0.001194595,0.00163096,0.009615385,0.001194595,0.094355737
10174,9909007,0.000323972,0.147446179,0.004970829,6.49E-16,0.007543858,0.000323972,0.000320743,0.00148238,0.00165873,3.37E-05,0.008861547,0.023076923,3.37E-05,0.044031882
10175,9808052,0.001350856,0.241642788,0.018226827,3.55E-08,0.005403623,0.001350856,0.001450264,0.000823545,0.015754565,0.004792353,0.001522229,0.017307692,0.004792353,0.226455459
10176,9711203,4.60E-05,0.087616454,0.010770336,1.61E-17,0.003252572,4.60E-05,5.19E-05,0.498763465,0.007462693,0.00137623,0.001087306,0.025,0.00137623,0
10177,9805020,0.000865484,0.061378448,0.006627834,1.53E-21,0.002778554,0.000865484,0.000890619,0,0.00165873,5.84E-09,0.030227117,0.034615385,5.84E-09,0.006291814
10178,5276,4.46E-05,0.059473089,0.009113331,1.53E-21,0.001138882,4.46E-05,5.50E-05,0.369812743,0.009121051,0.001271441,5.44E-05,0.003846154,0.001271441,0
10179,9711044,0.00229821,0.133279761,0.004970829,9.49E-15,0.003526424,0.00229821,0.002364954,0.001756895,0.00165873,0.00017395,0.00685003,0.019230769,0.00017395,0.006291814
