,S.No,Id,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score,Page Rank,Rank_prestige,Authorities-Score,score
6700,6700,9810053,0.006824455,0.293944656,0.01905534,5.61e-06,0.027996494,0.006824455,0.00702951,0.004287922,0.005804315,0.005826272,0.043274793,0.061538462,0.005826272,0.006291814
6703,6703,9812007,0.01517064,0.336670844,0.025683339,3.66e-05,0.046887165,0.01517064,0.015957121,0.0,0.009950251,0.005469989,0.031260058,0.073076923,0.005469989,0.119517506
6715,6715,9902052,0.008887931,0.31184714,0.028997348,1.74e-05,0.031871128,0.008887931,0.009435866,0.002305925,0.019071302,0.008615407,0.002120247,0.051923077,0.008615407,0.081774773
6717,6717,9902079,0.033238487,0.316423764,0.021540837,1.59e-05,0.046467405,0.033238487,0.032545078,0.049913742,0.005804315,0.00271753,0.009677027,0.075,0.00271753,0.245326826
6720,6720,9902122,0.037059597,0.314377661,0.018226827,7.22e-06,0.034147884,0.037059597,0.03769472,0.068416417,0.002487558,0.0013413,0.025388603,0.084615385,0.0013413,0.006291814
6723,6723,9903048,0.016098871,0.294171337,0.021540837,2.9e-05,0.018000779,0.016098871,0.016318002,0.148542753,0.016583744,0.004317309,0.00777424,0.028846154,0.004317309,0.031450918
6726,6726,9903090,0.007366025,0.344997447,0.026511831,5.07e-05,0.042940449,0.007366025,0.007114119,0.003162411,0.009121051,0.009820202,0.007611144,0.082692308,0.009820202,0.044031882
6729,6729,9903228,0.00120466,0.29428415,0.020712345,1.5e-05,0.017376194,0.00120466,0.001245663,0.566265456,0.013267008,0.009133974,0.001794055,0.038461538,0.009133974,0.012579552
6732,6732,9904101,1.65e-07,0.152864787,0.003313824,9.88e-13,0.002710209,1.65e-07,2.01e-07,0.637346244,0.00165873,0.001348286,5.44e-05,0.007692308,0.001348286,0.0
6735,6735,9904190,0.009823706,0.356762107,0.018226827,3.88e-05,0.055717098,0.009823706,0.010640488,0.17820031,0.000829365,0.001187609,0.014569905,0.078846154,0.001187609,0.169841202
6736,6736,9905020,0.022502865,0.34119948,0.031482846,8.55e-05,0.03460493,0.022502865,0.024504956,0.042750762,0.019071302,0.009611183,0.005599628,0.065384615,0.009611183,0.113227103
6738,6738,9905097,0.012854536,0.326700916,0.01574133,2.24e-05,0.034566581,0.012854536,0.013417413,0.00573736,0.000829365,0.001103778,0.00848099,0.069230769,0.001103778,0.006291814
6741,6741,9912155,0.000631569,0.370719493,0.010770336,3.33e-05,0.016745076,0.000631569,0.000710088,0.38066665,0.004975115,0.002885192,0.007013126,0.030769231,0.002885192,0.025160516
6743,6743,9907129,0.025863456,0.287978706,0.013255833,1.69e-05,0.017712438,0.025863456,0.026903007,0.131178985,0.004975115,0.002486994,0.009296469,0.042307692,0.002486994,0.056612846
6744,6744,9803174,0.015428414,0.340344756,0.024026334,1.35e-05,0.04640819,0.015428414,0.016155164,0.759893318,0.003316757,0.001809358,0.035554918,0.103846154,0.001809358,0.100646139
6745,6745,9803196,0.011905662,0.1790756,0.007456326,1.91e-12,0.005928953,0.011905662,0.012165432,0.000960802,0.003316757,0.000424745,0.008535355,0.021153846,0.000424745,0.006291814
6750,6750,9811017,0.020191556,0.256749761,0.021540837,3.32e-07,0.016540497,0.020191556,0.020216987,0.312023475,0.012437808,0.004219506,0.012177831,0.053846154,0.004219506,0.069193809
6751,6751,9911221,0.003011649,0.38275593,0.024026334,3.1e-05,0.037686295,0.003011649,0.003056989,0.286161084,0.012437808,0.004128689,0.01032941,0.057692308,0.004128689,0.062903248
6756,6756,9910074,0.00013684,0.17364687,0.005799321,2.1e-12,0.003446752,0.00013684,0.000180531,0.000658836,0.003316757,0.001131722,0.005327801,0.015384615,0.001131722,0.119517506
6758,6758,9908109,0.001461965,0.3556708,0.014912838,5.3e-05,0.018405375,0.001461965,0.001516459,0.26092714,0.01077943,0.002466036,0.003968668,0.017307692,0.002466036,0.044031882
6759,6759,9910036,0.009063484,0.446392383,0.03645384,0.000242317,0.138642247,0.009063484,0.009182701,0.00998332,0.006633494,0.005959005,0.059244605,0.128846154,0.005959005,0.113227103
6760,6760,9911169,0.013432071,0.472492411,0.024854846,0.000228917,0.108137737,0.013432071,0.013638142,0.269507816,0.012437808,0.004477986,0.02658464,0.055769231,0.004477986,0.0
6762,6762,9908020,0.004035025,0.324127801,0.014912838,3.04e-05,0.035869211,0.004035025,0.004122121,0.0,0.003316757,0.005323284,0.005762724,0.051923077,0.005323284,0.245326826
6767,6767,9803220,0.008689396,0.338659649,0.024854846,2.97e-05,0.05319843,0.008689396,0.00890342,0.0,0.004145936,0.001488005,0.022017954,0.103846154,0.001488005,0.018870113
6768,6768,9808002,0.009673241,0.296705848,0.016569843,7.34e-06,0.048262341,0.009673241,0.008734985,0.316637335,0.002487558,0.002969023,0.035228726,0.065384615,0.002969023,0.176131763
6769,6769,9905180,0.001467813,0.362330051,0.014912838,2.61e-05,0.035382094,0.001467813,0.00154053,0.025862697,0.006633494,0.00316463,0.071842136,0.038461538,0.00316463,0.031450918
6770,6770,9912013,0.000180114,0.365520125,0.018226827,8.25e-05,0.036308849,0.000180114,0.000189557,0.27469228,0.004145936,0.006678556,0.012612754,0.063461538,0.006678556,0.157260397
6773,6773,2230,0.007000475,0.424776741,0.043081859,0.000322364,0.090898704,0.007000475,0.007130788,0.647041705,0.018242123,0.027067015,0.026421544,0.126923077,0.027067015,0.006291814
6774,6774,9905227,0.001040919,0.428391887,0.027340344,0.000152331,0.109245382,0.001040919,0.001101238,0.013259067,0.005804315,0.003877195,0.031423154,0.107692308,0.003877195,0.094355737
6775,6775,206223,0.012279223,0.768758462,0.017398335,0.010431066,0.094627634,0.012279223,0.011799676,0.000658836,0.002487558,0.001543892,0.02228978,0.073076923,0.001543892,0.239036423
6779,6779,9907143,2.87e-05,0.347643198,0.014084325,0.000113701,0.056056069,2.87e-05,2.67e-05,0.007495039,0.00165873,0.001522934,0.006632569,0.063461538,0.001522934,0.056612846
6780,6780,9908022,0.001251442,0.413483293,0.01905534,0.000114977,0.073578138,0.001251442,0.00122761,0.274004923,0.006633494,0.002326317,0.015929038,0.05,0.002326317,0.012579552
6785,6785,9909077,0.001994121,0.388925738,0.022369329,7.71e-05,0.059752541,0.001994121,0.002021945,0.264422398,0.004145936,0.001830316,0.032075537,0.080769231,0.001830316,0.113227103
6786,6786,1138,0.000888875,0.380678169,0.03645384,0.000442804,0.088953337,0.000888875,0.000842477,0.0,0.01077943,0.005393144,0.015059193,0.125,0.005393144,0.176131763
6787,6787,9910197,3.66e-05,0.285618022,0.014912838,2.39e-05,0.007515308,3.66e-05,5.11e-05,0.141562384,0.01077943,0.00264767,0.001141672,0.021153846,0.00264767,0.037741479
6788,6788,9912210,0.113021686,0.378202656,0.037282352,0.000445127,0.109413167,0.113021686,0.113217451,0.0,0.01077943,0.006468978,0.024138201,0.130769231,0.006468978,0.031450918
6790,6790,9911222,0.046009749,0.43147944,0.043910351,0.000569174,0.160027932,0.046009749,0.04611522,0.014521835,0.016583744,0.008603601,0.018049285,0.123076923,0.008603601,0.069193809
6791,6791,9908089,0.000260815,0.271532917,0.005799321,2.5e-06,0.009130929,0.000260815,0.00029246,0.541835821,0.004145936,0.000950088,0.001087306,0.011538462,0.000950088,0.012579552
6793,6793,9910150,0.000347948,0.370876768,0.03313985,0.000258214,0.044675721,0.000347948,0.000412814,0.001784346,0.016583744,0.006818275,0.007937336,0.080769231,0.006818275,0.150969836
6794,6794,9910117,0.00290054,0.389934645,0.020712345,0.000237855,0.059472518,0.00290054,0.003123184,0.150006583,0.009121051,0.002074823,0.005055975,0.05,0.002074823,0.012579552
6796,6796,9912028,0.000580108,0.381100686,0.012427341,6.89e-05,0.029634938,0.000580108,0.00056807,0.386061352,0.002487558,0.002347275,0.009840122,0.051923077,0.002347275,0.081774773
6798,6798,9911123,0.000596482,0.359774649,0.018226827,3.7e-05,0.026441771,0.000596482,0.000619823,0.610947258,0.004975115,0.004862213,0.010601237,0.065384615,0.004862213,0.018870113
6800,6800,2040,0.002327449,0.45383786,0.039767849,0.001075961,0.124320477,0.002327449,0.002214512,0.348503774,0.01077943,0.003241475,0.013047676,0.130769231,0.003241475,0.031450918
6801,6801,2091,0.007991571,0.398275213,0.076221875,0.000156157,0.043564802,0.007991571,0.008363513,0.008109168,0.063018241,0.042247527,0.003968668,0.069230769,0.042247527,0.050322443
6802,6802,9908010,0.008975825,0.429445551,0.016569843,0.000158344,0.088966307,0.008975825,0.009172712,0.103208858,0.002487558,0.002382205,0.012721484,0.059615385,0.002382205,0.006291814
6806,6806,9910194,0.002233883,0.380777523,0.014084325,1.19e-05,0.02961039,0.002233883,0.002340883,0.000823545,0.006633494,0.00488317,0.005980185,0.040384615,0.00488317,0.088065176
6808,6808,9912076,0.005128575,0.407176804,0.009941823,8.6e-05,0.046065611,0.005128575,0.005205306,0.39995122,0.004145936,0.000719552,0.005436532,0.040384615,0.000719552,0.012579552
6809,6809,9910111,4.64e-05,0.379926292,0.009113331,0.000100035,0.039168847,4.64e-05,5.15e-05,0.101373076,0.00165873,0.000838313,0.010601237,0.034615385,0.000838313,0.012579552
6811,6811,9908114,0.000982441,0.293680353,0.014084325,5.67e-06,0.014782942,0.000982441,0.001041061,0.299642439,0.007462693,0.005127678,0.00685003,0.038461538,0.005127678,0.0
6813,6813,2028,0.016170508,0.468944254,0.028168836,0.000409282,0.106985715,0.016170508,0.016493839,0.000329418,0.006633494,0.00220057,0.025606065,0.096153846,0.00220057,0.006291814
6815,6815,9909013,0.000695896,0.30744543,0.011598828,2.13e-05,0.015462732,0.000695896,0.00075823,0.525254348,0.005804315,0.002885192,0.002446439,0.030769231,0.002885192,0.012579552
6817,6817,9803189,0.014122236,0.330647607,0.014912838,5.47e-06,0.015848576,0.014122236,0.014600492,0.141487135,0.00165873,0.000796397,0.035228726,0.057692308,0.000796397,0.062903248
6818,6818,9910037,0.000154968,0.324083234,0.006627834,7.45e-06,0.012935807,0.000154968,0.000170903,0.000658836,0.000829365,0.000754481,0.0402847,0.026923077,0.000754481,0.031450918
6823,6823,9907216,0.001385943,0.289762375,0.014084325,3.79e-06,0.005760821,0.001385943,0.001504424,0.03676342,0.009950251,0.004401141,0.002881362,0.019230769,0.004401141,0.056612846
6824,6824,9909137,3.23e-05,0.319244144,0.004970829,1.99e-05,0.010024279,3.23e-05,3.74e-05,0.000494127,0.002487558,0.000616858,0.005545262,0.013461538,0.000616858,0.094355737
6825,6825,9909188,0.000260815,0.317055713,0.008284818,1.88e-05,0.009363622,0.000260815,0.000269593,0.256501962,0.004145936,0.000908172,0.011307986,0.017307692,0.000908172,0.119517506
6827,6827,9910233,0.000480694,0.408939699,0.005799321,9.48e-05,0.050391026,0.000480694,0.000520531,0.346620876,0.000829365,0.000674143,0.003859938,0.028846154,0.000674143,0.031450918
6831,6831,2154,0.015259528,0.422121268,0.019883832,0.000273516,0.071824756,0.015259528,0.015388088,0.285920581,0.011608629,0.00294108,0.017505632,0.046153846,0.00294108,0.025160516
6832,6832,9904056,0.002070143,0.354242142,0.026511831,7.43e-05,0.089765106,0.002070143,0.002058052,0.000329418,0.007462693,0.001711555,0.061127276,0.094230769,0.001711555,0.257907789
6833,6833,2172,0.001865468,0.443173976,0.038939357,0.000503698,0.135741023,0.001865468,0.001913627,0.361569146,0.007462693,0.020922953,0.017342536,0.148076923,0.020922953,0.119517506
6840,6840,2235,0.0,0.430243621,0.011598828,0.000190716,0.090926559,0.0,0.0,0.068745414,0.0,3.17e-19,0.016309595,0.051923077,3.17e-19,0.006291814
6843,6843,9910076,0.001415183,0.341858485,0.020712345,1.68e-05,0.020403888,0.001415183,0.001528494,0.000329418,0.008291872,0.003695561,0.020713186,0.063461538,0.003695561,0.176131763
6845,6845,9909180,0.004555484,0.39494506,0.011598828,3.13e-05,0.029623973,0.004555484,0.004663713,0.103095736,0.003316757,0.000388418,0.012014735,0.048076923,0.000388418,0.106936542
6846,6846,9912119,0.001099398,0.40356644,0.004142316,8.55e-05,0.03997169,0.001099398,0.001161415,0.081148246,0.003316757,9.64e-05,0.000380557,0.009615385,9.64e-05,0.239036423
6847,6847,3052,0.005754296,0.416297761,0.055509365,0.000129007,0.024987756,0.005754296,0.00605007,0.0,0.045605297,0.016443709,0.008535355,0.05,0.016443709,0.012579552
6848,6848,9911088,0.000536834,0.428074455,0.014084325,0.000164357,0.076991765,0.000536834,0.000551823,0.226891769,0.00165873,0.00058123,0.018484208,0.057692308,0.00058123,0.056612846
6851,6851,9909124,0.154039817,0.407661085,0.008284818,9.57e-05,0.047777747,0.154039817,0.161009562,0.177111761,0.002487558,0.000548396,0.004077399,0.032692308,0.000548396,0.031450918
6855,6855,3148,0.001005832,0.432999524,0.016569843,0.000547475,0.043688032,0.001005832,0.001053097,0.649364282,0.002487558,0.000852284,0.015222289,0.078846154,0.000852284,0.006291814
6860,6860,5230,0.003567196,0.543484161,0.030654353,0.001732277,0.181644639,0.003567196,0.003363891,0.003980465,0.003316757,0.002822319,0.019897706,0.115384615,0.002822319,0.132098469
6861,6861,8074,0.007524619,0.511512998,0.034796855,0.00121048,0.068056891,0.007524619,0.007516823,0.003440063,0.013267008,0.00874346,0.068718305,0.117307692,0.00874346,0.012579552
6862,6862,7041,0.000122805,0.462098382,0.014084325,0.000327708,0.08496658,0.000122805,0.000132389,0.0,0.00165873,0.001264455,0.005327801,0.059615385,0.001264455,0.094355737
6867,6867,3119,0.0,0.440741859,0.027340344,0.000273224,0.120989161,0.0,0.0,0.131861974,0.0,3.17e-19,0.054709994,0.134615385,3.17e-19,0.396298066
6868,6868,3120,0.00633686,0.355860841,0.010770336,6.58e-05,0.010027272,0.00633686,0.006374544,0.39986285,0.006633494,0.00068043,0.006523838,0.019230769,0.00068043,0.069193809
6877,6877,9910118,0.002912235,0.423239155,0.01574133,0.000153789,0.085346887,0.002912235,0.002954688,0.003623596,0.002487558,0.002640684,0.037838261,0.071153846,0.002640684,0.018870113
6878,6878,3218,0.000660808,0.395986088,0.031482846,0.001112762,0.149611304,0.000660808,0.000722123,0.000329418,0.005804315,0.005749427,0.025932256,0.126923077,0.005749427,0.044031882
6879,6879,9908167,0.0,0.262344296,0.001656819,7.12e-07,0.001979447,0.0,0.0,0.256222254,0.0,3.17e-19,0.000489288,0.015384615,3.17e-19,0.088065176
6892,6892,9910013,0.002602299,0.411887638,0.013255833,8.78e-05,0.048746976,0.002602299,0.002707963,0.29533646,0.004145936,0.001257469,0.04191566,0.053846154,0.001257469,0.0
6893,6893,9808094,0.000643265,0.103217694,0.007456326,3.53e-18,0.003552103,0.000643265,0.000673982,0.606182308,0.000829365,0.000347201,0.018158016,0.028846154,0.000347201,0.006291814
6908,6908,5246,0.001216355,0.405338086,0.019883832,0.0001004,0.071334256,0.001216355,0.001209557,0.000329418,0.004145936,0.01738248,0.041372007,0.075,0.01738248,0.113227103
6909,6909,5256,0.000250873,0.505554649,0.020712345,0.000433751,0.118321468,0.000250873,0.000253345,0.000658836,0.000829365,0.00070558,0.048077969,0.088461538,0.00070558,0.018870113
6913,6913,6041,0.000289469,0.547589488,0.025683339,0.000438163,0.141578139,0.000289469,0.000272602,0.028865236,0.000829365,0.000712566,0.073120808,0.128846154,0.000712566,0.119517506
6915,6915,7007,0.007706312,0.457429097,0.038939357,0.000303372,0.08526618,0.007706312,0.007695729,0.000329418,0.01077943,0.001208567,0.075904313,0.130769231,0.001208567,0.150969836
6916,6916,9910047,0.000101168,0.312905955,0.013255833,2.1e-05,0.034750649,0.000101168,9.93e-05,0.322767958,0.00165873,0.000236125,0.051248554,0.05,0.000236125,0.169841202
6925,6925,9908031,0.00060233,0.134807055,0.001656819,1.12e-14,0.00127393,0.00060233,0.000619823,0.545877357,0.000829365,8.73e-12,0.002011517,0.005769231,8.73e-12,0.044031882
6935,6935,8119,0.002286514,0.498012911,0.028997348,0.000519038,0.119183573,0.002286514,0.002304777,0.02997153,0.004975115,0.001229525,0.025388603,0.117307692,0.001229525,0.22016505
6936,6936,9910045,0.000789461,0.293880211,0.005799321,6.76e-06,0.006211969,0.000789461,0.000812389,0.004331844,0.000829365,1.33e-05,0.024083836,0.021153846,1.33e-05,0.0
6945,6945,9910136,1.26e-06,0.405995465,0.004970829,8.55e-05,0.04528688,1.26e-06,3.99e-06,0.085548315,0.000829365,0.000217961,0.003751207,0.019230769,0.000217961,0.037741479
6946,6946,9912059,0.000362567,0.347808231,0.002485332,4.72e-05,0.009632407,0.000362567,0.000431469,0.003001624,0.00165873,0.000539314,0.038816837,0.007692308,0.000539314,0.012579552
6947,6947,9907093,0.000719287,0.417735064,0.01574133,0.000196128,0.090242902,0.000719287,0.000794336,0.053283426,0.000829365,5.77e-05,0.038490645,0.088461538,5.77e-05,0.081774773
6950,6950,9051,0.002590603,0.514489745,0.009941823,0.000308038,0.089517173,0.002590603,0.002641768,0.170347465,0.00165873,0.001921133,0.013373868,0.048076923,0.001921133,0.239036423
6952,6952,9106,0.002994105,0.401789612,0.041424854,0.001224727,0.132579011,0.002994105,0.003032918,0.497553743,0.01077943,0.004275394,0.030335847,0.153846154,0.004275394,0.056612846
6954,6954,9912042,0.000580108,0.278852049,0.014912838,7.82e-06,0.015993408,0.000580108,0.000661946,0.566260626,0.000829365,0.000726538,0.027671947,0.061538462,0.000726538,0.069193809
6955,6955,9118,0.000432157,0.426231493,0.016569843,0.000141398,0.086242951,0.000432157,0.000442301,0.432806456,0.000829365,5.2e-05,0.043872811,0.075,5.2e-05,0.195003129
6956,6956,9909146,0.000150875,0.29064027,0.014084325,1.34e-05,0.020062107,0.000150875,0.000159469,0.000329418,0.00165873,0.000445004,0.016690152,0.05,0.000445004,0.006291814
6958,6958,9156,0.006321948,0.568771572,0.045567356,0.001756121,0.273685225,0.006321948,0.006299925,0.398524852,0.006633494,0.021894277,0.040121604,0.180769231,0.021894277,0.113227103
6960,6960,9164,0.0,0.25097913,0.006627834,6.43e-08,0.017553115,0.0,0.0,0.257308671,0.0,3.17e-19,0.071965545,0.025,3.17e-19,0.069193809
6962,6962,9198,6.14e-05,0.445978047,0.01905534,0.000268082,0.091587243,6.14e-05,6.14e-05,0.226884071,0.00165873,0.005015903,0.00766551,0.092307692,0.005015903,0.333393406
6963,6963,204253,0.003514565,0.464394632,0.040596342,0.000126092,0.052924142,0.003514565,0.003640705,0.0,0.008291872,0.000108981,0.408311261,0.169230769,0.000108981,0.056612846
6966,6966,9213,0.001771902,0.584021929,0.027340344,0.00042274,0.122088385,0.001771902,0.001847432,0.000329418,0.002487558,0.001040905,0.022452876,0.113461539,0.001040905,0.006291814
6968,6968,11115,0.005409272,0.492822557,0.045567356,0.000713029,0.082787014,0.005409272,0.005439996,0.000329418,0.019071302,0.010155527,0.044307734,0.113461539,0.010155527,0.037741479
6970,6970,9911035,0.000153799,0.266804951,0.004142316,5.05e-06,0.003654345,0.000153799,0.000199186,0.327210849,0.00165873,3.04e-06,0.002935727,0.015384615,3.04e-06,0.006291814
6977,6977,11016,0.002929779,0.438538534,0.028168836,0.000266584,0.112438331,0.002929779,0.00300283,0.0,0.005804315,0.00115268,0.037566434,0.094230769,0.00115268,0.144679433
6979,6979,11077,0.008314958,0.512899083,0.031482846,0.000299348,0.048633272,0.008314958,0.008784811,0.0,0.024046438,0.011956851,0.004784148,0.034615385,0.011956851,0.062903248
6981,6981,11086,0.002286514,0.531383354,0.032311338,0.00116989,0.189116626,0.002286514,0.0022446,0.000329418,0.004145936,0.009547401,0.01543975,0.125,0.009547401,0.018870113
6990,6990,9911100,0.000552038,0.28735441,0.005799321,4.34e-06,0.003375577,0.000552038,0.000722123,0.310588339,0.00165873,9.78e-05,0.062565238,0.026923077,9.78e-05,0.264198344
6992,6992,12034,0.000590634,0.477777853,0.027340344,0.000329723,0.067421941,0.000590634,0.000607787,0.014148495,0.008291872,0.0242528,0.015167924,0.092307692,0.0242528,0.169841202
