,Rank,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality
5651,5652,,9511182.0,9511182.0,3094.0,9511182.0,9511182.0,9511182.0,9511182.0,9511182.0,9511182.0,9511182.0,9511182.0
5652,5653,,9711189.0,9711189.0,3107.0,9711189.0,9711189.0,9711189.0,9711189.0,9711189.0,9711189.0,9711189.0,9711189.0
5653,5654,,9711190.0,9711190.0,3111.0,9711190.0,9711190.0,9711190.0,9711190.0,9711190.0,9711190.0,9711190.0,9711190.0
5654,5655,,9711191.0,9711191.0,3132.0,9711191.0,9711191.0,9711191.0,9711191.0,9711191.0,9711191.0,9711191.0,9711191.0
5655,5656,,9711192.0,9711192.0,3150.0,9711192.0,9711192.0,9711192.0,9711192.0,9711192.0,9711192.0,9711192.0,9711192.0
5656,5657,9704174.0,9511184.0,9511184.0,3167.0,9511184.0,9511184.0,9511184.0,9511184.0,9511184.0,9511184.0,9511184.0,9511184.0
5657,5658,,9711194.0,9711194.0,3172.0,9711194.0,9711194.0,9711194.0,9711194.0,9711194.0,9711194.0,9711194.0,9711194.0
5658,5659,,9711187.0,9711187.0,3181.0,9711187.0,9711187.0,9711187.0,9711187.0,9711187.0,9711187.0,9711187.0,9711187.0
5659,5660,,9711196.0,9711196.0,3182.0,9711196.0,9711196.0,9711196.0,9711196.0,9711196.0,9711196.0,9711196.0,9711196.0
5660,5661,,9711197.0,9711197.0,3212.0,9711197.0,9711197.0,9711197.0,9711197.0,9711197.0,9711197.0,9711197.0,9711197.0
5661,5662,,9711198.0,9711198.0,3238.0,9711198.0,9711198.0,9711198.0,9711198.0,9711198.0,9711198.0,9711198.0,9711198.0
5662,5663,9704199.0,9711199.0,9711199.0,3266.0,9711199.0,9711199.0,9711199.0,9711199.0,9711199.0,9711199.0,9711199.0,9711199.0
5663,5664,5227.0,9711200.0,9711200.0,3274.0,9711200.0,9711200.0,9711200.0,9711200.0,9711200.0,9711200.0,9711200.0,9711200.0
5664,5665,5251.0,9711201.0,9711201.0,3279.0,9711201.0,9711201.0,9711201.0,9711201.0,9711201.0,9711201.0,9711201.0,9711201.0
5665,5666,9705014.0,9711202.0,9711202.0,3287.0,9711202.0,9711202.0,9711202.0,9711202.0,9711202.0,9711202.0,9711202.0,9711202.0
5666,5667,10005.0,9711203.0,9711203.0,9703011.0,9711203.0,9711203.0,9711203.0,9711203.0,9711203.0,9711203.0,9711203.0,9711203.0
5667,5668,,9711204.0,9711204.0,9703015.0,9711204.0,9711204.0,9711204.0,9711204.0,9711204.0,9711204.0,9711204.0,9711204.0
5668,5669,,9711205.0,9711205.0,9703025.0,9711205.0,9711205.0,9711205.0,9711205.0,9711205.0,9711205.0,9711205.0,9711205.0
5669,5670,,9511187.0,9511187.0,9703032.0,9511187.0,9511187.0,9511187.0,9511187.0,9511187.0,9511187.0,9511187.0,9511187.0
5670,5671,,9511192.0,9511192.0,9703033.0,9511192.0,9511192.0,9511192.0,9511192.0,9511192.0,9511192.0,9511192.0,9511192.0
5671,5672,,9511195.0,9511195.0,9703034.0,9511195.0,9511195.0,9511195.0,9511195.0,9511195.0,9511195.0,9511195.0,9511195.0
5672,5673,12160.0,9511197.0,9511197.0,9703035.0,9511197.0,9511197.0,9511197.0,9511197.0,9511197.0,9511197.0,9511197.0,9511197.0
5673,5674,,9511198.0,9511198.0,9703037.0,9511198.0,9511198.0,9511198.0,9511198.0,9511198.0,9511198.0,9511198.0,9511198.0
5674,5675,,9511201.0,9511201.0,9703042.0,9511201.0,9511201.0,9511201.0,9511201.0,9511201.0,9511201.0,9511201.0,9511201.0
5675,5676,,9511205.0,9511205.0,9703046.0,9511205.0,9511205.0,9511205.0,9511205.0,9511205.0,9511205.0,9511205.0,9511205.0
5676,5677,,9511206.0,9511206.0,9703058.0,9511206.0,9511206.0,9511206.0,9511206.0,9511206.0,9511206.0,9511206.0,9511206.0
5677,5678,9705212.0,9511208.0,9511208.0,9703061.0,9511208.0,9511208.0,9511208.0,9511208.0,9511208.0,9511208.0,9511208.0,9511208.0
5678,5679,,9511209.0,9511209.0,9703067.0,9511209.0,9511209.0,9511209.0,9511209.0,9511209.0,9511209.0,9511209.0,9511209.0
5679,5680,,9511210.0,9511210.0,9703069.0,9511210.0,9511210.0,9511210.0,9511210.0,9511210.0,9511210.0,9511210.0,9511210.0
5680,5681,,12001.0,12001.0,9703074.0,12001.0,12001.0,12001.0,12001.0,12001.0,12001.0,12001.0,12001.0
5681,5682,,12002.0,12002.0,9703083.0,12002.0,12002.0,12002.0,12002.0,12002.0,12002.0,12002.0,12002.0
5682,5683,,12003.0,12003.0,9703093.0,12003.0,12003.0,12003.0,12003.0,12003.0,12003.0,12003.0,12003.0
5683,5684,6239.0,12004.0,12004.0,9703113.0,12004.0,12004.0,12004.0,12004.0,12004.0,12004.0,12004.0,12004.0
5684,5685,9707223.0,12005.0,12005.0,9703128.0,12005.0,12005.0,12005.0,12005.0,12005.0,12005.0,12005.0,12005.0
5685,5686,,9511211.0,9511211.0,9703140.0,9511211.0,9511211.0,9511211.0,9511211.0,9511211.0,9511211.0,9511211.0,9511211.0
5686,5687,,12007.0,12007.0,9703155.0,12007.0,12007.0,12007.0,12007.0,12007.0,12007.0,12007.0,12007.0
5687,5688,,12008.0,12008.0,9703161.0,12008.0,12008.0,12008.0,12008.0,12008.0,12008.0,12008.0,12008.0
5688,5689,,12009.0,12009.0,9703162.0,12009.0,12009.0,12009.0,12009.0,12009.0,12009.0,12009.0,12009.0
5689,5690,,12010.0,12010.0,9703173.0,12010.0,12010.0,12010.0,12010.0,12010.0,12010.0,12010.0,12010.0
5690,5691,,12011.0,12011.0,9703185.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0
5691,5692,,12012.0,12012.0,9703192.0,12012.0,12012.0,12012.0,12012.0,12012.0,12012.0,12012.0,12012.0
5692,5693,,12013.0,12013.0,9703203.0,12013.0,12013.0,12013.0,12013.0,12013.0,12013.0,12013.0,12013.0
5693,5694,,12014.0,12014.0,9703207.0,12014.0,12014.0,12014.0,12014.0,12014.0,12014.0,12014.0,12014.0
5694,5695,,12015.0,12015.0,9310010.0,12015.0,12015.0,12015.0,12015.0,12015.0,12015.0,12015.0,12015.0
5695,5696,,12016.0,12016.0,9310017.0,12016.0,12016.0,12016.0,12016.0,12016.0,12016.0,12016.0,12016.0
5696,5697,,12017.0,12017.0,9310014.0,12017.0,12017.0,12017.0,12017.0,12017.0,12017.0,12017.0,12017.0
5697,5698,,12018.0,12018.0,9310021.0,12018.0,12018.0,12018.0,12018.0,12018.0,12018.0,12018.0,12018.0
5698,5699,,12020.0,12020.0,9310027.0,12020.0,12020.0,12020.0,12020.0,12020.0,12020.0,12020.0,12020.0
5699,5700,,12021.0,12021.0,9310037.0,12021.0,12021.0,12021.0,12021.0,12021.0,12021.0,12021.0,12021.0
5700,5701,5120.0,12022.0,12022.0,9310038.0,12022.0,12022.0,12022.0,12022.0,12022.0,12022.0,12022.0,12022.0
5701,5702,6117.0,12023.0,12023.0,9310039.0,12023.0,12023.0,12023.0,12023.0,12023.0,12023.0,12023.0,12023.0
5702,5703,9707113.0,12024.0,12024.0,9310048.0,12024.0,12024.0,12024.0,12024.0,12024.0,12024.0,12024.0,12024.0
5703,5704,10173.0,12025.0,12025.0,9310050.0,12025.0,12025.0,12025.0,12025.0,12025.0,12025.0,12025.0,12025.0
5704,5705,,12026.0,12026.0,9310052.0,12026.0,12026.0,12026.0,12026.0,12026.0,12026.0,12026.0,12026.0
5705,5706,,9511215.0,9511215.0,9310053.0,9511215.0,9511215.0,9511215.0,9511215.0,9511215.0,9511215.0,9511215.0,9511215.0
5706,5707,,12028.0,12028.0,9310059.0,12028.0,12028.0,12028.0,12028.0,12028.0,12028.0,12028.0,12028.0
5707,5708,,12029.0,12029.0,9310063.0,12029.0,12029.0,12029.0,12029.0,12029.0,12029.0,12029.0,12029.0
5708,5709,9703064.0,12030.0,12030.0,9310065.0,12030.0,12030.0,12030.0,12030.0,12030.0,12030.0,12030.0,12030.0
5709,5710,9708011.0,12031.0,12031.0,9310074.0,12031.0,12031.0,12031.0,12031.0,12031.0,12031.0,12031.0,12031.0
5710,5711,10255.0,12032.0,12032.0,9310081.0,12032.0,12032.0,12032.0,12032.0,12032.0,12032.0,12032.0,12032.0
5711,5712,,12033.0,12033.0,9310083.0,12033.0,12033.0,12033.0,12033.0,12033.0,12033.0,12033.0,12033.0
5712,5713,,12034.0,12034.0,9310084.0,12034.0,12034.0,12034.0,12034.0,12034.0,12034.0,12034.0,12034.0
5713,5714,,12035.0,12035.0,9310086.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0,12035.0
5714,5715,,12036.0,12036.0,9310093.0,12036.0,12036.0,12036.0,12036.0,12036.0,12036.0,12036.0,12036.0
5715,5716,,12037.0,12037.0,9310094.0,12037.0,12037.0,12037.0,12037.0,12037.0,12037.0,12037.0,12037.0
5716,5717,,9511218.0,9511218.0,9310099.0,9511218.0,9511218.0,9511218.0,9511218.0,9511218.0,9511218.0,9511218.0,9511218.0
5717,5718,,12039.0,12039.0,9310100.0,12039.0,12039.0,12039.0,12039.0,12039.0,12039.0,12039.0,12039.0
5718,5719,,12041.0,12041.0,9310106.0,12041.0,12041.0,12041.0,12041.0,12041.0,12041.0,12041.0,12041.0
5719,5720,9701020.0,12042.0,12042.0,9310132.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0
5720,5721,5266.0,12043.0,12043.0,9310147.0,12043.0,12043.0,12043.0,12043.0,12043.0,12043.0,12043.0,12043.0
5721,5722,8082.0,12044.0,12044.0,9310158.0,12044.0,12044.0,12044.0,12044.0,12044.0,12044.0,12044.0,12044.0
5722,5723,,12045.0,12045.0,9310164.0,12045.0,12045.0,12045.0,12045.0,12045.0,12045.0,12045.0,12045.0
5723,5724,,12046.0,12046.0,9310182.0,12046.0,12046.0,12046.0,12046.0,12046.0,12046.0,12046.0,12046.0
5724,5725,,12047.0,12047.0,4110.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0,12047.0
5725,5726,,12048.0,12048.0,4137.0,12048.0,12048.0,12048.0,12048.0,12048.0,12048.0,12048.0,12048.0
5726,5727,,12049.0,12049.0,4138.0,12049.0,12049.0,12049.0,12049.0,12049.0,12049.0,12049.0,12049.0
5727,5728,,12050.0,12050.0,4150.0,12050.0,12050.0,12050.0,12050.0,12050.0,12050.0,12050.0,12050.0
5728,5729,,12051.0,12051.0,4164.0,12051.0,12051.0,12051.0,12051.0,12051.0,12051.0,12051.0,12051.0
5729,5730,,12052.0,12052.0,4169.0,12052.0,12052.0,12052.0,12052.0,12052.0,12052.0,12052.0,12052.0
5730,5731,,12053.0,12053.0,4174.0,12053.0,12053.0,12053.0,12053.0,12053.0,12053.0,12053.0,12053.0
5731,5732,,12054.0,12054.0,4184.0,12054.0,12054.0,12054.0,12054.0,12054.0,12054.0,12054.0,12054.0
5732,5733,,12055.0,12055.0,4200.0,12055.0,12055.0,12055.0,12055.0,12055.0,12055.0,12055.0,12055.0
5733,5734,,12056.0,12056.0,105065.0,12056.0,12056.0,12056.0,12056.0,12056.0,12056.0,12056.0,12056.0
5734,5735,,12057.0,12057.0,105074.0,12057.0,12057.0,12057.0,12057.0,12057.0,12057.0,12057.0,12057.0
5735,5736,9701011.0,12058.0,12058.0,105090.0,12058.0,12058.0,12058.0,12058.0,12058.0,12058.0,12058.0,12058.0
5736,5737,,12059.0,12059.0,105102.0,12059.0,12059.0,12059.0,12059.0,12059.0,12059.0,12059.0,12059.0
5737,5738,,12060.0,12060.0,105103.0,12060.0,12060.0,12060.0,12060.0,12060.0,12060.0,12060.0,12060.0
5738,5739,,12061.0,12061.0,105113.0,12061.0,12061.0,12061.0,12061.0,12061.0,12061.0,12061.0,12061.0
5739,5740,,12062.0,12062.0,9704019.0,12062.0,12062.0,12062.0,12062.0,12062.0,12062.0,12062.0,12062.0
5740,5741,,12064.0,12064.0,9704022.0,12064.0,12064.0,12064.0,12064.0,12064.0,12064.0,12064.0,12064.0
5741,5742,9150.0,12065.0,12065.0,9704026.0,12065.0,12065.0,12065.0,12065.0,12065.0,12065.0,12065.0,12065.0
5742,5743,9710127.0,9511224.0,9511224.0,9704033.0,9511224.0,9511224.0,9511224.0,9511224.0,9511224.0,9511224.0,9511224.0,9511224.0
5743,5744,9712209.0,12067.0,12067.0,9704038.0,12067.0,12067.0,12067.0,12067.0,12067.0,12067.0,12067.0,12067.0
5744,5745,,12068.0,12068.0,9704048.0,12068.0,12068.0,12068.0,12068.0,12068.0,12068.0,12068.0,12068.0
5745,5746,,12069.0,12069.0,9704049.0,12069.0,12069.0,12069.0,12069.0,12069.0,12069.0,12069.0,12069.0
5746,5747,,12070.0,12070.0,9704050.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0,12070.0
5747,5748,,12071.0,12071.0,9704060.0,12071.0,12071.0,12071.0,12071.0,12071.0,12071.0,12071.0,12071.0
5748,5749,,12072.0,12072.0,9704062.0,12072.0,12072.0,12072.0,12072.0,12072.0,12072.0,12072.0,12072.0
5749,5750,,12073.0,12073.0,9704072.0,12073.0,12073.0,12073.0,12073.0,12073.0,12073.0,12073.0,12073.0
5750,5751,,12074.0,12074.0,9704078.0,12074.0,12074.0,12074.0,12074.0,12074.0,12074.0,12074.0,12074.0
5751,5752,,12075.0,12075.0,9704081.0,12075.0,12075.0,12075.0,12075.0,12075.0,12075.0,12075.0,12075.0
5752,5753,,12076.0,12076.0,9704085.0,12076.0,12076.0,12076.0,12076.0,12076.0,12076.0,12076.0,12076.0
5753,5754,,9511226.0,9511226.0,9704099.0,9511226.0,9511226.0,9511226.0,9511226.0,9511226.0,9511226.0,9511226.0,9511226.0
5754,5755,9702039.0,12078.0,12078.0,9704103.0,12078.0,12078.0,12078.0,12078.0,12078.0,12078.0,12078.0,12078.0
5755,5756,,12079.0,12079.0,9704105.0,12079.0,12079.0,12079.0,12079.0,12079.0,12079.0,12079.0,12079.0
5756,5757,,12080.0,12080.0,9704122.0,12080.0,12080.0,12080.0,12080.0,12080.0,12080.0,12080.0,12080.0
5757,5758,,12081.0,12081.0,9704132.0,12081.0,12081.0,12081.0,12081.0,12081.0,12081.0,12081.0,12081.0
5758,5759,,12077.0,12077.0,9704140.0,12077.0,12077.0,12077.0,12077.0,12077.0,12077.0,12077.0,12077.0
5759,5760,,12082.0,12082.0,9704144.0,12082.0,12082.0,12082.0,12082.0,12082.0,12082.0,12082.0,12082.0
5760,5761,,12083.0,12083.0,9704149.0,12083.0,12083.0,12083.0,12083.0,12083.0,12083.0,12083.0,12083.0
5761,5762,,12084.0,12084.0,9704150.0,12084.0,12084.0,12084.0,12084.0,12084.0,12084.0,12084.0,12084.0
5762,5763,,12085.0,12085.0,9704155.0,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0
5763,5764,,12087.0,12087.0,9704160.0,12087.0,12087.0,12087.0,12087.0,12087.0,12087.0,12087.0,12087.0
5764,5765,,12088.0,12088.0,9704181.0,12088.0,12088.0,12088.0,12088.0,12088.0,12088.0,12088.0,12088.0
5765,5766,,12089.0,12089.0,9704182.0,12089.0,12089.0,12089.0,12089.0,12089.0,12089.0,12089.0,12089.0
5766,5767,,12090.0,12090.0,9704188.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0,12090.0
5767,5768,,12091.0,12091.0,9704200.0,12091.0,12091.0,12091.0,12091.0,12091.0,12091.0,12091.0,12091.0
5768,5769,,12092.0,12092.0,9704207.0,12092.0,12092.0,12092.0,12092.0,12092.0,12092.0,12092.0,12092.0
5769,5770,,12093.0,12093.0,9704212.0,12093.0,12093.0,12093.0,12093.0,12093.0,12093.0,12093.0,12093.0
5770,5771,,12094.0,12094.0,9311011.0,12094.0,12094.0,12094.0,12094.0,12094.0,12094.0,12094.0,12094.0
5771,5772,,12095.0,12095.0,9311016.0,12095.0,12095.0,12095.0,12095.0,12095.0,12095.0,12095.0,12095.0
5772,5773,,12096.0,12096.0,9311025.0,12096.0,12096.0,12096.0,12096.0,12096.0,12096.0,12096.0,12096.0
5773,5774,9702200.0,12097.0,12097.0,9311029.0,12097.0,12097.0,12097.0,12097.0,12097.0,12097.0,12097.0,12097.0
5774,5775,3047.0,12098.0,12098.0,9311032.0,12098.0,12098.0,12098.0,12098.0,12098.0,12098.0,12098.0,12098.0
5775,5776,,12099.0,12099.0,9311036.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0
5776,5777,,12100.0,12100.0,9311039.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0
5777,5778,,12101.0,12101.0,9311041.0,12101.0,12101.0,12101.0,12101.0,12101.0,12101.0,12101.0,12101.0
5778,5779,3157.0,12102.0,12102.0,9311048.0,12102.0,12102.0,12102.0,12102.0,12102.0,12102.0,12102.0,12102.0
5779,5780,5173.0,12103.0,12103.0,9311050.0,12103.0,12103.0,12103.0,12103.0,12103.0,12103.0,12103.0,12103.0
5780,5781,9707062.0,12104.0,12104.0,9311067.0,12104.0,12104.0,12104.0,12104.0,12104.0,12104.0,12104.0,12104.0
5781,5782,9707130.0,12105.0,12105.0,9311068.0,12105.0,12105.0,12105.0,12105.0,12105.0,12105.0,12105.0,12105.0
5782,5783,9711115.0,12106.0,12106.0,9311075.0,12106.0,12106.0,12106.0,12106.0,12106.0,12106.0,12106.0,12106.0
5783,5784,,12107.0,12107.0,9311077.0,12107.0,12107.0,12107.0,12107.0,12107.0,12107.0,12107.0,12107.0
5784,5785,,12108.0,12108.0,9311080.0,12108.0,12108.0,12108.0,12108.0,12108.0,12108.0,12108.0,12108.0
5785,5786,,12109.0,12109.0,9311086.0,12109.0,12109.0,12109.0,12109.0,12109.0,12109.0,12109.0,12109.0
5786,5787,,12110.0,12110.0,9311090.0,12110.0,12110.0,12110.0,12110.0,12110.0,12110.0,12110.0,12110.0
5787,5788,,12111.0,12111.0,9311094.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0,12111.0
5788,5789,,12112.0,12112.0,9311099.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0
5789,5790,,12113.0,12113.0,9311107.0,12113.0,12113.0,12113.0,12113.0,12113.0,12113.0,12113.0,12113.0
5790,5791,9706111.0,12114.0,12114.0,9311131.0,12114.0,12114.0,12114.0,12114.0,12114.0,12114.0,12114.0,12114.0
5791,5792,9100.0,12115.0,12115.0,9311166.0,12115.0,12115.0,12115.0,12115.0,12115.0,12115.0,12115.0,12115.0
5792,5793,9709072.0,12116.0,12116.0,9311172.0,12116.0,12116.0,12116.0,12116.0,12116.0,12116.0,12116.0,12116.0
5793,5794,10020.0,12117.0,12117.0,5104.0,12117.0,12117.0,12117.0,12117.0,12117.0,12117.0,12117.0,12117.0
5794,5795,9712010.0,12118.0,12118.0,5131.0,12118.0,12118.0,12118.0,12118.0,12118.0,12118.0,12118.0,12118.0
5795,5796,,12120.0,12120.0,5141.0,12120.0,12120.0,12120.0,12120.0,12120.0,12120.0,12120.0,12120.0
5796,5797,,12121.0,12121.0,1022.0,12121.0,12121.0,12121.0,12121.0,12121.0,12121.0,12121.0,12121.0
5797,5798,,12122.0,12122.0,5171.0,12122.0,12122.0,12122.0,12122.0,12122.0,12122.0,12122.0,12122.0
5798,5799,,12123.0,12123.0,5188.0,12123.0,12123.0,12123.0,12123.0,12123.0,12123.0,12123.0,12123.0
5799,5800,,12124.0,12124.0,5195.0,12124.0,12124.0,12124.0,12124.0,12124.0,12124.0,12124.0,12124.0
5800,5801,,12125.0,12125.0,5216.0,12125.0,12125.0,12125.0,12125.0,12125.0,12125.0,12125.0,12125.0
5801,5802,,9811125.0,9811125.0,5238.0,9811125.0,9811125.0,9811125.0,9811125.0,9811125.0,9811125.0,9811125.0,9811125.0
5802,5803,,12127.0,12127.0,5252.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0
5803,5804,,12128.0,12128.0,1044.0,12128.0,12128.0,12128.0,12128.0,12128.0,12128.0,12128.0,12128.0
5804,5805,,12129.0,12129.0,5263.0,12129.0,12129.0,12129.0,12129.0,12129.0,12129.0,12129.0,12129.0
5805,5806,,12130.0,12130.0,5260.0,12130.0,12130.0,12130.0,12130.0,12130.0,12130.0,12130.0,12130.0
5806,5807,,12131.0,12131.0,5267.0,12131.0,12131.0,12131.0,12131.0,12131.0,12131.0,12131.0,12131.0
5807,5808,,12132.0,12132.0,5284.0,12132.0,12132.0,12132.0,12132.0,12132.0,12132.0,12132.0,12132.0
5808,5809,7184.0,12133.0,12133.0,5285.0,12133.0,12133.0,12133.0,12133.0,12133.0,12133.0,12133.0,12133.0
5809,5810,,12134.0,12134.0,1051.0,12134.0,12134.0,12134.0,12134.0,12134.0,12134.0,12134.0,12134.0
5810,5811,,12135.0,12135.0,1057.0,12135.0,12135.0,12135.0,12135.0,12135.0,12135.0,12135.0,12135.0
5811,5812,,12136.0,12136.0,1060.0,12136.0,12136.0,12136.0,12136.0,12136.0,12136.0,12136.0,12136.0
5812,5813,,12137.0,12137.0,1064.0,12137.0,12137.0,12137.0,12137.0,12137.0,12137.0,12137.0,12137.0
5813,5814,,12138.0,12138.0,1067.0,12138.0,12138.0,12138.0,12138.0,12138.0,12138.0,12138.0,12138.0
5814,5815,,12139.0,12139.0,1070.0,12139.0,12139.0,12139.0,12139.0,12139.0,12139.0,12139.0,12139.0
5815,5816,,12140.0,12140.0,1072.0,12140.0,12140.0,12140.0,12140.0,12140.0,12140.0,12140.0,12140.0
5816,5817,9708036.0,12141.0,12141.0,1081.0,12141.0,12141.0,12141.0,12141.0,12141.0,12141.0,12141.0,12141.0
5817,5818,9710201.0,12142.0,12142.0,9705006.0,12142.0,12142.0,12142.0,12142.0,12142.0,12142.0,12142.0,12142.0
5818,5819,,12143.0,12143.0,9705009.0,12143.0,12143.0,12143.0,12143.0,12143.0,12143.0,12143.0,12143.0
5819,5820,,12144.0,12144.0,9705026.0,12144.0,12144.0,12144.0,12144.0,12144.0,12144.0,12144.0,12144.0
5820,5821,,12145.0,12145.0,9705032.0,12145.0,12145.0,12145.0,12145.0,12145.0,12145.0,12145.0,12145.0
5821,5822,,12146.0,12146.0,9705039.0,12146.0,12146.0,12146.0,12146.0,12146.0,12146.0,12146.0,12146.0
5822,5823,,12147.0,12147.0,9705042.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0
5823,5824,,12148.0,12148.0,9705051.0,12148.0,12148.0,12148.0,12148.0,12148.0,12148.0,12148.0,12148.0
5824,5825,3141.0,12149.0,12149.0,9705082.0,12149.0,12149.0,12149.0,12149.0,12149.0,12149.0,12149.0,12149.0
5825,5826,5126.0,12150.0,12150.0,9705086.0,12150.0,12150.0,12150.0,12150.0,12150.0,12150.0,12150.0,12150.0
5826,5827,11013.0,12151.0,12151.0,9705101.0,12151.0,12151.0,12151.0,12151.0,12151.0,12151.0,12151.0,12151.0
5827,5828,,12152.0,12152.0,9705109.0,12152.0,12152.0,12152.0,12152.0,12152.0,12152.0,12152.0,12152.0
5828,5829,,12153.0,12153.0,9705133.0,12153.0,12153.0,12153.0,12153.0,12153.0,12153.0,12153.0,12153.0
5829,5830,,12154.0,12154.0,9705149.0,12154.0,12154.0,12154.0,12154.0,12154.0,12154.0,12154.0,12154.0
5830,5831,,12155.0,12155.0,9705161.0,12155.0,12155.0,12155.0,12155.0,12155.0,12155.0,12155.0,12155.0
5831,5832,,12156.0,12156.0,9705191.0,12156.0,12156.0,12156.0,12156.0,12156.0,12156.0,12156.0,12156.0
5832,5833,8055.0,12157.0,12157.0,9705198.0,12157.0,12157.0,12157.0,12157.0,12157.0,12157.0,12157.0,12157.0
5833,5834,11220.0,12158.0,12158.0,9705201.0,12158.0,12158.0,12158.0,12158.0,12158.0,12158.0,12158.0,12158.0
5834,5835,12236.0,12159.0,12159.0,9705204.0,12159.0,12159.0,12159.0,12159.0,12159.0,12159.0,12159.0,12159.0
5835,5836,,12160.0,12160.0,9705209.0,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0,12160.0
5836,5837,,12162.0,12162.0,9312007.0,12162.0,12162.0,12162.0,12162.0,12162.0,12162.0,12162.0,12162.0
5837,5838,,12163.0,12163.0,9312014.0,12163.0,12163.0,12163.0,12163.0,12163.0,12163.0,12163.0,12163.0
5838,5839,,12164.0,12164.0,9312025.0,12164.0,12164.0,12164.0,12164.0,12164.0,12164.0,12164.0,12164.0
5839,5840,,12165.0,12165.0,9312034.0,12165.0,12165.0,12165.0,12165.0,12165.0,12165.0,12165.0,12165.0
5840,5841,9704066.0,12166.0,12166.0,9312035.0,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0,12166.0
5841,5842,9705223.0,12167.0,12167.0,9312037.0,12167.0,12167.0,12167.0,12167.0,12167.0,12167.0,12167.0,12167.0
5842,5843,8138.0,12168.0,12168.0,9312065.0,12168.0,12168.0,12168.0,12168.0,12168.0,12168.0,12168.0,12168.0
5843,5844,,12169.0,12169.0,9312067.0,12169.0,12169.0,12169.0,12169.0,12169.0,12169.0,12169.0,12169.0
5844,5845,,12170.0,12170.0,9312069.0,12170.0,12170.0,12170.0,12170.0,12170.0,12170.0,12170.0,12170.0
5845,5846,,12171.0,12171.0,9312079.0,12171.0,12171.0,12171.0,12171.0,12171.0,12171.0,12171.0,12171.0
5846,5847,,12172.0,12172.0,9312089.0,12172.0,12172.0,12172.0,12172.0,12172.0,12172.0,12172.0,12172.0
5847,5848,,12173.0,12173.0,9312090.0,12173.0,12173.0,12173.0,12173.0,12173.0,12173.0,12173.0,12173.0
5848,5849,,12174.0,12174.0,9312092.0,12174.0,12174.0,12174.0,12174.0,12174.0,12174.0,12174.0,12174.0
5849,5850,,12175.0,12175.0,9312096.0,12175.0,12175.0,12175.0,12175.0,12175.0,12175.0,12175.0,12175.0
5850,5851,,12176.0,12176.0,9510015.0,12176.0,12176.0,12176.0,12176.0,12176.0,12176.0,12176.0,12176.0
5851,5852,,12177.0,12177.0,9312099.0,12177.0,12177.0,12177.0,12177.0,12177.0,12177.0,12177.0,12177.0
5852,5853,,12178.0,12178.0,9312103.0,12178.0,12178.0,12178.0,12178.0,12178.0,12178.0,12178.0,12178.0
5853,5854,5262.0,12179.0,12179.0,9312105.0,12179.0,12179.0,12179.0,12179.0,12179.0,12179.0,12179.0,12179.0
5854,5855,9710010.0,12180.0,12180.0,9312109.0,12180.0,12180.0,12180.0,12180.0,12180.0,12180.0,12180.0,12180.0
5855,5856,9710163.0,12181.0,12181.0,9510018.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0
5856,5857,11112.0,12182.0,12182.0,6001.0,12182.0,12182.0,12182.0,12182.0,12182.0,12182.0,12182.0,12182.0
5857,5858,,12183.0,12183.0,9312120.0,12183.0,12183.0,12183.0,12183.0,12183.0,12183.0,12183.0,12183.0
5858,5859,,12184.0,12184.0,6012.0,12184.0,12184.0,12184.0,12184.0,12184.0,12184.0,12184.0,12184.0
5859,5860,,12185.0,12185.0,9312176.0,12185.0,12185.0,12185.0,12185.0,12185.0,12185.0,12185.0,12185.0
5860,5861,,12186.0,12186.0,6126.0,12186.0,12186.0,12186.0,12186.0,12186.0,12186.0,12186.0,12186.0
