Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-centrality,Page-Rank,Percolation-Centrality,score
,4.96E-06,,,,,,,,,,,,
,4.39E-08,,,,,,,,,,,,
,0.000100387,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.05E-05,,,,,,,,,,,,
,4.79E-08,,,,,,,,,,,,
,1.93E-07,,,,,,,,,,,,
,0.000187415,,,,,,,,,,,,
,-3.37E-23,,,,,,,,,,,,
,4.98E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.73E-05,,,,,,,,,,,,
,0.000138847,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.27E-22,,,,,,,,,,,,
,5.60E-10,,,,,,,,,,,,
,5.50E-09,,,,,,,,,,,,
,0.000125851,,,,,,,,,,,,
,5.39E-17,,,,,,,,,,,,
,0.00033248,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.91E-10,,,,,,,,,,,,
,6.88E-06,,,,,,,,,,,,
,2.37E-22,,,,,,,,,,,,
,6.09E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.25E-05,,,,,,,,,,,,
,-2.38E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-7.63E-23,,,,,,,,,,,,
,5.29E-13,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.91E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.63E-08,,,,,,,,,,,,
,3.14E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.30E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.31E-10,,,,,,,,,,,,
,2.17E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.79E-09,,,,,,,,,,,,
,5.23E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.35E-05,,,,,,,,,,,,
,1.87E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-1.66E-22,,,,,,,,,,,,
,1.00E-17,,,,,,,,,,,,
,1.42E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.64E-08,,,,,,,,,,,,
,4.52E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.64E-10,,,,,,,,,,,,
,1.38E-05,,,,,,,,,,,,
,9.98E-10,,,,,,,,,,,,
,4.22E-06,,,,,,,,,,,,
,8.04E-06,,,,,,,,,,,,
,1.14E-09,,,,,,,,,,,,
,2.31E-07,,,,,,,,,,,,
,3.47E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.21E-07,,,,,,,,,,,,
,1.72E-07,,,,,,,,,,,,
,0.000124301,,,,,,,,,,,,
,3.54E-06,,,,,,,,,,,,
,3.77E-23,,,,,,,,,,,,
,8.55E-05,,,,,,,,,,,,
,9.92E-07,,,,,,,,,,,,
,5.67E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.49E-05,,,,,,,,,,,,
,3.41E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.09E-23,,,,,,,,,,,,
,5.45E-11,,,,,,,,,,,,
,4.11E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-2.38E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.93E-13,,,,,,,,,,,,
,4.76E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.71E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.61E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.67E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.17E-12,,,,,,,,,,,,
,1.38E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.41E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.95E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.55E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.84E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.15E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.92E-13,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.45E-07,,,,,,,,,,,,
,5.88E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.70E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.50E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.50E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.99E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.83E-09,,,,,,,,,,,,
,2.24E-22,,,,,,,,,,,,
,6.57E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.08E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.98E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.49E-23,,,,,,,,,,,,
,2.95E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-1.26E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.33E-07,,,,,,,,,,,,
,3.87E-22,,,,,,,,,,,,
,2.88E-23,,,,,,,,,,,,
,1.04E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.19E-22,,,,,,,,,,,,
,3.24E-09,,,,,,,,,,,,
,2.81E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.35E-06,,,,,,,,,,,,
,2.36E-14,,,,,,,,,,,,
,6.29E-10,,,,,,,,,,,,
,9.71E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.54E-07,,,,,,,,,,,,
,9.68E-05,,,,,,,,,,,,
,1.70E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.54E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.20E-07,,,,,,,,,,,,
,1.84E-11,,,,,,,,,,,,
,2.53E-05,,,,,,,,,,,,
,8.90E-07,,,,,,,,,,,,
,2.32E-06,,,,,,,,,,,,
,9.73E-11,,,,,,,,,,,,
,3.14E-07,,,,,,,,,,,,
,2.50E-06,,,,,,,,,,,,
,3.29E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.09E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000172928,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.21E-13,,,,,,,,,,,,
,1.93E-06,,,,,,,,,,,,
,0.000310427,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000128249,,,,,,,,,,,,
,1.04E-07,,,,,,,,,,,,
,3.31E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-3.21E-22,,,,,,,,,,,,
,7.08E-05,,,,,,,,,,,,
,0.000136214,,,,,,,,,,,,
,4.37E-06,,,,,,,,,,,,
,7.16E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.66E-06,,,,,,,,,,,,
,3.31E-05,,,,,,,,,,,,
,1.90E-05,,,,,,,,,,,,
,3.28E-05,,,,,,,,,,,,
,3.04E-07,,,,,,,,,,,,
,3.81E-06,,,,,,,,,,,,
,3.63E-05,,,,,,,,,,,,
,6.22E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.22E-06,,,,,,,,,,,,
,6.17E-07,,,,,,,,,,,,
,0.000134152,,,,,,,,,,,,
,3.58E-09,,,,,,,,,,,,
,0.000161314,,,,,,,,,,,,
,1.74E-06,,,,,,,,,,,,
,1.38E-13,,,,,,,,,,,,
,5.03E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.77E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.63E-22,,,,,,,,,,,,
,8.52E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.77E-11,,,,,,,,,,,,
,7.40E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.87E-10,,,,,,,,,,,,
,2.43E-10,,,,,,,,,,,,
,5.34E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.00019519,,,,,,,,,,,,
,1.24E-22,,,,,,,,,,,,
,7.04E-07,,,,,,,,,,,,
,6.74E-08,,,,,,,,,,,,
,9.97E-07,,,,,,,,,,,,
,0.00012383,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.71E-11,,,,,,,,,,,,
,1.96E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.94E-10,,,,,,,,,,,,
,6.29E-07,,,,,,,,,,,,
,1.51E-16,,,,,,,,,,,,
,4.70E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.03E-07,,,,,,,,,,,,
,7.37E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.38E-06,,,,,,,,,,,,
,5.73E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.55E-08,,,,,,,,,,,,
,-1.11E-22,,,,,,,,,,,,
,8.84E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.87E-07,,,,,,,,,,,,
,4.87E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.39E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000101795,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.75E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000127699,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.67E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.19E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.71E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.52E-09,,,,,,,,,,,,
,5.42E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.28E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.91E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.30E-07,,,,,,,,,,,,
,3.78E-08,,,,,,,,,,,,
,2.35E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000109112,,,,,,,,,,,,
,4.79E-08,,,,,,,,,,,,
,1.57E-09,,,,,,,,,,,,
,2.71E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.68E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.05E-05,,,,,,,,,,,,
,4.58E-09,,,,,,,,,,,,
,8.40E-05,,,,,,,,,,,,
,1.51E-07,,,,,,,,,,,,
,0.000176685,,,,,,,,,,,,
,2.23E-09,,,,,,,,,,,,
,4.06E-08,,,,,,,,,,,,
,4.51E-05,,,,,,,,,,,,
,-3.23E-23,,,,,,,,,,,,
,3.21E-07,,,,,,,,,,,,
,9.92E-08,,,,,,,,,,,,
,3.02E-07,,,,,,,,,,,,
,3.43E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.82E-10,,,,,,,,,,,,
,6.26E-08,,,,,,,,,,,,
,2.79E-09,,,,,,,,,,,,
,1.97E-10,,,,,,,,,,,,
,1.69E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.65E-05,,,,,,,,,,,,
,1.51E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.17E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.15E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.92E-13,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.27E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.99E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.17E-07,,,,,,,,,,,,
,2.20E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.02E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.39E-09,,,,,,,,,,,,
,8.56E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.88E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.52E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.25E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.06E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.58E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.22E-22,,,,,,,,,,,,
,7.27E-08,,,,,,,,,,,,
,1.03E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.39E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.93E-23,,,,,,,,,,,,
,-2.47E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.95E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.99E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.01E-23,,,,,,,,,,,,
,3.55E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.59E-06,,,,,,,,,,,,
,4.92E-13,,,,,,,,,,,,
,7.61E-07,,,,,,,,,,,,
,3.53E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.77E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.94E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.29E-10,,,,,,,,,,,,
,8.08E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.02E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.20E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.10E-13,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.59E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.68E-12,,,,,,,,,,,,
,3.37E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.36E-09,,,,,,,,,,,,
,1.23E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.15E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.01E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000105384,,,,,,,,,,,,
,1.52E-05,,,,,,,,,,,,
,1.36E-05,,,,,,,,,,,,
,5.78E-08,,,,,,,,,,,,
,1.11E-07,,,,,,,,,,,,
,9.44E-05,,,,,,,,,,,,
,0.000101977,,,,,,,,,,,,
,4.20E-09,,,,,,,,,,,,
,3.24E-18,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.71E-15,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.00031707,,,,,,,,,,,,
,2.82E-09,,,,,,,,,,,,
,2.30E-08,,,,,,,,,,,,
,1.23E-10,,,,,,,,,,,,
,6.34E-05,,,,,,,,,,,,
,8.13E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.63E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000106517,,,,,,,,,,,,
,0.00018951,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.96E-05,,,,,,,,,,,,
,9.91E-05,,,,,,,,,,,,
,1.52E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.86E-09,,,,,,,,,,,,
,2.45E-05,,,,,,,,,,,,
,4.72E-05,,,,,,,,,,,,
,2.76E-11,,,,,,,,,,,,
,4.60E-08,,,,,,,,,,,,
,4.85E-06,,,,,,,,,,,,
,5.76E-07,,,,,,,,,,,,
,6.93E-11,,,,,,,,,,,,
,8.30E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.59E-07,,,,,,,,,,,,
,-2.69E-24,,,,,,,,,,,,
,1.89E-05,,,,,,,,,,,,
,2.21E-05,,,,,,,,,,,,
,1.13E-09,,,,,,,,,,,,
,0.000240128,,,,,,,,,,,,
,2.08E-08,,,,,,,,,,,,
,3.78E-06,,,,,,,,,,,,
,5.50E-23,,,,,,,,,,,,
,4.60E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.19E-07,,,,,,,,,,,,
,7.00E-05,,,,,,,,,,,,
,8.68E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.00030531,,,,,,,,,,,,
,3.06E-07,,,,,,,,,,,,
,9.30E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.85E-06,,,,,,,,,,,,
,9.59E-05,,,,,,,,,,,,
,1.55E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.19E-09,,,,,,,,,,,,
,7.58E-10,,,,,,,,,,,,
,6.84E-05,,,,,,,,,,,,
,1.99E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.35E-09,,,,,,,,,,,,
,2.40E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.78E-06,,,,,,,,,,,,
,5.23E-09,,,,,,,,,,,,
,3.29E-22,,,,,,,,,,,,
,1.42E-06,,,,,,,,,,,,
,6.30E-05,,,,,,,,,,,,
,7.78E-05,,,,,,,,,,,,
,1.09E-05,,,,,,,,,,,,
,-1.18E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.94E-05,,,,,,,,,,,,
,2.66E-05,,,,,,,,,,,,
,4.87E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.61E-08,,,,,,,,,,,,
,9.60E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.56E-07,,,,,,,,,,,,
,2.28E-10,,,,,,,,,,,,
,2.40E-07,,,,,,,,,,,,
,2.00E-07,,,,,,,,,,,,
,4.06E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.49E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-1.65E-22,,,,,,,,,,,,
,1.50E-09,,,,,,,,,,,,
,1.68E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.44E-10,,,,,,,,,,,,
,1.91E-06,,,,,,,,,,,,
,1.38E-13,,,,,,,,,,,,
,-2.40E-22,,,,,,,,,,,,
,1.78E-08,,,,,,,,,,,,
,1.10E-06,,,,,,,,,,,,
,6.83E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.14E-06,,,,,,,,,,,,
,1.06E-06,,,,,,,,,,,,
,2.91E-06,,,,,,,,,,,,
,8.34E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.10E-22,,,,,,,,,,,,
,2.56E-07,,,,,,,,,,,,
,1.40E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.35E-11,,,,,,,,,,,,
,7.57E-12,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.36E-09,,,,,,,,,,,,
,-3.28E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,6.88E-09,,,,,,,,,,,,
,4.39E-05,,,,,,,,,,,,
,3.80E-09,,,,,,,,,,,,
,2.88E-07,,,,,,,,,,,,
,-1.38E-22,,,,,,,,,,,,
,9.69E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.26E-05,,,,,,,,,,,,
,3.66E-09,,,,,,,,,,,,
,6.66E-07,,,,,,,,,,,,
,5.41E-09,,,,,,,,,,,,
,3.74E-05,,,,,,,,,,,,
,1.25E-14,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.53E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.09E-08,,,,,,,,,,,,
,1.01E-09,,,,,,,,,,,,
,0,,,,,,,,,,,,
,-1.18E-22,,,,,,,,,,,,
,4.28E-22,,,,,,,,,,,,
,3.73E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.70E-06,,,,,,,,,,,,
,4.97E-08,,,,,,,,,,,,
,4.61E-12,,,,,,,,,,,,
,5.36E-10,,,,,,,,,,,,
,1.51E-07,,,,,,,,,,,,
,6.85E-23,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0.000189046,,,,,,,,,,,,
,5.76E-08,,,,,,,,,,,,
,2.65E-11,,,,,,,,,,,,
,2.12E-09,,,,,,,,,,,,
,2.16E-22,,,,,,,,,,,,
,2.60E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.66E-07,,,,,,,,,,,,
,1.31E-06,,,,,,,,,,,,
,2.32E-06,,,,,,,,,,,,
,4.28E-06,,,,,,,,,,,,
,9.89E-09,,,,,,,,,,,,
,8.15E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,8.21E-05,,,,,,,,,,,,
,2.50E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.86E-09,,,,,,,,,,,,
,2.45E-07,,,,,,,,,,,,
,9.95E-08,,,,,,,,,,,,
,4.97E-05,,,,,,,,,,,,
,1.96E-06,,,,,,,,,,,,
,8.91E-05,,,,,,,,,,,,
,1.40E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,7.43E-05,,,,,,,,,,,,
,0,,,,,,,,,,,,
,5.46E-08,,,,,,,,,,,,
,8.03E-05,,,,,,,,,,,,
,6.26E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.04E-09,,,,,,,,,,,,
,0.000225277,,,,,,,,,,,,
,1.45E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.83E-08,,,,,,,,,,,,
,3.54E-08,,,,,,,,,,,,
,2.55E-11,,,,,,,,,,,,
,4.00E-08,,,,,,,,,,,,
,3.02E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,4.00E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.47E-06,,,,,,,,,,,,
,1.84E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.39E-06,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.59E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.89E-11,,,,,,,,,,,,
,1.85E-11,,,,,,,,,,,,
,1.69E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.11E-13,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.32E-10,,,,,,,,,,,,
,1.08E-15,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.14E-06,,,,,,,,,,,,
,2.28E-08,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,9.98E-11,,,,,,,,,,,,
,0,,,,,,,,,,,,
,3.30E-07,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.43E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,1.32E-22,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,0,,,,,,,,,,,,
,2.29E-10,,,,,,,,,,,,
,0,,,,,,,,,,,,
