,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
9821,303183,0.006333212,0.0,1.81e-07,0.103202718,0.00068731,0.0,0.015651302,3254.536437,0.000138239,0.0,0.0,
9822,303184,0.028666119,0.0,0.000100997,0.066493312,0.003110982,0.0,0.00011624,2254.395205,0.000125839,0.0,0.0,
9823,303185,0.059665527,0.0,0.000103659,0.113340707,0.006475184,0.0,0.010507175,3714.738469,0.000411308,0.0,0.0,
9825,303187,0.006333212,0.0,7.01e-06,0.062399057,0.00068731,0.0,3.32e-06,2042.462912,0.000133745,0.0,0.0,
9827,303190,0.005666558,0.0,5.16e-08,0.098226472,0.000614962,0.0,0.001896316,3061.122319,0.000116207,0.0,0.0,
9828,303191,0.062332143,0.0,0.000103983,0.115988106,0.006764578,0.0,0.043369044,3817.731971,0.00028788,0.0,0.0,
9830,303193,0.039999236,0.0,0.000102205,0.104543304,0.004340906,0.0,0.0624151,3294.986117,0.000128481,0.0,0.0,
9831,303194,0.039999236,3.44e-06,0.000101849,0.105443711,0.004340906,0.000144697,0.009704974,3469.826863,0.000292417,1.76e-05,1.76e-05,
9832,303196,0.00333327,0.0,3.92e-07,0.093133534,0.000361742,0.0,0.001603568,3035.791768,7.77e-05,0.0,0.0,
9833,303197,0.032666043,2.29e-06,0.000101135,0.094271162,0.003545073,7.23e-05,0.009521476,2994.570183,0.000169227,6.62e-07,6.62e-07,
9834,303198,0.013333079,1.14e-06,2.34e-07,0.097068573,0.001446969,3.62e-05,0.008219314,3142.299479,0.000246113,1.44e-06,1.44e-06,
9835,303199,0.037999274,0.0,0.000101138,0.106205903,0.004123861,0.0,0.006057242,3333.406172,0.000230039,0.0,0.0,
9839,303203,0.036999294,1.14e-06,0.000102086,0.094940824,0.004015338,3.62e-05,0.016611569,3062.119233,0.000117141,1.09e-06,1.09e-06,
9840,303204,0.036665967,3.43e-06,0.000101547,0.105911715,0.003979164,0.000108523,0.00881677,3327.969275,0.000135879,6.18e-06,6.18e-06,
9841,303205,0.006999866,5.24e-11,1.29e-06,0.050022162,0.000759659,3.62e-05,7.42e-08,1787.898263,0.000280364,1.8e-05,1.8e-05,
9843,303207,0.008666501,3.43e-06,2.25e-07,0.091718216,0.00094053,0.000180871,0.005457091,2894.260345,0.000334604,2.07e-06,2.07e-06,
9844,303208,0.037332621,1.14e-06,0.000101302,0.098427575,0.004051512,3.62e-05,0.008072949,3168.558747,0.000127036,7.84e-07,7.84e-07,
9845,303209,0.031332735,0.0,0.000101703,0.098138801,0.003400376,0.0,0.007666524,3095.945219,0.000240798,0.0,0.0,
9847,303211,0.029999427,1.15e-06,0.000101862,0.09146873,0.003255679,3.62e-05,0.006413692,2965.269189,9.17e-05,4.57e-08,4.57e-08,
9848,303212,0.005666558,2.32e-06,1.72e-07,0.094161888,0.000614962,7.23e-05,0.011898189,2927.870728,2.64e-05,6.05e-07,6.05e-07,
9850,303214,0.013666406,2.51e-07,5.2e-07,0.110296286,0.001483143,3.62e-05,0.038873692,3431.892519,0.000166788,1.07e-05,1.07e-05,
9856,303220,0.03299937,1.17e-06,0.000101156,0.095408254,0.003581247,7.23e-05,0.11879475,2975.698929,9.9e-05,1.99e-08,1.99e-08,
9857,303221,0.005333232,1.14e-06,6.7e-08,0.098574632,0.000578787,3.62e-05,0.005667597,3031.083718,0.000146292,1.03e-06,1.03e-06,
9858,303222,0.048665737,2.3e-06,0.000103199,0.106951212,0.005281435,7.23e-05,0.05341745,3496.376359,0.000104995,9.48e-06,9.48e-06,
9859,303223,0.041999198,1.17e-06,0.000102841,0.108571372,0.004557951,7.23e-05,0.127769717,3495.097755,9.64e-05,2.83e-06,2.83e-06,
9866,303230,0.005999885,0.0,1.94e-07,0.09721564,0.000651136,0.0,0.004539187,3097.272017,0.00012257,0.0,0.0,
9868,303232,0.011333117,1.14e-06,2.69e-07,0.104424769,0.001229923,7.23e-05,0.014072122,3270.989549,0.000132205,1.05e-05,1.05e-05,
9869,303233,0.031666062,0.0,0.000101565,0.103266174,0.00343655,0.0,0.007075918,3310.974032,4.15e-05,0.0,0.0,
9870,303234,0.028999446,0.0,0.000101052,0.094559696,0.003147157,0.0,0.004631484,3021.129495,9.55e-05,0.0,0.0,
9872,303236,0.041332544,0.0,0.000101936,0.103122807,0.004485603,0.0,0.008158883,3265.603367,0.000113403,0.0,0.0,
9873,303237,0.007333193,0.0,9.97e-07,0.099114949,0.000795833,0.0,0.029714716,3054.758677,0.000180114,0.0,0.0,
9874,303238,0.029332773,4.56e-06,0.000101019,0.096107072,0.003183331,0.000217045,0.003854503,2987.705406,0.000138986,6.32e-06,6.32e-06,
9875,303239,0.04066589,2.29e-06,0.000101933,0.102592308,0.004413254,0.000108523,0.015327568,3225.161318,0.000123022,1.47e-06,1.47e-06,
9877,303241,0.027332811,0.0,0.000100995,0.061508851,0.002966286,0.0,2.56e-05,1980.59947,0.00010325,0.0,0.0,
9880,303245,0.00766652,0.0,1.18e-07,0.105511709,0.000832007,0.0,0.008904984,3252.064057,0.000141602,0.0,0.0,
9883,303248,0.030999408,0.0,0.000101138,0.103453811,0.003364202,0.0,0.002864367,3246.361594,0.000263095,0.0,0.0,
9884,303249,0.007333193,1.16e-06,1.03e-06,0.097716053,0.000795833,7.23e-05,0.00864204,3256.650686,4.63e-05,8.13e-06,8.13e-06,
9885,303251,0.034999332,1.6e-10,0.000101013,0.057406681,0.003798293,3.62e-05,7.2e-06,1960.909517,0.000217498,1.46e-07,1.46e-07,
9887,303253,0.01099979,0.0,3.91e-07,0.083086622,0.001193749,0.0,0.002274417,2816.327579,0.000107875,0.0,0.0,
9888,303255,0.010666463,0.0,4.03e-07,0.104094638,0.001157575,0.0,0.046686354,3235.827875,6.97e-05,0.0,0.0,
9889,303256,0.059998854,7.61e-09,0.0001024,0.097922409,0.006511359,3.62e-05,0.007629053,3481.014283,0.000647284,1.79e-06,1.79e-06,
9895,303263,0.004666578,0.0,1.28e-06,0.046204776,0.000506439,0.0,3.03e-07,1543.112341,0.000134973,0.0,0.0,
9898,303266,0.015333041,1.14e-06,1.16e-06,0.097965128,0.001664014,3.62e-05,0.004760778,3174.577654,0.000204403,6.34e-06,6.34e-06,
9900,303268,0.007333193,4.57e-06,4.99e-08,0.092473061,0.000795833,0.000144697,0.005700515,2878.02384,0.000159199,3.54e-06,3.54e-06,
9901,303269,0.03633264,1.14e-06,0.000101948,0.099511036,0.003942989,7.23e-05,0.004626626,3169.242179,6.72e-05,6.06e-06,6.06e-06,
9902,303270,0.031666062,0.0,0.000101191,0.082392277,0.00343655,0.0,0.000640879,2795.057092,0.000131885,0.0,0.0,
9903,304001,0.032666043,4.56e-10,0.000101171,0.099107461,0.003545073,3.62e-05,0.007602122,3154.63122,0.000157789,4.91e-06,4.91e-06,
9906,304004,0.00766652,0.0,2.35e-07,0.096806322,0.000832007,0.0,0.015209768,3085.521479,0.00023734,0.0,0.0,
9909,304007,0.035332659,0.0,0.000102725,0.101411357,0.003834467,0.0,0.002631948,3330.573678,0.000133843,0.0,0.0,
9911,304009,0.004666578,0.0,1.07e-07,0.090124129,0.000506439,0.0,0.001524407,2818.029198,5.13e-05,0.0,0.0,
9915,304013,0.028666119,0.0,0.00010107,0.098133668,0.003110982,0.0,0.001130325,3089.879133,8.07e-05,0.0,0.0,
9916,304014,0.029999427,0.0,0.000102771,0.088774712,0.003255679,0.0,0.008596795,3080.441594,7.11e-05,0.0,0.0,
9918,304018,0.044665814,5.4e-09,0.00010159,0.108340537,0.004847345,7.23e-05,0.003086443,3485.257867,0.000333096,1.8e-05,1.8e-05,
9919,304019,0.031999389,0.0,0.000101192,0.092111581,0.003472725,0.0,0.003759781,2983.929774,0.000257446,0.0,0.0,
9920,304020,0.030666081,0.0,0.00010184,0.091796327,0.003328028,0.0,0.004321134,2965.260187,0.000144598,0.0,0.0,
9921,304022,0.034999332,0.0,0.000101999,0.093700673,0.003798293,0.0,0.008725208,3077.427378,0.000186483,0.0,0.0,
9924,304025,0.013333079,2.33e-06,1.11e-06,0.098434073,0.001446969,0.000144697,0.152385431,3086.651588,8.96e-05,1.29e-06,1.29e-06,
9926,304027,0.004333251,1.14e-06,2.21e-08,0.077060552,0.000470265,3.62e-05,0.00037265,2458.38162,0.00015,3.24e-06,3.24e-06,
9927,304028,0.016999675,1.15e-06,1.22e-06,0.103643199,0.001844885,3.62e-05,0.049106802,3371.63112,0.000157665,8.2e-07,8.2e-07,
9929,304030,0.030666081,0.0,0.000101999,0.098559997,0.003328028,0.0,0.004985919,3066.690812,0.000141202,0.0,0.0,
9931,304032,0.009999809,0.0,1.32e-06,0.095458836,0.001085226,0.0,0.008657183,3208.726965,3.48e-05,0.0,0.0,
9932,304033,0.009333155,0.0,1.19e-06,0.092588539,0.001012878,0.0,0.009215926,2937.643954,8.36e-05,0.0,0.0,
9934,304035,0.033332697,0.0,0.000101805,0.098772614,0.003617422,0.0,0.03558372,3111.919522,6.14e-05,0.0,0.0,
9935,304036,0.020332945,0.0,4.52e-05,0.060827313,0.002206627,0.0,7.51e-06,2309.159876,0.000183155,0.0,0.0,
9939,304040,0.033999351,0.0,0.000101066,0.087347889,0.00368977,0.0,0.007864755,2825.57695,0.000110879,0.0,0.0,
9943,304044,0.006999866,0.0,1.08e-07,0.094188663,0.000759659,0.0,0.003318343,2982.856201,5.99e-05,0.0,0.0,
9944,304045,0.035665986,3.45e-06,0.000101175,0.102695058,0.003870641,0.000180871,0.012827671,3218.646347,0.000233298,1.93e-06,1.93e-06,
9945,304046,0.039999236,0.0,0.000101866,0.096242751,0.004340906,0.0,0.011912037,3340.864261,0.0002354,0.0,0.0,
9947,304049,0.008333174,1.14e-06,4.53e-08,0.085787111,0.000904355,3.62e-05,0.004949555,2819.579682,0.000245254,9.92e-07,9.92e-07,
9949,304051,0.008333174,0.0,1.16e-06,0.088774949,0.000904355,0.0,0.006739881,2859.400185,0.000164187,0.0,0.0,
9951,304053,0.028666119,0.0,0.000101005,0.05753998,0.003110982,0.0,1.04e-06,2032.761036,0.000224568,0.0,0.0,
9952,304056,0.004333251,0.0,2.58e-07,0.086598029,0.000470265,0.0,0.004806089,2751.088699,0.000105613,0.0,0.0,
9956,304060,0.012666425,0.0,3.4e-07,0.099971695,0.00137462,0.0,0.023938817,3197.305358,9.72e-05,0.0,0.0,
9957,304061,0.037665948,2.29e-06,0.000101451,0.091610002,0.004087686,0.000108523,0.004030324,3008.313568,6.07e-05,1.33e-06,1.33e-06,
9958,304062,0.00766652,1.15e-06,1.14e-06,0.10410732,0.000832007,7.23e-05,0.028240044,3348.117844,6.44e-05,1.34e-05,1.34e-05,
9962,304066,0.002999943,0.0,5.21e-09,0.073837006,0.000325568,0.0,0.001049961,2408.6748,0.000106155,0.0,0.0,
9964,304068,0.004999905,0.0,1.26e-08,0.004290963,0.000542613,0.0,7.8e-22,149.2022367,0.000143256,0.0,0.0,
9965,304069,0.027999465,1.14e-06,0.000101009,0.090628158,0.003038634,3.62e-05,0.001218988,2888.342814,0.000129381,1.14e-06,1.14e-06,
9966,304070,0.005999885,0.0,7.97e-08,0.087439716,0.000651136,0.0,0.002991802,2771.408056,0.000134327,0.0,0.0,
9968,304072,0.03633264,0.0,0.000101918,0.099553196,0.003942989,0.0,0.025122008,3207.388295,6.86e-05,0.0,0.0,
9969,304073,0.003666597,0.0,2.05e-09,0.062612212,0.000397916,0.0,7.37e-06,1948.21991,0.000153066,0.0,0.0,
9972,304076,0.028332792,0.0,0.000100998,0.083908473,0.003074808,0.0,0.001080713,2699.928465,0.000212922,0.0,0.0,
9975,304079,0.028999446,0.0,0.00010107,0.093402432,0.003147157,0.0,0.005129989,2986.077061,0.000127747,0.0,0.0,
9979,304084,0.029999427,3.42e-06,0.000101109,0.09972633,0.003255679,0.000144697,0.005640317,3128.504389,0.000100441,2.99e-06,2.99e-06,
9984,304089,0.003666597,3.42e-06,2.68e-08,0.091820177,0.000397916,0.000144697,0.002735264,2835.295489,8.49e-05,4.05e-07,4.05e-07,
9985,304090,0.03299937,0.0,0.000101442,0.085523893,0.003581247,0.0,0.002401387,2947.266538,0.000118451,0.0,0.0,
9986,304092,0.001333308,0.0,4.64e-09,0.045504348,0.000144697,0.0,6.93e-09,1545.145902,0.000251927,0.0,0.0,
9995,304101,0.027999465,0.0,0.000101011,0.073560163,0.003038634,0.0,0.000114447,2365.761532,0.000141335,0.0,0.0,
9999,304105,0.0296661,0.0,0.000101436,0.089892401,0.003219505,0.0,0.001887699,3031.140099,0.000347542,0.0,0.0,
10001,304107,0.001666635,1.16e-06,1.14e-07,0.094640079,0.000180871,7.23e-05,0.004967801,3059.212006,4.47e-05,3.45e-06,3.45e-06,
10002,304108,0.035332659,2.3e-06,0.000101733,0.103530766,0.003834467,0.000144697,0.018914323,3230.214477,0.000138549,5.13e-07,5.13e-07,
10008,304114,0.011999771,1.16e-06,1.17e-06,0.099813202,0.001302272,3.62e-05,0.144363139,3110.653524,0.000189042,1.29e-07,1.29e-07,
10011,304117,0.003666597,0.0,1e-08,0.060699083,0.000397916,0.0,1.24e-05,2051.585881,0.00021447,0.0,0.0,
10013,304119,0.031999389,2.29e-06,0.00010105,0.095495063,0.003472725,7.23e-05,0.008116034,3003.234263,0.000206929,1.82e-06,1.82e-06,
10014,304120,0.034666005,0.0,0.000101029,0.089257126,0.003762118,0.0,0.000719234,2809.881523,0.000163748,0.0,0.0,
10017,304123,0.031666062,2.28e-06,0.00010124,0.094485086,0.00343655,7.23e-05,0.006883689,3021.761455,0.000168063,3.1e-06,3.1e-06,
10018,304124,0.005333232,4.56e-06,2.11e-08,0.097377747,0.000578787,0.000180871,0.005807456,2978.241968,0.000140254,9.61e-06,9.61e-06,
10019,304125,0.030999408,0.0,0.00010106,0.073173154,0.003364202,0.0,7.89e-05,2330.645596,0.000261398,0.0,0.0,
10020,304126,0.002999943,0.0,4.04e-08,0.09058734,0.000325568,0.0,0.002060503,2830.328524,0.000180577,0.0,0.0,
10021,304127,0.009666482,0.0,1.13e-06,0.086588248,0.001049052,0.0,0.003986106,2983.928817,0.000197346,0.0,0.0,
10023,304129,0.00333327,0.0,1.09e-06,0.091486687,0.000361742,0.0,0.004209825,3055.837302,3.69e-05,0.0,0.0,
10025,304131,0.031332735,0.0,0.000101052,0.097378802,0.003400376,0.0,0.021327379,3082.076638,0.000576763,0.0,0.0,
10031,304138,0.028999446,1.15e-06,0.000101036,0.092040776,0.003147157,3.62e-05,0.004930609,2909.362987,0.000212986,1.33e-07,1.33e-07,
10032,304139,0.030999408,1.15e-06,0.000102262,0.094122411,0.003364202,3.62e-05,0.019430208,2967.719555,3.9e-05,1.7e-07,1.7e-07,
10037,304145,0.034999332,4.41e-09,0.000101308,0.105305781,0.003798293,3.62e-05,0.024005516,3291.766564,0.000239293,4.43e-07,4.43e-07,
10038,304146,0.006999866,0.0,2.23e-05,0.042416867,0.000759659,0.0,1.3e-08,1547.742042,0.000156015,0.0,0.0,
10039,304147,0.034666005,1.14e-06,0.000101271,0.087452527,0.003762118,3.62e-05,0.013297625,2920.27254,0.000436002,1.96e-06,1.96e-06,
10040,304148,0.027332811,0.0,0.000101014,0.08633448,0.002966286,0.0,0.002518909,2648.644364,0.000128012,0.0,0.0,
10042,304150,0.033332697,0.0,0.00010155,0.096027421,0.003617422,0.0,0.006435168,3052.607684,0.000103616,0.0,0.0,
10043,304151,0.027666138,0.0,0.000101008,0.085851785,0.00300246,0.0,0.00122718,2751.587506,0.000160032,0.0,0.0,
10045,304153,0.006999866,4.56e-09,1.44e-07,0.093871516,0.000759659,3.62e-05,0.001525656,2970.529771,6.52e-05,3.25e-07,3.25e-07,
10046,304154,0.013999733,0.0,2.24e-05,0.083119711,0.001519317,0.0,0.000806432,2831.308567,0.000130403,0.0,0.0,
10050,304158,0.003666597,0.0,2.93e-08,0.092968336,0.000397916,0.0,0.001647935,2833.469589,0.000172082,0.0,0.0,
10052,304160,0.007333193,0.0,1.04e-06,0.094206558,0.000795833,0.0,0.0047047,3114.264983,6.23e-05,0.0,0.0,
10055,304163,0.035665986,1.15e-06,0.000101148,0.10066706,0.003870641,3.62e-05,0.013888637,3136.785401,0.000130746,4.14e-07,4.14e-07,
10061,304169,0.03633264,1.14e-06,0.000102323,0.103959163,0.003942989,3.62e-05,0.047363599,3265.583572,0.000170028,5e-06,5e-06,
10063,304171,0.031332735,0.0,0.000101225,0.105247967,0.003400376,0.0,0.003858295,3340.708,9.22e-05,0.0,0.0,
10064,304172,0.029999427,1.14e-06,0.000101119,0.097543897,0.003255679,3.62e-05,0.005260779,3040.749696,0.00012222,2.83e-07,2.83e-07,
10065,304173,0.007999847,0.0,2.23e-05,0.094471745,0.000868181,0.0,0.004051972,2902.224015,0.000164219,0.0,0.0,
10069,304177,0.027999465,2.28e-06,0.000101021,0.093445611,0.003038634,0.000108523,0.00333416,2922.016804,9.34e-05,4.7e-07,4.7e-07,
10070,304178,0.020332945,0.0,4.49e-07,0.101642554,0.002206627,0.0,0.001681691,3224.815332,0.000348813,0.0,0.0,
10072,304180,0.020999599,1.15e-06,3.91e-07,0.109451668,0.002278976,7.23e-05,0.038258384,3416.460653,0.000458459,3.68e-06,3.68e-06,
10073,304181,0.00333327,1.15e-06,1.05e-07,0.094078442,0.000361742,3.62e-05,0.008230997,2893.591775,7.67e-05,2.92e-07,2.92e-07,
10074,304183,0.033999351,0.0,0.00010271,0.099083849,0.00368977,0.0,0.070649399,3141.824307,6.14e-05,0.0,0.0,
10075,304184,0.010666463,0.0,3.46e-07,0.095480345,0.001157575,0.0,0.004885552,3032.293093,0.000159006,0.0,0.0,
10076,304186,0.000999981,0.0,7.31e-17,0.039372923,0.000108523,0.0,4.8e-09,1217.718521,0.000120515,0.0,0.0,
10077,304187,0.036665967,0.0,0.000101381,0.106200912,0.003979164,0.0,0.026027246,3344.583612,0.000579533,0.0,0.0,
10078,304188,0.0296661,1.14e-06,0.00010116,0.093835558,0.003219505,3.62e-05,0.002279826,2935.463774,5.15e-05,6.09e-06,6.09e-06,
10081,304191,0.006666539,0.0,1.5e-07,0.098733483,0.000723484,0.0,0.066771474,3035.706974,0.000132775,0.0,0.0,
10082,304192,0.036665967,3.44e-06,0.000101736,0.102142003,0.003979164,0.000108523,0.01667292,3183.595141,0.000100761,1.68e-06,1.68e-06,
10085,304195,0.030666081,0.0,0.000101246,0.098866263,0.003328028,0.0,0.003069047,3129.785433,0.000270239,0.0,0.0,
10086,304196,0.028666119,0.0,0.000101683,0.097053314,0.003110982,0.0,0.006094884,3014.896211,3.88e-05,0.0,0.0,
10087,304197,0.009333155,1.14e-06,4.09e-07,0.101461451,0.001012878,3.62e-05,0.017337454,3141.348295,0.00033843,4.29e-07,4.29e-07,
10088,304198,0.030332754,1.15e-06,0.000101154,0.095792009,0.003291854,3.62e-05,0.009874857,2994.570854,0.000158373,1.15e-06,1.15e-06,
10096,304206,0.035665986,2.28e-06,0.000101326,0.077149664,0.003870641,7.23e-05,0.000123206,2694.747583,0.00012335,1.49e-05,1.49e-05,
10097,304207,0.003666597,0.0,3.3e-08,0.077958943,0.000397916,0.0,0.000350865,2517.953471,0.000139351,0.0,0.0,
10098,304208,0.030999408,0.0,0.000101387,0.098677411,0.003364202,0.0,0.008404404,3109.924679,0.000214152,0.0,0.0,
10100,304210,0.004666578,0.0,1.37e-07,0.098645889,0.000506439,0.0,0.004113856,3062.886119,0.000114557,0.0,0.0,
10101,304211,0.005999885,0.0,4.82e-07,0.080346546,0.000651136,0.0,0.001437887,2718.570489,0.000248191,0.0,0.0,
10103,304213,0.031999389,0.0,0.000101766,0.100050199,0.003472725,0.0,0.012528987,3108.884965,0.000209176,0.0,0.0,
10106,304216,0.004999905,0.0,2.13e-07,0.091498586,0.000542613,0.0,0.002344374,2886.433325,0.000310282,0.0,0.0,
10107,304217,0.031332735,0.0,0.000101087,0.087408009,0.003400376,0.0,0.005234772,2884.744026,0.000308505,0.0,0.0,
10109,304220,0.036999294,0.0,0.000102334,0.103675825,0.004015338,0.0,0.006419042,3341.701882,0.000143679,0.0,0.0,
10110,304221,0.019332964,0.0,5.99e-05,0.084442122,0.002098104,0.0,0.001303912,2672.3885,0.000236048,0.0,0.0,
10113,304224,0.035665986,0.0,0.000101739,0.104217445,0.003870641,0.0,0.016677797,3271.867976,0.000176007,0.0,0.0,
10114,304225,0.031666062,0.0,0.000101061,0.100391466,0.00343655,0.0,0.007772224,3158.549416,0.000228496,0.0,0.0,
10115,304226,0.011333117,0.0,4.04e-07,0.105354906,0.001229923,0.0,0.010152281,3280.665018,0.000138471,0.0,0.0,
10117,304228,0.00333327,0.0,1.49e-08,0.071873334,0.000361742,0.0,4.97e-05,2475.830052,0.000249721,0.0,0.0,
10119,304230,0.030999408,1.14e-06,0.000101224,0.100124989,0.003364202,3.62e-05,0.008435532,3243.272773,0.000259945,5.86e-06,5.86e-06,
10120,304231,0.034999332,0.0,0.000101966,0.090363791,0.003798293,0.0,0.005656391,2899.821809,0.00020902,0.0,0.0,
10121,304232,0.038332601,0.0,0.000102636,0.099283638,0.004160035,0.0,0.227947932,3120.079204,0.000372075,0.0,0.0,
10125,304236,0.005666558,0.0,1.8e-07,0.093889904,0.000614962,0.0,0.002039053,3021.208174,7.79e-05,0.0,0.0,
10126,304237,0.031666062,0.0,0.000101263,0.103751815,0.00343655,0.0,0.005898136,3262.264849,0.000114757,0.0,0.0,
10127,304238,0.034999332,0.0,0.000102739,0.091513776,0.003798293,0.0,0.008335036,3124.426307,5.26e-05,0.0,0.0,
10128,304239,0.004999905,0.0,1.15e-07,0.103336526,0.000542613,0.0,0.044998881,3166.919153,0.000185556,0.0,0.0,
10130,304241,0.03633264,0.0,0.000101688,0.108624157,0.003942989,0.0,0.023556762,3401.526021,0.000302522,0.0,0.0,
10134,304246,0.027999465,0.0,0.000100999,0.073297257,0.003038634,0.0,0.000719001,2441.79563,0.000148961,0.0,0.0,
10135,304247,0.009333155,0.0,2.56e-07,0.096115362,0.001012878,0.0,0.005406982,3055.972999,9.03e-05,0.0,0.0,
10137,304249,0.005333232,0.0,1.41e-08,0.063231106,0.000578787,0.0,3.63e-05,2130.906595,0.000324282,0.0,0.0,
10138,304250,0.010333136,0.0,1.25e-06,0.096817029,0.001121401,0.0,0.031908633,3104.974761,0.00013671,0.0,0.0,
10139,304251,0.028666119,0.0,0.000101077,0.089991472,0.003110982,0.0,0.003337536,2862.252529,0.000154495,0.0,0.0,
10141,304253,0.030999408,0.0,0.000101094,0.090680613,0.003364202,0.0,0.003959689,2919.431582,0.00021307,0.0,0.0,
10142,304254,0.028666119,1.14e-06,0.000101058,0.091256464,0.003110982,3.62e-05,0.001381096,2890.432222,0.000244901,1.44e-07,1.44e-07,
10143,304255,0.033666024,0.0,0.000102196,0.104566176,0.003653596,0.0,0.028583137,3415.25139,0.000328086,0.0,0.0,
10144,304256,0.037665948,0.0,0.000101221,0.090188064,0.004087686,0.0,0.007900478,3110.287407,0.000503893,0.0,0.0,
10145,304257,0.034999332,0.0,0.000101166,0.096642579,0.003798293,0.0,0.003875551,3276.005534,0.000358937,0.0,0.0,
10146,304258,0.034999332,0.0,0.000101359,0.094364849,0.003798293,0.0,0.008105378,3020.786752,0.000249789,0.0,0.0,
10147,304259,0.03633264,0.0,0.000101596,0.112521088,0.003942989,0.0,0.015195093,3602.302332,0.000143919,0.0,0.0,
10148,304260,0.006999866,0.0,1.28e-06,0.051387405,0.000759659,0.0,1.29e-07,1701.701849,0.000158921,0.0,0.0,
10150,304262,0.006999866,0.0,3.04e-07,0.094066812,0.000759659,0.0,0.008726569,2948.860383,0.000534597,0.0,0.0,
10151,304263,0.013333079,0.0,6.74e-07,0.107832931,0.001446969,0.0,0.0041329,3427.074471,0.000639215,0.0,0.0,
10154,304266,0.030666081,0.0,0.000101897,0.083993627,0.003328028,0.0,0.007331038,2763.266871,0.000115997,0.0,0.0,
10156,304268,0.009333155,0.0,3.97e-07,0.090679557,0.001012878,0.0,0.003877387,3050.66333,0.000393606,0.0,0.0,
10157,304269,0.002333289,0.0,8.65e-08,0.068564969,0.00025322,0.0,0.000169549,2294.151675,0.000113287,0.0,0.0,
10158,304270,0.036999294,0.0,0.000101395,0.087576919,0.004015338,0.0,0.002807415,2847.863009,0.000121302,0.0,0.0,
10159,304271,0.041665871,0.0,0.000101446,0.097755105,0.004521777,0.0,0.008153052,3169.706899,0.000364639,0.0,0.0,
10166,9201007,0.027666138,6.7e-05,0.0,0.0,0.00300246,0.00300246,1.76e-38,0.0,1.55e-05,0.0,0.0,
10180,9201025,3.473933672,0.01071752,0.0,0.0,0.377007669,0.377007669,1.76e-38,0.0,1.55e-05,0.0,0.0,
10189,9201034,2.854278836,0.009745155,0.0,0.0,0.309759803,0.309759803,1.76e-38,0.0,1.55e-05,0.0,0.0,
10197,9201044,3.136940106,0.010295252,0.0,0.0,0.340435538,0.340435538,1.76e-38,0.0,1.55e-05,0.0,0.0,
10201,9201049,2.768613805,0.009534292,0.0,0.0,0.30046303,0.30046303,1.76e-38,0.0,1.55e-05,0.0,0.0,
10202,9201050,4.006256841,0.011163277,0.0,0.0,0.43477789,0.43477789,1.76e-38,0.0,1.55e-05,0.0,0.0,
10206,9201056,0.039332582,2.24e-05,0.0,0.0,0.004268557,0.004268557,1.76e-38,0.0,1.55e-05,0.0,0.0,
10210,9201061,0.037332621,9.43e-06,0.0,0.0,0.004051512,0.004051512,1.76e-38,0.0,1.55e-05,0.0,0.0,
10216,9201067,0.024332869,8.11e-06,0.0,0.0,0.002640718,0.002640718,1.76e-38,0.0,1.55e-05,0.0,0.0,
10222,9201074,0.026332831,8.38e-06,0.0,0.0,0.002857763,0.002857763,1.76e-38,0.0,1.55e-05,0.0,0.0,
10224,9201078,2.965610044,0.009985978,0.0,0.0,0.321841991,0.321841991,1.76e-38,0.0,1.55e-05,0.0,0.0,
10237,9202012,3.154939762,0.010260359,0.0,0.0,0.342388945,0.342388945,1.76e-38,0.0,1.55e-05,0.0,0.0,
