,Rank,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality,Page-Rank
4097,4098,9907153,9502091,9712064,304093,9910030,202180,9901095,9809045,206016,105068,209080,101064,9912169
4098,4099,9907152,9502077,9811150,9903003,9704030,202207,9901105,9612192,9602135,9806130,9905133,303182,9411099
4099,4100,9907151,9502072,9310101,207100,9902157,9902035,9901111,9711067,9209076,108045,9912063,207175,108156
4100,4101,9907150,9502071,205050,208011,9610086,9902089,9901117,9610026,211014,9707261,9405049,9708090,109195
4101,4102,9907149,9502038,212174,209161,9706156,203043,202040,9903041,301114,201062,9902150,304093,9704043
4102,4103,9907148,9412244,207070,9510153,9906227,203050,202037,204034,301246,9907225,9910100,210066,9610141
4103,4104,9907147,9412236,9409119,206132,9610026,9509171,202073,9908045,201182,112005,9911157,212121,9610205
4104,4105,9907146,9412229,9809052,209081,9903158,203102,202096,9812220,9608017,9706156,9710179,9902068,9911207
4105,4106,9907145,9412228,207222,9910080,9908053,203206,202131,9909138,106100,9907117,302117,212124,212103
4106,4107,9907144,9412215,209186,211025,9601177,203208,202173,9711127,9608183,209155,9607019,9910114,9703211
4107,4108,9907143,9412209,111260,9903170,9806017,203239,202183,9604056,302122,9410164,203026,9911220,9709228
4108,4109,9907142,9412203,209175,303239,9910123,9903021,202188,9608108,102035,109176,212024,9510153,9712055
4109,4110,9907141,9412184,207280,112024,9609116,9903039,202193,9708123,9208031,204164,9810215,102057,9604168
4110,4111,9907140,9412157,211091,201252,9903132,9903142,9902106,9802082,9904095,9403119,203136,9903170,9605211
4111,4112,9907139,9412147,303199,9907063,9911214,9903231,9902123,9807202,112185,9405194,9908021,206096,303229
4112,4113,9907137,9412138,303048,9505089,207143,204043,9902145,9609104,303196,205097,207113,207100,9610176
4113,4114,9907136,9412128,9903170,212279,9505052,9904021,9902150,10033,9709099,9203074,9901102,301150,304227
4114,4115,9907135,9412102,208056,9912127,204038,205014,9902204,9608065,204058,206089,107156,208051,9503162
4115,4116,9907134,9412073,203060,9911139,9612224,205041,9509057,9612064,105048,208028,9708080,9910080,9903086
4116,4117,9907133,9412030,301213,9709047,9910106,205064,9509149,9511157,9310026,208119,106265,212009,210086
4117,4118,9907132,9411238,209111,209028,9610085,205092,203053,9707110,9908007,9802039,9805162,201252,9911069
4118,4119,9907131,9411210,9510218,210128,9707208,205210,203049,9707139,9812031,106193,9810194,9911139,9810060
4119,4120,9907130,9411205,103085,9901033,9911089,205302,203071,102078,9908024,9807185,211120,9907063,9705014
4120,4121,9907129,9411187,205140,9906236,9703180,9905205,203092,9709072,205198,111107,9803027,211093,9712156
4121,4122,9907128,9411178,205161,9608010,9703210,206013,203094,9909115,9911130,203013,9610201,9801159,9408060
4122,4123,9907127,9411149,9811092,9912173,105046,206068,203151,9811220,9705199,9909095,9911087,9912127,106005
4123,4124,9907126,9411127,110260,209247,9609052,206080,203168,102181,106063,103222,9909223,212279,9512138
4124,4125,9907125,9411122,9912162,304138,9807166,9906105,203193,9606050,303223,105151,304219,210128,9909071
4125,4126,9907124,9411102,212008,9908119,205274,9906163,203205,9610195,112155,9805142,9908181,9608010,9806119
4126,4127,9907123,9411099,9906177,211026,103031,9906176,9903023,9901126,9604152,9807069,302012,109216,109192
4127,4128,9907122,9411057,9908029,9704130,9704093,9906230,9903110,204088,9612131,9705122,205009,9505089,9809165
4128,4129,9907121,9411049,207001,9908143,9610125,9906248,301049,9908095,110099,9712054,112020,9709047,111277
4129,4130,9907120,9411048,212248,9608023,9908180,207002,9510091,9908097,9208078,201249,210039,209028,9308020
4130,4131,9907119,9411038,202022,205146,9911051,207071,204037,9703007,110209,9906207,207070,104066,9604097
4131,4132,9907118,9411028,9402032,9801159,9605211,207072,9510153,9609116,101006,9801024,212006,9906236,203163
4132,4133,9907117,9411021,9407118,109081,9708170,207074,204064,9803196,201225,9305160,9908028,112024,205107
4133,4134,9907116,9411020,211210,205018,9605201,207161,204138,9607011,9909054,9706096,112158,9912173,9905193
4134,4135,9907115,9410237,207172,9908112,9912057,207194,204154,9908033,9402073,205025,9910251,211026,206044
4135,4136,9907114,9410206,210278,212009,9705058,207199,204167,9810243,212162,212017,9909003,112020,9906147
4136,4137,9907113,9410203,212137,109216,209024,207201,204169,9612102,110242,212211,9911185,109081,9906179
4137,4138,9907112,9410173,202040,9610029,9810215,207221,204222,9703218,112043,9805133,212310,209081,207042
4138,4139,9907111,9410167,302201,202077,9612203,207246,204227,9707245,108107,9807029,109040,112058,212024
4139,4140,9907110,9410164,211281,205170,9703163,9907202,9904008,9904188,9908025,206051,203113,9801145,108182
4140,4141,9907109,9410142,9402016,9906174,9612162,208011,9904016,109008,207246,9906210,9912205,205146,9708073
4141,4142,9907108,9410138,103110,9911019,9704005,208080,9904021,207046,212155,9802099,9612203,206102,9710137
4142,4143,9907107,9410115,9907055,112058,9910211,9908044,9904039,9710013,110103,9306002,201051,9908119,9908087
4143,4144,9907106,9410104,9407109,301150,9704189,9908046,9904086,9910121,9605229,9203051,9601085,9704130,9903033
4144,4145,9907105,9410103,9912122,9909160,9702006,9908204,9904153,9908180,9709041,9206035,9604059,102097,9906211
4145,4146,9907104,9410073,9508078,9911178,9608173,209042,9511059,102092,102006,9907214,211053,9608023,9907151
4146,4147,9907103,9410052,111066,9711008,9709053,209197,205008,9703016,9909007,210217,9911223,9906174,208047
4147,4148,9907102,9410034,205245,9811049,9910199,9909139,205019,9609062,9406020,210219,101182,9909160,209041
4148,4149,9907101,9409188,205275,102089,9704051,9909140,205083,9708036,9803107,9911083,9402016,304219,106112
4149,4150,9907100,9409186,205107,201051,9701055,9909167,205104,9908002,104095,9912120,9909138,205170,9809009
4150,4151,9907099,9409119,212185,9904216,9605011,9909199,205110,9906163,9806136,106143,210036,205018,9811198
4151,4152,9907098,9409113,210116,9812155,9802139,9909201,205150,9703052,9612051,108140,9509064,9901033,9705175
4152,4153,9907097,9409111,9910171,205278,9604052,9909213,205211,9605151,9805097,9711127,202049,9908112,9901126
4153,4154,9907096,9409098,9609078,104162,108115,9909216,205265,9701095,9808183,204198,9911100,202077,9508111
4154,4155,9907095,9409089,205287,9911216,205289,9909218,205283,9804011,9903093,9906204,9508084,9911178,9905205
4155,4156,9907094,9409076,211225,209113,9705240,210030,205295,9704109,9911127,207020,9912045,102089,9804121
4156,4157,9907093,9409069,204233,211093,110262,9910048,205296,9708112,9902086,9907109,9507045,302050,107108
4157,4158,9907092,9409064,203271,9801145,110139,9910267,205299,9605211,211204,9909005,9904059,112005,108187
4158,4159,9907091,9409021,208108,9901161,9701128,211014,9905130,106172,210078,9912104,9811149,201051,9810031
4159,4160,9907090,9409019,206138,208201,104212,211091,9905155,9802139,301085,106190,9710033,9711008,9304068
4160,4161,9907089,9408164,204064,206102,9906218,211141,9905161,9612005,9908084,9707011,209152,9610029,9706057
4161,4162,9907088,9408155,205058,208061,9609219,211218,9905228,109067,211242,9510008,9910215,9911216,9507112
4162,4163,9907087,9408113,202030,9912243,9610049,211221,9905229,9612008,111135,204240,107065,9908143,206248
4163,4164,9907086,9408104,211169,9607156,9703201,211272,206011,9704086,9910248,9906148,9909118,112037,9906176
4164,4165,9907085,9408099,203227,201125,9908127,211292,206016,9701154,9607057,208146,108011,112027,207119
4165,4166,9907084,9408098,107038,9911197,9704031,9911086,206018,9610156,9211072,210051,9906190,9904216,209091
4166,4167,9907083,9408083,9306052,102097,9903003,9911170,9512125,102089,110007,210200,9706190,9911019,211193
4167,4168,9907082,9408074,9512117,111231,9710041,212051,206024,9607149,301103,9910135,108182,104162,9911038
4168,4169,9907081,9408060,212256,9810059,9708036,212066,9512147,9803086,9908018,101187,9503212,9903065,9812205
4169,4170,9907080,9408039,105129,112037,9608039,212092,206051,9806096,109195,9408060,9705023,205278,9603099
4170,4171,9907079,9408036,204032,208022,9910201,212145,9512171,9612131,9804027,106078,9705123,9912243,9609021
4171,4172,9907078,9408035,303066,110239,9804125,212198,206062,9808132,202198,211097,9910154,208201,202142
4172,4173,9907077,9408013,9608077,9907151,9703009,212209,206066,302220,9911091,9710085,9511086,9810059,9909040
4173,4174,9907076,9408005,9608032,102064,9711202,212219,206098,9610105,9401121,9902150,209104,207070,9912185
4174,4175,9907075,9407190,301180,211001,9903043,212252,206147,9910059,112158,205008,205164,111231,204222
4175,4176,9907074,9407182,204164,201130,9609095,212265,206151,9911073,304035,9909219,9709072,205016,9904179
4176,4177,9907072,9407168,9509019,107113,10033,9912021,206173,9607092,9803120,9910095,9807241,208061,205290
4177,4178,9907071,9407155,304227,112005,9811059,9912042,206194,9711087,9606148,211019,301244,107113,9905099
4178,4179,9907070,9407147,211148,9209008,9607149,9912202,206208,205031,9704143,9807166,9812183,302217,9906139
4179,4180,9907069,9407118,9704093,205275,9712241,9912280,206214,9605118,9910060,9203054,204136,209210,9404113
4180,4181,9907068,9407109,103102,212124,9707063,9403150,9906004,9909092,202139,9608018,103001,9804029,9802026
4181,4182,9907067,9407106,304225,9905186,9809177,9801145,9906027,9903033,110191,9705239,210032,9607156,9804105
4182,4183,9907066,9407099,212198,9706190,9605028,9408104,9906096,9608015,9707170,205278,9909157,201125,108152
4183,4184,9907065,9407087,212219,205072,103182,102064,9906102,9912068,9904081,9912238,101177,110239,9605003
4184,4185,9907064,9407078,301054,112020,207064,102105,9906109,9804184,204187,102110,9910133,201130,9607156
4185,4186,9907063,9407047,9910264,9610131,9909181,9409119,9906114,9706144,9907141,202176,9311130,102064,204226
4186,4187,9907062,9407031,208213,212063,9910101,9803096,9906125,9608099,112220,203165,9811192,9911197,206057
4187,4188,9907061,9407025,9906187,207070,9912117,203032,9906147,9702194,301108,207127,211003,205072,209256
4188,4189,9907060,9407018,9707182,9310200,304117,104093,9906154,9911097,303214,101229,9608065,9907151,9910014
4189,4190,9907059,9407005,9511152,9409019,9611094,9804093,9906179,9904033,9907055,105300,9507062,211001,9803027
4190,4191,9907058,9406216,302001,9911130,9610159,9804172,9906183,9706210,9903210,112249,206035,207024,107138
4191,4192,9907057,9406208,9909079,9903065,9804011,9804175,9906191,9703100,9902052,9303153,204180,209071,112147
4192,4193,9907056,9406206,211047,9911075,9611065,9805140,9906197,112086,207207,9611132,302065,9209008,9704093
4193,4194,9907055,9406203,204252,212109,9605236,9805151,9906218,212342,9505054,207177,103085,206044,106014
4194,4195,9907054,9406198,209115,9804029,9607041,106076,9906228,103031,9607207,208046,9711202,9706190,9608072
4195,4196,9907053,9406132,111098,205016,9503027,106114,207009,9907052,9906143,209157,212037,9610131,210118
4196,4197,9907052,9406105,212199,209071,9803196,106181,207044,9804016,9612008,9909122,110301,212109,101211
4197,4198,9907051,9406076,210108,9907091,210020,9806004,207071,9805179,208110,211107,9508104,9911075,102129
4198,4199,9907050,9406067,108183,209245,9609062,107022,207072,9605091,9612143,211218,9911228,9905186,9711030
4199,4200,9907049,9406059,303238,9907062,9709041,107038,207076,9703009,9807026,106213,9506194,9310200,9803058
4200,4201,9907048,9406055,9510018,302217,9506106,107098,207113,103001,9712047,9305125,9701115,211292,107111
4201,4202,9907047,9406020,9901111,9502107,9911029,107220,207127,9912024,9909197,207199,210006,209245,9704051
4202,4203,9907046,9406008,9311130,9906222,9603100,107234,207129,9601007,9507166,204253,208060,9911130,9902201
4203,4204,9907045,9405194,9511056,206044,9603037,107244,207144,9609145,101135,9904172,211149,9906222,9510041
4204,4205,9907044,9405190,9601097,206096,9709069,9807156,207145,9908028,9506110,9908167,9508053,9907062,103156
4205,4206,9907043,9405171,9311015,9912084,9607236,108114,207163,9910188,9703210,9812090,9911026,9409019,9803086
4206,4207,9907042,9405124,110058,104111,9705122,9808061,207246,9702012,303168,9711001,107220,9911244,9709114
4207,4208,9907041,9405121,205274,211292,9907110,9808146,9907008,9902184,105062,201136,103030,208022,9903053
4208,4209,9907040,9405117,9404099,9607117,9602150,109081,9907011,9803166,9702018,9710245,207028,9502107,207068
4209,4210,9907039,9405110,9909198,104066,9701115,109096,9907053,9704040,9206049,201191,103148,303054,208092
4210,4211,9907038,9405109,302182,9907171,9609217,9809059,9907054,9605051,110071,9910116,211050,9907091,210291
4211,4212,9907037,9405107,9908095,9806213,9508068,9809104,9907059,9707011,212281,9201026,304228,9912084,9910191
4212,4213,9907036,9405096,9606153,204171,9705212,110049,9907065,9707198,209145,9211034,210264,208229,212209
4213,4214,9907035,9405069,304261,208229,9909198,110054,9907099,9710198,9811230,9911237,9703100,9712082,9801061
4214,4215,9907034,9405052,211266,9912224,9912024,110110,9907101,101200,9711081,9708090,9605101,212236,9804126
4215,4216,9907033,9405049,204187,9906183,9701037,110118,9907116,9709069,9908132,9810014,9807019,9607117,9810151
4216,4217,9907032,9405029,210124,9910208,9806243,110175,9907133,9707097,9602172,9709114,205320,9804113,9902032
4217,4218,9907031,9405024,212051,106243,9905170,9810226,9907142,9902177,9511194,9812114,9910129,9806213,204020
4218,4219,9907030,9404162,9405124,212236,9910048,111030,208047,9903170,112044,9907110,209052,203197,9904118
4219,4220,9907029,9404157,9906163,304219,9907160,111066,208056,9610077,9706025,112008,9707182,9911225,9905067
4220,4221,9907027,9404151,207002,206128,9604171,111156,208065,9902047,104200,9705166,208200,9912224,207055
4221,4222,9907026,9404140,212163,9911244,9710033,111258,208067,9810059,9912158,9906246,106143,104111,9912005
4222,4223,9907025,9404114,9504033,9911225,9801090,111284,208086,9805133,210146,9907041,9604171,204171,106238
4223,4224,9907024,9404113,210166,204034,212001,9811045,208119,9606136,9908010,9912214,302049,9907171,9712155
4224,4225,9907023,9404108,206100,9510095,9906089,112233,208146,110110,204246,9904153,210301,206128,9603108
4225,4226,9907022,9404099,9908097,110142,9510098,9812200,208153,9611222,9604198,205082,9805212,106243,9610026
4226,4227,9907021,9404092,9709215,203197,9511053,205076,208222,9907171,9808075,206050,101105,212102,9610139
4227,4228,9907020,9404071,210095,9808018,9411028,103079,9908008,9804183,304213,9605118,106153,203049,202040
4228,4229,9907019,9404063,104212,9302109,9907002,9701106,9908031,9611036,112073,9311147,9908097,9906183,9902047
4229,4230,9907018,9404050,9409098,9911020,9909092,9704086,9908052,9705023,205218,301179,212240,9302109,9511087
4230,4231,9907017,9404008,208051,9912078,9810035,9311187,9908062,9704051,9907026,9907095,9612018,9510095,9908172
4231,4232,9907016,9403198,206112,9912203,9703174,9706144,9908066,9712073,102127,9610029,9811059,204034,9911103
4232,4233,9907015,9403195,107089,108011,212342,9707142,9908085,9607139,9704195,212181,203205,110142,9911187
4233,4234,9907014,9403192,9701115,9512137,208200,9707240,9908124,9701128,9812206,9907207,210034,9808018,101026
4234,4235,9907013,9403186,212191,209210,9511157,106008,9908126,9907110,204231,210056,204160,9912203,9805182
4235,4236,9907012,9403183,9806179,210302,9810243,106051,9908129,9612143,9908015,212029,108239,9911020,9305125
4236,4237,9907011,9403179,9807184,104018,9709072,9709013,9908137,9605085,9612207,212092,9811146,301198,9312172
4237,4238,9907009,9403155,211017,9809173,9507005,9709087,9908136,9909181,9406206,9605236,9910260,9912078,9708015
4238,4239,9907008,9403150,205097,9908069,9907001,9710137,9908149,9910101,9703182,112169,9911184,108011,205244
4239,4240,9907007,9403141,9306013,9712082,204072,9711094,9908157,9911089,109139,101182,9509151,210302,9911131
4240,4241,9907006,9403133,110195,303054,9510041,9711105,9908171,9804099,112253,211272,9912122,9910176,9912197
4241,4242,9907004,9403121,9509170,9911031,9910027,9712074,9908174,9710163,9809213,102158,9812220,9511067,9912200
4242,4243,9907003,9403119,210186,9609173,9604097,9712125,209056,9910215,9805212,9310159,211047,9911031,9811028
4243,4244,9907002,9403040,9906160,208216,9610156,9601023,209081,9903132,203031,9811013,9708021,9910208,9604043
4244,4245,9907001,9402147,9507062,9511067,111195,9605075,209153,9905028,9908100,9801144,9812044,9809173,9903132
4245,4246,207284,9402113,202010,9804113,9611014,9607085,209155,9907137,9310181,111181,205090,9705225,9907141
4246,4247,207283,9402107,209207,9705225,9511213,301106,209163,9812003,201183,9710064,9409064,104018,210295
4247,4248,207281,9402077,9807064,9607072,9607043,301237,209223,9712043,304147,209217,9612019,9908069,303043
