,Unnamed: 0,Id,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality,Page-Rank,Percolation-Centrality,Hybrid-Centrality,score
6602,6602,0.030494511,0.011427827,4.35e-05,0.003636554,0.088244571,0.008849873,0.004418257,2.6e-41,0.442100554,1.01e-19,0.003637631,0.053841854,0.003636554,0.01172205,0.0
6604,6604,0.959516882,0.00710353,1.12e-18,0.0,0.023141134,0.001475253,0.0,7.92e-76,0.0,1.01e-19,0.0,0.067144378,0.0,0.012957327,0.167980143
6605,6605,0.030494914,0.022339722,0.014076234,0.008427703,0.010748224,0.039823327,0.026509567,7.52e-86,0.000869066,0.010285845,0.00800869,0.004438306,0.008427703,0.014151631,0.055994983
6606,6606,0.030494712,0.061461706,0.20497807,0.035902013,0.035532314,0.079646324,0.050073628,6.1999999999999995e-74,0.076569565,0.053462428,0.035364688,0.005917742,0.035902013,0.067652409,0.011200995
6607,6607,0.959517185,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.009081739,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.022399492
6610,6610,0.969316109,0.038477502,8.73e-14,0.0,0.678721581,0.0,0.0,6.6e-06,0.0,1.01e-19,0.0,0.01011614,0.0,0.001952183,0.0
6611,6611,0.959517589,0.013000814,0.030686731,0.000120516,0.006269786,0.023599138,0.0162003,1.27e-88,0.000869066,0.013624927,0.000123081,0.001239527,0.000120516,0.013908727,0.0
6612,6612,0.95951769,0.023040249,0.000194798,4.97e-06,0.012038001,0.011799745,0.001472424,2.3999999999999998e-82,0.65610725,2.69e-06,4.97e-06,0.032006986,4.97e-06,0.006181168,0.0
6614,6614,0.959517488,0.004810304,0.003242127,0.006194361,0.00290269,0.011799745,0.010309267,1.4400000000000002e-85,0.57205778,0.003680598,0.006154046,0.010316063,0.006194361,0.007932191,0.011200995
6615,6615,0.959517992,0.0,1.18e-18,0.0,0.0,0.039823327,0.041237114,0.0,0.1382576,0.010190011,0.0,0.0,0.0,0.010190011,0.011200995
6617,6617,0.030496024,0.030251609,0.06240662,0.032109547,0.034021047,0.070796756,0.061855671,6.669999999999999e-74,0.0,0.08024291,0.031866155,0.003758566,0.032109547,0.092681327,0.167980143
6618,6618,0.03049552,0.031661556,0.006808466,0.008259148,0.014629517,0.029498834,0.017673052,1.1e-78,0.000869066,0.000520839,0.008345898,0.003558642,0.008259148,0.004247735,0.022399492
6619,6619,0.959518396,0.02715368,1.46e-10,0.0,0.597761267,0.001475253,0.0,7.3e-09,0.0,1.01e-19,0.0,0.00775704,0.0,0.001496931,0.0
6620,6620,0.000723417,0.01094855,6.75e-19,0.0,0.042958059,0.004425101,0.0,8.760000000000001e-64,0.0,1.01e-19,0.0,0.035208564,0.0,0.006794446,0.100789154
6622,6622,0.959518698,0.015732325,8.05e-07,8.98e-05,0.015569177,0.008849873,0.001472424,7.090000000000001e-47,0.174559818,4.85e-09,8.98e-05,0.068283543,8.98e-05,0.01321003,0.022399492
6625,6625,0.959518194,0.004550283,2.63e-05,0.001782459,0.002089929,0.013274669,0.011782043,1.54e-87,0.549093157,0.000902788,0.001782987,0.005757803,0.001782459,0.002666698,0.0
6629,6629,0.030497437,0.044516585,1.74e-18,0.0,0.657558466,0.002950177,0.0,3.21e-05,0.070323985,1.01e-19,0.0,0.045680168,0.0,0.008815226,0.044796486
6631,6631,0.959519607,0.023750438,1.41e-10,0.0,0.338380972,0.002950177,0.0,1.3899999999999998e-23,0.006662839,1.01e-19,0.0,0.02706967,0.0,0.005223826,0.0
6632,6632,0.959519707,0.015167608,0.147433019,0.001790887,0.00731475,0.011799745,0.002945505,1.4800000000000002e-88,0.048815639,0.003626585,0.001829353,0.000639756,0.001790887,0.00441286,0.0
6633,6633,0.969316614,0.0,1.18e-18,0.0,0.0,0.061947212,0.063328423,0.0,0.003476264,0.059323608,0.0,0.0,0.0,0.059323608,0.0
6638,6638,0.959520313,0.0083489,1.79e-07,0.00192573,0.005268374,0.008849873,0.00589101,7.64e-83,0.005706866,3.95e-06,0.00191787,0.046898903,0.00192573,0.009758061,0.011200995
6641,6641,0.969316715,0.0,1.18e-18,0.0,0.0,0.045723023,0.047128123,0.0,0.001738132,0.105547912,0.0,0.0,0.0,0.105547912,0.235171308
6642,6642,0.959520615,0.006500402,0.000149678,1.5e-05,0.003134893,0.004425101,0.001472424,6.34e-89,0.586037658,0.001103408,1.5e-05,0.007876994,1.5e-05,0.002628966,0.022399492
6648,6648,0.95952112,0.0,1.18e-18,0.0,0.0,0.008849873,0.010309267,0.0,0.549093157,0.005378149,0.0,0.0,0.0,0.005378149,0.022399492
6651,6651,0.959521624,0.053438829,0.220853414,0.002717934,0.029790367,0.02802391,0.002945505,3.6600000000000004e-79,0.0,0.006327234,0.002663943,0.004558261,0.002717934,0.008192225,0.022399492
6653,6653,0.959521826,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.565994078,9.03e-07,0.0,0.0,0.0,0.0,0.0
6654,6654,0.959521927,0.00888389,0.000234244,0.020816425,0.004179857,0.010324821,0.00589101,1.59e-87,0.340649557,0.001134272,0.020949047,0.016153836,0.020816425,0.011898287,0.0
6657,6657,0.95952223,0.0,1.18e-18,0.0,0.0,0.048672871,0.050073628,0.0,0.019843671,0.004166715,0.0,0.0,0.0,0.004166715,0.817493731
6658,6658,0.969317118,0.0,1.18e-18,0.0,0.0,0.002950177,0.004418257,0.0,0.639923647,1.29e-09,0.0,0.0,0.0,0.0,0.022399492
6660,6660,0.959522532,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.509107554,0.012718667,0.0,0.0,0.0,0.012718667,0.17917864
6661,6661,0.959522633,0.058805118,0.127131091,0.068678612,0.035194872,0.076696476,0.048600876,2.13e-74,0.141461167,0.054899714,0.068618876,0.01391469,0.068678612,0.08272226,0.0
6666,6666,0.959523138,0.005764568,6.05e-08,0.005478007,0.107838658,0.008849873,0.007363762,9.29e-41,0.529692162,9.85e-20,0.00547963,0.029628694,0.005478007,0.007723855,0.011200995
6667,6667,0.959523239,0.004628224,1.18e-18,0.0,0.012666254,0.0,0.0,9.140000000000001e-80,0.474847546,1.01e-19,0.0,0.01619382,0.0,0.003125036,0.06719348
6668,6668,0.95952334,0.032924113,0.074915016,0.009818273,0.022932088,0.023599138,0.010309267,1.68e-75,0.109193992,0.009530358,0.009821183,0.013954675,0.009818273,0.015819011,0.167980143
6674,6674,0.959523945,0.016384789,4.08e-05,0.01841453,0.013245913,0.010324821,0.002945505,7.56e-81,0.272424226,2.11e-06,0.01854644,0.027029685,0.01841453,0.011985248,0.033597989
6675,6675,0.998977025,0.009374718,1.36e-18,0.0,0.440321972,0.0,0.0,1.94e-10,0.150963644,1.01e-19,0.0,0.00311881,0.0,0.000601859,0.660714582
6677,6677,0.959524248,0.007806278,4.05e-07,3.16e-05,0.008772849,0.002950177,0.001472424,4.39e-80,0.549093157,0.000403554,3.16e-05,0.00935643,3.16e-05,0.002220705,0.022399492
6679,6679,0.020584097,0.046786007,0.028290259,0.04108505,0.022953814,0.100295285,0.076583218,1.95e-82,0.276409514,0.027950017,0.041898093,0.014034644,0.04108505,0.04585146,0.044796486
6680,6680,0.959524349,0.013292175,1.72e-13,0.0,0.522525998,0.0,0.0,1.26e-09,0.502275484,1.01e-19,0.0,0.000559786,0.0,0.000108026,0.0
6682,6682,0.969317623,0.004550283,0.001329272,0.0,0.002351178,0.001475253,0.0,1.54e-87,0.610942459,1.01e-19,0.0,0.002319115,0.0,0.000447536,0.571126599
6683,6683,0.959524752,0.020974384,1.36e-18,0.0,0.147952818,0.008849873,0.0,6.58e-39,0.002607198,1.01e-19,0.0,0.053738293,0.0,0.01037026,0.0
6684,6684,0.959524954,0.00552968,0.000124822,0.006531469,0.005057631,0.005900025,0.004418257,5.3e-84,0.47927323,9.34e-06,0.006575556,0.003158795,0.006531469,0.003018631,0.011200995
6687,6687,0.959524449,0.002166804,0.000297195,0.000151699,0.001044731,0.053097667,0.053019156,2.1099999999999998e-89,0.502275484,0.014262512,0.000112543,0.000359863,0.000151699,0.014380337,0.011200995
6691,6691,0.020585308,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.677818248,1.05e-19,0.0,0.0,0.0,0.0,0.0
6692,6692,0.020584501,0.010332485,5.51e-19,0.0,0.196628918,0.001475253,0.0,7.68e-37,0.582271682,1.01e-19,0.0,0.008836628,0.0,0.001705267,0.739104244
6693,6693,0.959525862,0.010750981,1.42e-18,0.0,0.392338622,0.001475253,0.0,4.94e-12,0.003910797,1.01e-19,0.0,0.020392218,0.0,0.003935231,0.033597989
6697,6697,0.020585914,0.002166804,1.5e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.52376441,1.01e-19,0.0,0.000479817,0.0,9.26e-05,0.033597989
6698,6698,0.959526366,0.002383488,5.75e-05,0.000442454,0.001394084,0.022124214,0.022091309,1.52e-87,0.034086351,0.000615748,0.000434155,0.000439832,0.000442454,0.000861121,0.0
6703,6703,0.959526871,0.002887329,5.06e-17,0.0,0.004096262,0.0,0.0,3.6e-80,0.390930569,1.01e-19,0.0,0.008196872,0.0,0.001581809,0.033597989
6706,6706,0.020586721,0.0,1.18e-18,0.0,0.0,0.026548986,0.027982319,0.0,0.090599086,0.012737648,0.0,0.0,0.0,0.012737648,0.044796486
6707,6707,0.959526467,0.0,1.18e-18,0.0,0.0,0.06489706,0.066273928,0.0,0.000869066,0.024584546,0.0,0.0,0.0,0.024584546,0.145583149
6708,6708,0.959527375,0.01986006,2.33e-18,0.0,0.389746756,0.0,0.0,4.8199999999999994e-34,0.000869066,1.01e-19,0.0,0.003718581,0.0,0.000717601,0.111987651
6710,6710,0.959527577,0.076380901,0.265643127,0.0254938,0.030169498,0.051622743,0.011782043,6.75e-78,0.108547993,0.006944525,0.026217922,0.006397559,0.0254938,0.017646811,0.033597989
6711,6711,0.959527476,0.171520245,0.025207537,0.10003725,0.644095588,0.044248099,0.011782043,0.000748713,0.002607198,0.005910563,0.099018598,0.068115207,0.10003725,0.055499721,0.044796486
6712,6712,0.969318127,0.049582695,0.202579436,0.004154857,0.034958843,0.026548986,0.004418257,2.13e-74,0.04528799,0.008346779,0.004257251,0.005118047,0.004154857,0.010874587,0.0
6714,6714,0.000725435,0.005267495,7.43e-05,0.001318935,0.002786572,0.017699441,0.0162003,2.68e-84,0.609341874,0.002577191,0.001319326,0.004838154,0.001318935,0.003993874,0.0
6715,6715,0.959528082,0.023750314,0.097092244,0.007458517,0.01412793,0.032448706,0.019145805,3.6e-84,0.159191761,0.010906763,0.007671482,0.001439451,0.007458517,0.013954638,0.011200995
6717,6717,0.959528283,0.0,1.18e-18,0.0,0.0,0.075221552,0.076583218,0.0,0.378499199,0.085342044,0.0,0.0,0.0,0.085342044,0.156781646
6718,6718,0.989283536,0.004892497,1.12e-18,0.0,0.010259246,0.0,0.0,3.35e-73,0.530646609,1.01e-19,0.0,0.009196491,0.0,0.001774712,0.974272879
6724,6724,0.95952899,0.0,1.18e-18,0.0,0.0,0.023599138,0.025036814,0.0,0.003910797,0.030973818,0.0,0.0,0.0,0.030973818,0.0
6726,6726,0.959528586,0.0,1.18e-18,0.0,0.0,0.057522439,0.058910166,0.0,0.0,0.08781414,0.0,0.0,0.0,0.08781414,0.011200995
6729,6729,0.959529494,0.011722396,7.78e-05,0.009607581,0.005374112,0.013274669,0.007363762,7.66e-86,0.000869066,2.26e-06,0.009568277,0.021071959,0.009607581,0.007579486,0.0
6731,6731,0.959529696,0.050291137,0.182508239,0.000103239,0.042490026,0.025074062,0.001472424,4.8e-75,0.119168887,2.15e-15,0.00010327,0.015674019,0.000103239,0.003063307,0.022399492
6733,6733,0.020589546,0.02431151,0.021235931,0.001967869,0.011378506,0.045723023,0.0324006,1.5900000000000002e-85,0.184937173,0.010132294,0.00169447,0.001319496,0.001967869,0.011057459,0.167980143
6734,6734,0.959529999,0.017681439,2.95e-18,0.0,0.528586389,0.0,0.0,1.51e-10,0.42943768,1.01e-19,0.0,0.003278749,0.0,0.000632723,0.0
6735,6735,0.9595301,0.002383488,1.19e-18,0.0,0.001394084,0.0,0.0,1.52e-87,0.505259079,1.01e-19,0.0,0.004678215,0.0,0.000902788,0.011200995
6737,6737,0.020589949,0.009750608,0.000162917,0.013737155,0.005573143,0.007374949,0.002945505,7.6e-87,0.228201081,2.09e-09,0.013741226,0.021471806,0.013737155,0.00917449,0.022399492
6738,6738,0.020589848,0.003369377,0.001110428,0.0,0.005251622,0.002950177,0.002945505,1.27e-83,0.492955656,0.000279324,0.0,0.000679741,0.0,0.000410499,0.683111576
6739,6739,0.959530503,0.009045136,4.87e-17,0.0,0.551432768,0.0,0.0,6.69e-05,0.451010719,1.01e-19,0.0,0.002159176,0.0,0.000416672,0.0
6742,6742,0.020590454,0.016077103,2.04e-18,0.0,0.450107412,0.001475253,0.0,0.000321665,0.000869066,1.01e-19,0.0,0.002439069,0.0,0.000470684,0.0
6743,6743,0.020590555,0.065978864,1.41e-10,0.0,0.631133931,0.002950177,0.0,1.46e-05,0.005402693,1.01e-19,0.0,0.053134524,0.0,0.010253746,0.111987651
6744,6744,0.959531008,0.005655353,5.17e-17,0.0,0.004776985,0.001475253,0.0,7.950000000000001e-86,0.670578711,1.01e-19,0.0,0.017833195,0.0,0.003441398,0.0
6746,6746,0.998977328,0.002600163,0.001126639,0.001841453,0.001880932,0.008849873,0.008836514,3.03e-87,0.343256029,0.012508633,0.001833568,0.000359863,0.001841453,0.013250926,0.011200995
6747,6747,0.020590958,0.0,1.18e-18,0.0,0.0,0.058997363,0.060382918,0.0,0.367029865,0.088937765,0.0,0.0,0.0,0.088937765,0.0
6748,6748,0.959530806,0.009750608,0.000215601,0.001112457,0.005573143,0.023599138,0.019145805,7.6e-87,0.328807539,0.002322558,0.001117001,0.017713241,0.001112457,0.006148991,0.235171308
6749,6749,0.959531512,0.037272679,2.53e-16,0.0,0.502110516,0.001475253,0.0,0.005232603,0.610942459,1.01e-19,0.0,0.034324102,0.0,0.006623765,0.022399492
6750,6750,0.959531613,0.009122233,0.000225868,5.06e-05,0.004354018,0.007374949,0.002945505,7.36e-86,0.423607959,5.27e-06,5.18e-05,0.00463823,5.06e-05,0.000918221,0.022399492
6754,6754,0.959532017,0.005636446,1.28e-18,0.0,0.094678419,0.0,0.0,5.95e-38,0.650168633,1.01e-19,0.0,0.003398703,0.0,0.000655872,0.0
6756,6756,0.000720592,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.003476264,0.017186851,0.0,0.0,0.0,0.017186851,0.011200995
6757,6757,0.020591261,0.017334412,0.123256479,0.000434027,0.008359731,0.023599138,0.013254795,1.69e-88,0.549093157,0.013085723,0.000446801,0.000639756,0.000434027,0.013370449,0.022399492
6758,6758,0.020591665,0.020288464,1.2e-05,7.58e-05,0.016371124,0.011799745,0.001472424,7.42e-48,0.504998848,1.02e-19,7.59e-05,0.069688207,7.58e-05,0.013476006,0.022399492
6759,6759,0.020592169,0.011913027,1.28e-18,0.0,0.246829128,0.001475253,0.0,3.96e-35,0.529692162,1.01e-19,0.0,0.011595575,0.0,0.00223768,0.011200995
6761,6761,0.959532723,0.013292175,1.72e-13,0.0,0.522525998,0.0,0.0,1.26e-09,0.092049034,1.01e-19,0.0,0.000559786,0.0,0.000108026,0.156781646
6762,6762,0.959532521,0.054270704,0.000251265,0.000325309,0.047387054,0.030973782,0.001472424,1.9399999999999998e-69,0.09186644,6.96e-09,0.000325827,0.076796694,0.000325309,0.014939217,0.212774131
6763,6763,0.959532925,0.006717086,0.000624109,8.85e-06,0.003343889,0.005900025,0.002945505,1.57e-87,0.51062842,7.87e-06,8.85e-06,0.004838154,8.85e-06,0.000944764,0.17917864
6764,6764,0.959533026,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.439406952,1.02e-19,0.0,0.0,0.0,0.0,0.0
6766,6766,0.969407016,0.056906677,0.132493568,0.003939951,0.045398638,0.02802391,0.004418257,4.9e-73,0.287768942,0.009027806,0.003987485,0.008196872,0.003939951,0.01206102,0.0
6767,6767,0.95953242,0.015817651,0.009753398,0.018372392,0.00731475,0.010324821,0.001472424,4.65e-87,0.003765952,0.002322558,0.018672893,0.028189243,0.018372392,0.014544923,0.033597989
6769,6769,0.020593178,0.006500402,4.32e-08,0.001394785,0.003134893,0.02064929,0.017673052,6.34e-89,0.323404205,4.7e-07,0.001395198,0.003158795,0.001394785,0.00111884,0.0
6770,6770,0.020593279,0.006500402,7.13e-06,0.000501448,0.003134893,0.010324821,0.007363762,6.34e-89,0.630486711,1.37e-05,0.000497382,0.010635941,0.000501448,0.002249023,0.089590656
6771,6771,0.02059338,0.042757361,8.75e-14,0.0,0.681375448,0.001475253,0.0,6.6e-06,0.498817153,1.01e-19,0.0,0.010436018,0.0,0.002013912,0.06719348
6772,6772,0.020592573,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.009849414,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.078392159
6774,6774,0.959533934,0.033157094,1.55e-18,0.0,0.600353981,0.001475253,0.0,1.28e-06,0.000869066,1.01e-19,0.0,0.034597997,0.0,0.006676621,0.022399492
6775,6775,0.959534035,0.023376655,1.46e-10,0.0,0.595472174,0.0,0.0,7.3e-09,0.304179119,1.01e-19,0.0,0.00227913,0.0,0.00043982,0.111987651
6776,6776,0.020593884,0.0,1.18e-18,0.0,0.0,0.125369019,0.126656846,0.0,0.001738132,0.157486094,0.0,0.0,0.0,0.157486094,0.0
6777,6777,0.95953353,0.004788635,2.86e-05,4.97e-06,0.002351178,0.004425101,0.002945505,7.36e-86,0.454383929,5.69e-07,4.97e-06,0.005078062,4.97e-06,0.00097995,0.817493731
6780,6780,0.020594086,0.005026978,0.000591688,0.026547263,0.003419882,0.004425101,0.002945505,1.46e-85,0.002607198,0.002222248,0.026723733,0.002798932,0.026547263,0.012515578,0.17917864
6781,6781,0.959534741,0.075690928,0.135404728,0.026168016,0.03464381,0.044248099,0.008836514,6.01e-79,0.028569538,0.010004129,0.026681583,0.019552539,0.026168016,0.02345336,0.011200995
6782,6782,0.000726747,0.038477502,8.73e-14,0.0,0.678721581,0.0,0.0,6.6e-06,0.587699005,1.01e-19,0.0,0.01011614,0.0,0.001952183,0.235171308
6783,6783,0.95953464,0.01278413,0.006268112,0.000111667,0.010066503,0.014749593,0.010309267,2.85e-86,0.025753633,0.00817795,0.000110014,0.003198779,0.000111667,0.008835828,0.044796486
6784,6784,0.959534337,0.144856397,0.02409981,0.009101919,0.490689555,0.035398554,0.020618557,3.62e-10,0.002462353,0.017101279,0.009357522,0.015674019,0.009101919,0.023505675,0.033597989
6787,6787,0.989290599,0.004429697,1.28e-18,0.0,0.081743713,0.0,0.0,2.1900000000000003e-43,0.609341874,1.01e-19,0.0,0.0023591,0.0,0.000455252,0.0
6799,6799,0.99897753,0.039324687,0.000159675,0.000754279,0.043047626,0.019174366,0.004418257,1.18e-45,0.014991387,3.93e-07,0.000750288,0.105257434,0.000754279,0.020588126,0.559928101
6806,6806,0.020597516,0.022034475,1e-16,0.0,0.595891381,0.0,0.0,6.69e-05,0.022939578,1.01e-19,0.0,0.013754751,0.0,0.002654352,0.022399492
6811,6811,0.020598324,0.046270777,1.46e-10,0.0,0.622652426,0.001475253,0.0,1.34e-08,0.0,1.01e-19,0.0,0.005437925,0.0,0.001049395,0.0
6814,6814,0.020598626,0.008771676,1.09e-18,0.0,0.012374594,0.001475253,0.0,1.4e-09,0.087729444,1.01e-19,0.0,0.031936613,0.0,0.006163035,0.145583149
6815,6815,0.020598727,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.429346084,2.28e-06,0.0,0.0,0.0,0.0,0.078392159
6817,6817,0.020598929,0.027111017,2e-16,0.0,0.372889516,0.0,0.0,1.39e-30,0.005069551,1.01e-19,0.0,0.016393744,0.0,0.003163617,0.011200995
6818,6818,0.020599635,0.015422191,1.37e-18,0.0,0.451766222,0.001475253,0.0,1.94e-10,0.257599854,1.01e-19,0.0,0.080380127,0.0,0.015511523,0.011200995
6821,6821,0.020599938,0.006325745,1.02e-18,0.0,0.160473675,0.0,0.0,3.54e-38,0.485470464,1.01e-19,0.0,0.001039603,0.0,0.00020062,0.0
6822,6822,0.02060014,0.008165681,6.7e-19,0.0,0.196306083,0.0,0.0,7.68e-37,0.53173021,1.01e-19,0.0,0.006637467,0.0,0.001280879,0.0
6827,6827,0.000728159,0.004279859,3.63e-16,0.0,0.027462263,0.0,0.0,1.68e-68,0.549149915,1.01e-19,0.0,0.000359863,0.0,6.94e-05,0.0
6829,6829,0.989296754,0.004333608,0.001664292,0.0,0.002089929,0.001475253,0.0,4.2399999999999996e-89,0.421109117,1.01e-19,0.0,0.001239527,0.0,0.0002392,0.033597989
6830,6830,0.020601653,0.012479747,1.14e-18,0.0,0.417394376,0.0,0.0,0.000112625,0.00434533,1.01e-19,0.0,0.003078825,0.0,0.000594143,0.145583149
6832,6832,0.020601855,0.01986006,2.33e-18,0.0,0.389746756,0.0,0.0,4.8199999999999994e-34,0.12220073,1.01e-19,0.0,0.003718581,0.0,0.000717601,0.0
6833,6833,0.989297258,0.008534823,1.91e-18,0.0,0.010352706,0.002950177,0.0,7.9e-80,0.575169412,1.01e-19,0.0,0.019552539,0.0,0.003773192,0.313560795
6834,6834,0.989296653,0.005943753,8.21e-14,0.0,0.00497896,0.001475253,0.0,7.64e-83,0.588126315,1.01e-19,0.0,0.009396414,0.0,0.001813293,0.671913079
6840,6840,0.020603167,0.008640792,1.66e-18,0.0,0.292692904,0.0,0.0,1.26e-33,0.346557982,1.01e-19,0.0,0.011995423,0.0,0.002314842,0.268766799
6842,6842,0.000728563,0.002862348,8.19e-14,0.0,0.002687056,0.0,0.0,2.62e-84,0.533342189,1.01e-19,0.0,0.001919268,0.0,0.000370375,0.022399492
6844,6844,0.020604478,0.031467043,3.86e-07,0.0,0.189086556,0.005900025,0.0,4.6299999999999994e-42,0.571372877,1.01e-19,0.0,0.40492708,0.0,0.078141651,0.033597989
6845,6845,0.020604579,0.013014832,9.92e-19,0.0,0.574881216,0.0,0.0,7.68e-05,0.000869066,1.01e-19,0.0,0.006277604,0.0,0.001211434,0.0
6846,6846,0.02060468,0.090691263,6.3e-13,0.0,0.591497021,0.0,0.0,6.69e-09,0.066993017,1.01e-19,0.0,0.001999237,0.0,0.000385807,0.313560795
6848,6848,0.989300487,0.040121967,1.19e-18,0.0,0.48186209,0.001475253,0.0,0.004915396,0.004635018,1.01e-19,0.0,0.038318178,0.0,0.007394531,0.0
6849,6849,0.989300588,0.002166804,1.17e-18,0.0,0.001044731,0.0,0.0,2.1099999999999998e-89,0.495889587,1.01e-19,0.0,0.002918886,0.0,0.000563278,0.0
6850,6850,0.020605386,0.007453272,1.21e-18,0.0,0.055577117,0.0,0.0,1.23e-65,0.602726615,1.01e-19,0.0,0.010236094,0.0,0.001975332,0.100789154
6855,6855,0.000722106,0.004550283,1.16e-18,0.0,0.002351178,0.001475253,0.0,1.54e-87,0.41146097,1.01e-19,0.0,0.017833195,0.0,0.003441398,0.0
6859,6859,0.020606597,0.038477502,8.73e-14,0.0,0.678721581,0.0,0.0,6.6e-06,0.372104025,1.01e-19,0.0,0.01011614,0.0,0.001952183,0.033597989
6860,6860,0.000729269,0.002383488,5.04e-17,0.0,0.001394084,0.0,0.0,1.52e-87,0.586364058,1.01e-19,0.0,0.00539794,0.0,0.001041679,0.0
6863,6863,0.020607808,0.013292175,1.72e-13,0.0,0.522525998,0.0,0.0,1.26e-09,0.51656217,1.01e-19,0.0,0.000559786,0.0,0.000108026,0.134384645
6865,6865,0.020608413,0.024033911,3.05e-19,0.0,0.675579651,0.001475253,0.0,0.001326477,0.093464934,1.01e-19,0.0,0.092065668,0.0,0.017766565,0.078392159
